# scores_kozak_Nc.txt
# Scores of ATG context against Kozak sequence, N. crassa 
# Kozak sequence derived from 400 highest-translated genes by RPF
#
# Gene: Nc systematic gene name
# aATG.scorekn: score of annotated ATG against narrow Kozak sequence (NNNNATG)
# d1.scorekn: score of 1st downstream ATG against narrow
# xx.scorekw: analogous scores against wide Kozak sequence (NNNNNNNNNNATG)
#
# Edward Wallace, June 2018
Gene	aATG.scorekn	d1.scorekn	u1.scorekn	aATG.scorekw	d1.scorekw	u1.scorekw	d1vsan	u1vsan	d1vsaw	u1vsaw
NCU09612	0.876	0.845	NA	0.857	0.799	NA	-0.031	NA	-0.057	NA
NCU09613	0.886	0.786	NA	0.803	0.76	NA	-0.1	NA	-0.042	NA
NCU09615	0.903	0.909	0.94	0.801	0.801	NA	0.006	0.037	0	NA
NCU09616	0.992	0.983	0.717	0.878	0.844	0.685	-0.009	-0.275	-0.035	-0.194
NCU09617	0.923	0.928	NA	0.837	0.793	NA	0.006	NA	-0.044	NA
NCU09619	0.992	0.835	NA	0.978	0.764	NA	-0.156	NA	-0.214	NA
NCU09620	0.903	0.689	NA	0.899	0.714	NA	-0.214	NA	-0.185	NA
NCU09621	0.824	0.81	NA	0.792	0.758	NA	-0.014	NA	-0.034	NA
NCU09623	1	0.898	NA	0.9	0.892	NA	-0.102	NA	-0.008	NA
NCU09627	0.975	0.757	0.77	0.939	0.742	0.801	-0.217	-0.205	-0.197	-0.138
NCU09629	0.717	0.795	0.702	0.676	0.756	0.646	0.078	-0.014	0.081	-0.03
NCU09630	0.925	0.786	0.821	0.866	0.752	NA	-0.138	-0.104	-0.113	NA
NCU09631	0.75	0.923	0.842	0.672	0.8	0.806	0.173	0.092	0.129	0.134
NCU09632	0.884	0.822	NA	0.744	0.744	NA	-0.062	NA	0	NA
NCU09633	0.939	0.822	0.641	0.811	0.749	0.603	-0.117	-0.298	-0.062	-0.208
NCU09634	0.923	0.755	NA	0.854	0.731	NA	-0.168	NA	-0.124	NA
NCU09635	0.992	0.8	0.913	0.839	0.724	NA	-0.192	-0.078	-0.115	NA
NCU09636	0.94	0.828	0.892	0.804	0.79	0.811	-0.112	-0.048	-0.014	0.007
NCU09637	0.974	0.717	0.839	0.919	0.692	0.779	-0.258	-0.135	-0.227	-0.14
NCU09638	0.842	0.855	NA	0.802	0.819	NA	0.013	NA	0.017	NA
NCU09639	0.948	0.739	NA	0.916	0.7	NA	-0.209	NA	-0.215	NA
NCU09640	0.931	0.807	NA	0.836	0.751	NA	-0.123	NA	-0.085	NA
NCU09641	0.784	0.892	NA	0.754	0.837	NA	0.108	NA	0.083	NA
NCU09642	0.842	0.863	0.828	0.809	0.819	0.721	0.021	-0.014	0.01	-0.088
NCU09643	0.903	0.899	NA	0.846	0.759	NA	-0.004	NA	-0.087	NA
NCU09644	0.975	0.923	0.92	0.894	0.866	NA	-0.052	-0.054	-0.028	NA
NCU09645	0.948	0.729	NA	0.873	0.703	NA	-0.218	NA	-0.17	NA
NCU09646	0.983	0.74	0.892	0.979	0.732	0.774	-0.243	-0.091	-0.247	-0.204
NCU09647	0.868	0.761	0.805	0.779	0.758	0.74	-0.108	-0.063	-0.021	-0.038
NCU09648	0.925	0.939	0.931	0.899	0.913	0.8	0.014	0.006	0.014	-0.098
NCU09649	0.939	0.975	0.838	0.855	0.884	0.799	0.036	-0.101	0.029	-0.056
NCU09650	1	0.903	NA	0.971	0.809	NA	-0.097	NA	-0.161	NA
NCU09651	0.975	NA	NA	0.909	NA	NA	NA	NA	NA	NA
NCU09652	0.975	0.728	0.828	0.909	0.723	0.752	-0.247	-0.146	-0.187	-0.157
NCU09653	0.975	0.804	NA	0.874	0.783	NA	-0.171	NA	-0.091	NA
NCU09654	0.931	0.828	0.94	0.832	0.823	0.895	-0.103	0.009	-0.01	0.063
NCU09656	0.846	0.842	NA	0.787	0.802	NA	-0.004	NA	0.016	NA
NCU09657	0.974	0.74	NA	0.931	0.612	NA	-0.235	NA	-0.319	NA
NCU09658	0.983	0.907	0.918	0.877	0.793	0.812	-0.076	-0.065	-0.084	-0.065
NCU09659	0.957	0.859	0.92	0.879	0.768	0.87	-0.098	-0.037	-0.111	-0.009
NCU09660	1	0.745	0.858	0.961	0.745	0.827	-0.255	-0.142	-0.216	-0.133
NCU09663	1	0.851	NA	0.952	0.798	NA	-0.149	NA	-0.155	NA
NCU09664	0.983	0.751	0.801	0.894	0.64	0.765	-0.232	-0.182	-0.254	-0.129
NCU09665	0.974	0.849	NA	0.936	0.787	NA	-0.126	NA	-0.149	NA
NCU09667	1	0.652	NA	0.88	0.606	NA	-0.348	NA	-0.275	NA
NCU09669	0.84	0.794	0.782	0.783	0.718	0.757	-0.047	-0.058	-0.065	-0.026
NCU09670	0.75	0.797	NA	0.724	0.771	NA	0.048	NA	0.047	NA
NCU09671	0.992	0.899	NA	0.942	NA	NA	-0.093	NA	NA	NA
NCU09672	0.939	0.839	NA	0.83	0.85	NA	-0.1	NA	0.02	NA
NCU09673	0.957	0.911	NA	0.95	0.832	NA	-0.046	NA	-0.118	NA
NCU09674	1	0.975	0.915	0.943	0.841	NA	-0.025	-0.085	-0.103	NA
NCU09676	0.974	0.974	0.708	0.87	0.829	0.636	0	-0.266	-0.042	-0.234
NCU09677	0.862	0.983	0.816	0.796	0.941	0.808	0.121	-0.047	0.145	0.013
NCU09678	0.931	0.793	0.957	0.866	0.741	0.882	-0.138	0.027	-0.125	0.016
NCU09679	0.788	0.889	NA	0.739	NA	NA	0.102	NA	NA	NA
NCU09680	0.912	0.931	NA	0.832	0.873	NA	0.019	NA	0.041	NA
NCU09681	0.94	0.824	0.717	0.901	0.781	0.66	-0.116	-0.223	-0.12	-0.242
NCU09682	0.903	0.915	0.92	0.809	0.81	0.832	0.011	0.017	0	0.023
NCU09683	0.975	0.743	NA	0.898	0.711	NA	-0.231	NA	-0.187	NA
NCU09685	0.975	0.863	NA	0.909	0.838	NA	-0.111	NA	-0.071	NA
NCU09686	0.828	0.835	0.745	0.757	0.706	NA	0.008	-0.083	-0.051	NA
NCU09687	0.825	0.974	NA	0.733	0.834	NA	0.149	NA	0.101	NA
NCU09688	0.903	0.818	0.731	0.823	0.737	0.657	-0.085	-0.172	-0.086	-0.166
NCU09689	0.756	0.992	0.804	0.698	0.899	0.696	0.235	0.047	0.201	-0.003
NCU09690	0.725	0.956	0.859	0.656	0.919	0.758	0.231	0.134	0.263	0.103
NCU09691	1	0.801	NA	0.936	0.721	NA	-0.199	NA	-0.215	NA
NCU09692	0.93	0.714	0.92	0.91	0.671	0.857	-0.216	-0.01	-0.239	-0.053
NCU09693	0.992	0.889	0.743	0.945	0.777	0.727	-0.102	-0.248	-0.167	-0.218
NCU09694	1	0.849	NA	0.887	0.773	NA	-0.151	NA	-0.114	NA
NCU09695	0.975	0.859	NA	0.944	0.818	NA	-0.116	NA	-0.126	NA
NCU09696	0.859	0.831	0.804	0.853	0.821	0.804	-0.028	-0.055	-0.033	-0.049
NCU09698	0.975	0.892	NA	0.934	0.782	NA	-0.082	NA	-0.153	NA
NCU09699	0.974	0.903	0.835	0.925	0.855	0.826	-0.071	-0.139	-0.07	-0.099
NCU09700	0.992	0.822	0.858	0.897	0.806	0.835	-0.169	-0.134	-0.091	-0.063
NCU09702	1	0.838	0.728	0.89	0.74	0.772	-0.162	-0.272	-0.15	-0.119
NCU09703	0.93	1	0.904	0.901	0.879	0.785	0.07	-0.026	-0.022	-0.116
NCU09704	0.903	0.883	NA	0.822	0.884	NA	-0.02	NA	0.062	NA
NCU09705	0.992	0.983	0.983	0.982	0.799	0.877	-0.009	-0.009	-0.183	-0.105
NCU09706	0.939	0.907	0.73	0.881	0.813	0.692	-0.032	-0.209	-0.068	-0.189
NCU09707	0.94	0.939	0.743	0.838	0.855	0.693	-0.001	-0.197	0.017	-0.145
NCU09708	0.948	0.886	0.795	0.939	0.81	0.751	-0.061	-0.152	-0.129	-0.189
NCU09709	0.903	0.974	0.812	0.834	0.892	0.756	0.071	-0.091	0.057	-0.078
NCU09710	0.992	0.832	0.822	0.897	0.735	0.796	-0.16	-0.169	-0.162	-0.101
NCU09711	0.867	0.903	0.909	0.826	0.869	0.799	0.036	0.042	0.043	-0.027
NCU09712	1	0.827	0.884	0.977	0.791	0.848	-0.173	-0.116	-0.186	-0.13
NCU09713	0.992	0.957	0.807	0.942	0.907	NA	-0.034	-0.185	-0.035	NA
NCU09714	0.805	0.948	0.757	0.705	0.829	0.717	0.143	-0.048	0.123	0.012
NCU09715	0.983	0.79	NA	0.975	0.781	NA	-0.193	NA	-0.194	NA
NCU09716	0.939	0.815	NA	0.846	0.753	NA	-0.124	NA	-0.093	NA
NCU09717	0.907	0.907	NA	0.829	0.81	NA	0	NA	-0.018	NA
NCU09718	0.896	0.866	NA	0.843	0.864	NA	-0.03	NA	0.021	NA
NCU09719	0.896	0.866	0.768	0.849	0.811	0.671	-0.03	-0.128	-0.039	-0.178
NCU09720	0.907	0.883	NA	0.793	NA	NA	-0.024	NA	NA	NA
NCU09721	0.911	0.925	0.641	0.866	0.791	0.591	0.013	-0.27	-0.075	-0.276
NCU09722	0.975	1	NA	0.894	0.883	NA	0.025	NA	-0.012	NA
NCU09723	0.876	0.909	0.818	0.875	0.839	0.738	0.033	-0.058	-0.035	-0.137
NCU09724	0.992	0.778	NA	0.964	0.676	NA	-0.214	NA	-0.288	NA
NCU09725	0.975	0.939	NA	0.944	0.849	NA	-0.036	NA	-0.096	NA
NCU09726	0.857	0.903	0.832	0.852	0.88	0.797	0.046	-0.026	0.028	-0.055
NCU09727	0.892	0.957	NA	0.788	0.869	NA	0.065	NA	0.081	NA
NCU09728	0.918	0.832	0.778	0.885	0.79	0.681	-0.086	-0.14	-0.094	-0.203
NCU09729	0.788	0.716	NA	0.728	0.622	NA	-0.072	NA	-0.107	NA
NCU09730	0.948	0.849	0.78	0.937	0.745	0.732	-0.099	-0.168	-0.192	-0.205
NCU09731	1	0.773	0.678	0.948	0.663	0.63	-0.227	-0.322	-0.284	-0.318
NCU09732	0.907	0.882	0.716	0.839	0.812	0.678	-0.026	-0.191	-0.027	-0.162
NCU09733	0.992	0.786	0.816	0.965	0.71	0.784	-0.205	-0.176	-0.255	-0.182
NCU09734	1	0.849	NA	0.951	0.751	NA	-0.151	NA	-0.2	NA
NCU09735	0.983	0.807	0.719	0.876	0.735	0.647	-0.176	-0.264	-0.141	-0.23
NCU09736	0.797	0.907	0.818	0.726	0.861	0.669	0.11	0.021	0.135	-0.057
NCU09737	0.765	0.844	0.845	0.722	0.799	0.738	0.079	0.08	0.078	0.017
NCU09738	1	0.805	NA	0.906	0.72	NA	-0.195	NA	-0.187	NA
NCU09739	0.896	0.839	NA	0.878	0.744	NA	-0.057	NA	-0.134	NA
NCU09740	1	0.892	0.774	0.862	0.756	0.736	-0.108	-0.226	-0.107	-0.126
NCU09741	0.868	0.788	NA	0.851	0.732	NA	-0.081	NA	-0.119	NA
NCU09742	0.93	0.899	NA	0.853	0.837	NA	-0.032	NA	-0.015	NA
NCU09743	0.871	0.791	NA	0.809	0.713	NA	-0.08	NA	-0.097	NA
NCU09744	0.983	0.832	NA	0.951	0.739	NA	-0.151	NA	-0.211	NA
NCU09745	0.912	0.78	NA	0.827	0.742	NA	-0.132	NA	-0.085	NA
NCU09746	0.896	0.778	0.827	0.843	0.704	NA	-0.118	-0.069	-0.139	NA
NCU09747	0.948	0.745	0.739	0.919	0.683	0.706	-0.202	-0.209	-0.236	-0.213
NCU09748	0.974	0.903	NA	0.907	0.797	NA	-0.071	NA	-0.111	NA
NCU09754	0.94	0.898	NA	0.864	0.832	NA	-0.042	NA	-0.032	NA
NCU09755	0.931	0.772	NA	0.916	0.728	NA	-0.158	NA	-0.188	NA
NCU09756	0.983	0.875	NA	0.979	0.814	NA	-0.108	NA	-0.165	NA
NCU09757	0.94	0.832	0.992	0.89	0.766	0.875	-0.108	0.052	-0.124	-0.015
NCU09758	0.859	0.845	0.92	0.794	0.727	NA	-0.014	0.061	-0.067	NA
NCU09759	0.957	0.975	0.821	0.851	0.919	0.806	0.017	-0.137	0.068	-0.045
NCU09760	0.903	0.892	0.765	0.835	0.805	0.769	-0.011	-0.139	-0.03	-0.066
NCU09761	0.756	0.94	0.832	0.678	0.812	0.73	0.184	0.076	0.134	0.052
NCU09762	0.992	0.702	NA	0.925	0.661	NA	-0.289	NA	-0.264	NA
NCU09764	0.975	0.739	NA	0.921	0.747	NA	-0.236	NA	-0.173	NA
NCU09765	0.957	0.784	NA	0.964	0.72	NA	-0.174	NA	-0.244	NA
NCU09766	0.821	0.859	0.911	0.689	0.77	0.794	0.038	0.091	0.081	0.105
NCU09767	0.811	0.889	0.804	0.753	0.817	0.786	0.079	-0.007	0.064	0.033
NCU09768	0.992	0.882	NA	0.871	0.796	NA	-0.11	NA	-0.074	NA
NCU09770	0.931	0.795	0.903	0.9	0.706	0.846	-0.135	-0.027	-0.194	-0.054
NCU09771	0.931	0.767	NA	0.872	0.671	NA	-0.163	NA	-0.2	NA
NCU09772	0.802	0.814	0.757	0.767	0.687	0.713	0.012	-0.044	-0.08	-0.054
NCU09773	0.832	0.992	NA	0.707	0.873	NA	0.16	NA	0.167	NA
NCU09774	0.948	0.906	NA	0.913	0.83	NA	-0.041	NA	-0.083	NA
NCU09775	0.948	0.824	NA	0.849	0.781	NA	-0.123	NA	-0.068	NA
NCU09776	0.948	0.822	NA	0.923	0.765	NA	-0.125	NA	-0.158	NA
NCU09777	0.754	0.788	0.92	0.79	0.733	0.876	0.034	0.167	-0.057	0.086
NCU09778	0.931	0.702	NA	0.866	0.627	NA	-0.228	NA	-0.24	NA
NCU09779	0.974	0.841	0.795	0.901	0.784	0.759	-0.134	-0.179	-0.117	-0.142
NCU09780	0.974	0.859	NA	0.9	0.835	NA	-0.116	NA	-0.065	NA
NCU09781	1	0.766	NA	0.926	0.657	NA	-0.234	NA	-0.269	NA
NCU09782	0.909	0.907	0.814	0.867	0.764	0.704	-0.002	-0.096	-0.103	-0.162
NCU09783	0.898	0.948	NA	0.786	0.928	NA	0.05	NA	0.142	NA
NCU09784	0.93	0.838	NA	0.895	0.704	NA	-0.093	NA	-0.191	NA
NCU09785	1	0.774	0.784	0.909	0.663	0.752	-0.226	-0.216	-0.245	-0.157
NCU09786	0.739	1	0.773	0.674	0.965	NA	0.261	0.034	0.292	NA
NCU09787	0.94	0.866	0.842	0.838	0.773	0.755	-0.074	-0.098	-0.065	-0.083
NCU09788	0.94	0.842	0.716	0.907	0.784	0.637	-0.098	-0.224	-0.123	-0.27
NCU09789	1	0.816	0.975	0.954	0.793	0.907	-0.184	-0.025	-0.161	-0.047
NCU09790	0.912	0.801	0.757	0.848	0.721	0.7	-0.111	-0.155	-0.127	-0.148
NCU09791	0.882	0.859	0.79	0.846	0.751	0.743	-0.023	-0.092	-0.095	-0.102
NCU09792	0.94	0.751	NA	0.916	0.691	NA	-0.189	NA	-0.225	NA
NCU09793	0.859	0.832	NA	0.802	0.74	NA	-0.027	NA	-0.062	NA
NCU09794	1	0.816	NA	0.933	0.734	NA	-0.184	NA	-0.199	NA
NCU09795	0.983	0.851	NA	0.904	0.82	NA	-0.132	NA	-0.085	NA
NCU09796	0.94	0.903	NA	0.88	0.889	NA	-0.037	NA	0.009	NA
NCU09797	0.948	0.725	NA	0.871	0.666	NA	-0.222	NA	-0.205	NA
NCU09798	0.975	0.838	NA	0.91	0.731	NA	-0.137	NA	-0.179	NA
NCU09799	0.828	0.832	0.778	0.755	0.762	0.738	0.004	-0.049	0.006	-0.018
NCU09800	0.975	0.75	0.782	0.941	0.718	0.787	-0.225	-0.193	-0.223	-0.154
NCU09802	0.771	0.717	0.866	0.731	0.646	0.805	-0.054	0.096	-0.085	0.073
NCU09803	0.873	0.896	0.892	0.8	0.782	0.792	0.023	0.02	-0.018	-0.008
NCU09804	0.817	0.845	0.706	0.671	0.707	0.645	0.029	-0.111	0.036	-0.026
NCU09805	1	0.907	0.974	0.915	0.844	0.907	-0.093	-0.026	-0.072	-0.008
NCU09806	0.929	0.755	0.652	0.853	0.704	0.664	-0.174	-0.276	-0.149	-0.189
NCU09807	0.957	0.728	0.751	0.878	0.693	0.714	-0.229	-0.206	-0.185	-0.164
NCU09808	0.94	0.892	0.901	0.954	0.819	0.752	-0.048	-0.039	-0.135	-0.202
NCU09809	0.925	0.858	0.761	0.777	0.789	0.666	-0.067	-0.164	0.012	-0.111
NCU09810	0.992	0.754	0.93	0.909	0.751	NA	-0.238	-0.061	-0.158	NA
NCU09811	0.836	1	NA	0.745	0.957	NA	0.164	NA	0.212	NA
NCU09812	0.903	0.745	0.866	0.839	0.703	0.788	-0.158	-0.037	-0.136	-0.051
NCU09813	0.992	0.801	NA	0.926	0.737	NA	-0.191	NA	-0.189	NA
NCU09814	0.909	0.889	0.899	0.84	0.844	0.815	-0.02	-0.011	0.004	-0.025
NCU09815	1	0.913	0.795	0.934	0.833	0.769	-0.087	-0.205	-0.101	-0.165
NCU09816	0.975	0.956	0.818	0.875	0.828	0.79	-0.019	-0.156	-0.047	-0.085
NCU09817	0.992	0.992	0.992	0.917	0.894	0.891	0	0	-0.024	-0.026
NCU09818	0.931	0.901	0.708	0.89	0.906	0.651	-0.03	-0.222	0.015	-0.239
NCU09819	0.974	0.918	0.832	0.919	0.842	0.725	-0.057	-0.143	-0.076	-0.193
NCU09820	0.903	0.909	NA	0.86	0.884	NA	0.006	NA	0.023	NA
NCU09821	1	0.827	0.854	0.927	0.794	0.803	-0.173	-0.146	-0.133	-0.125
NCU09823	0.956	0.907	0.815	0.799	0.778	0.772	-0.049	-0.141	-0.021	-0.026
NCU09824	0.833	0.838	0.854	0.765	0.768	NA	0.005	0.021	0.002	NA
NCU09825	0.911	0.974	0.866	0.864	0.92	0.763	0.063	-0.045	0.057	-0.101
NCU09826	0.983	0.92	NA	0.873	0.816	NA	-0.063	NA	-0.057	NA
NCU09827	0.975	0.728	0.825	0.854	0.687	0.707	-0.247	-0.15	-0.168	-0.147
NCU09828	0.855	0.974	NA	0.787	0.941	NA	0.12	NA	0.154	NA
NCU09829	0.822	0.855	NA	0.77	0.754	NA	0.032	NA	-0.016	NA
NCU09830	0.903	0.824	NA	0.861	0.783	NA	-0.079	NA	-0.078	NA
NCU09831	0.859	0.975	NA	0.854	0.897	NA	0.116	NA	0.042	NA
NCU09832	0.94	0.873	0.683	0.874	0.876	0.618	-0.067	-0.257	0.002	-0.256
NCU09834	0.974	0.875	NA	0.885	0.817	NA	-0.1	NA	-0.069	NA
NCU09835	0.983	0.8	NA	0.907	0.707	NA	-0.183	NA	-0.2	NA
NCU09836	0.939	0.875	NA	0.858	0.814	NA	-0.064	NA	-0.044	NA
NCU09837	0.992	0.983	NA	0.863	0.896	NA	-0.009	NA	0.033	NA
NCU09838	0.821	1	NA	0.806	0.893	NA	0.179	NA	0.087	NA
NCU09839	0.84	0.81	0.909	0.787	0.716	0.82	-0.03	0.069	-0.07	0.033
NCU09841	1	0.957	NA	0.946	0.858	NA	-0.043	NA	-0.088	NA
NCU09842	0.903	0.706	0.804	0.882	0.649	0.771	-0.198	-0.099	-0.233	-0.111
NCU09843	0.931	0.899	NA	0.938	0.802	NA	-0.032	NA	-0.136	NA
NCU09844	0.783	0.92	0.743	0.733	0.906	NA	0.137	-0.04	0.172	NA
NCU09845	0.94	0.765	NA	0.793	0.721	NA	-0.175	NA	-0.072	NA
NCU09846	0.845	0.769	0.892	0.778	0.668	0.774	-0.076	0.046	-0.11	-0.004
NCU09847	0.974	0.889	0.734	0.914	0.829	0.695	-0.085	-0.24	-0.085	-0.219
NCU09848	1	0.801	0.824	0.962	0.754	0.739	-0.199	-0.176	-0.208	-0.223
NCU09851	0.975	0.855	NA	0.914	0.746	NA	-0.12	NA	-0.168	NA
NCU09852	0.93	0.956	NA	0.886	0.901	NA	0.026	NA	0.016	NA
NCU09853	0.957	0.867	NA	0.852	0.807	NA	-0.09	NA	-0.045	NA
NCU09854	0.94	0.788	NA	0.834	0.655	NA	-0.152	NA	-0.178	NA
NCU09855	0.929	0.992	NA	0.882	0.936	NA	0.063	NA	0.054	NA
NCU09856	0.807	0.846	NA	0.688	0.789	NA	0.039	NA	0.101	NA
NCU09857	0.858	0.94	NA	0.801	0.817	NA	0.082	NA	0.017	NA
NCU09858	0.892	0.757	0.814	0.881	0.686	0.705	-0.135	-0.079	-0.196	-0.176
NCU09859	0.974	0.821	NA	0.831	0.78	NA	-0.154	NA	-0.051	NA
NCU09860	0.866	0.841	0.765	0.811	0.761	0.743	-0.026	-0.102	-0.05	-0.067
NCU09861	0.81	0.898	NA	0.785	0.799	NA	0.088	NA	0.014	NA
NCU09862	0.975	0.842	NA	0.891	0.779	NA	-0.132	NA	-0.112	NA
NCU09863	0.931	0.691	NA	0.906	0.635	NA	-0.239	NA	-0.27	NA
NCU09864	0.948	0.903	0.732	0.908	0.895	0.681	-0.045	-0.216	-0.013	-0.227
NCU09865	0.948	0.731	0.875	0.896	0.669	NA	-0.217	-0.074	-0.226	NA
NCU09866	0.822	0.912	0.74	0.723	0.884	0.631	0.09	-0.082	0.161	-0.091
NCU09867	0.903	0.795	0.801	0.812	0.723	0.682	-0.108	-0.102	-0.089	-0.131
NCU09868	1	0.854	NA	0.889	0.84	NA	-0.146	NA	-0.049	NA
NCU09869	0.983	0.915	0.815	0.874	0.797	0.719	-0.068	-0.168	-0.077	-0.155
NCU09870	0.842	0.8	0.828	0.838	0.715	0.732	-0.043	-0.014	-0.122	-0.105
NCU09871	0.903	0.745	0.992	0.85	0.665	0.913	-0.158	0.089	-0.184	0.064
NCU09872	0.948	0.821	NA	0.895	0.777	NA	-0.127	NA	-0.118	NA
NCU09873	0.903	0.844	0.838	0.831	0.749	0.783	-0.06	-0.066	-0.082	-0.048
NCU09874	0.948	0.825	NA	0.883	0.767	NA	-0.122	NA	-0.116	NA
NCU09875	0.708	0.889	NA	0.72	0.857	NA	0.181	NA	0.137	NA
NCU09876	0.983	0.767	NA	0.871	0.674	NA	-0.216	NA	-0.197	NA
NCU09877	0.992	0.828	0.757	0.918	0.749	0.621	-0.163	-0.234	-0.169	-0.297
NCU09878	0.88	0.79	NA	0.821	0.761	NA	-0.09	NA	-0.06	NA
NCU09879	0.956	0.875	NA	0.91	0.842	NA	-0.081	NA	-0.068	NA
NCU09880	0.912	0.886	NA	0.834	0.811	NA	-0.026	NA	-0.023	NA
NCU09881	0.821	0.928	NA	0.827	0.85	NA	0.108	NA	0.023	NA
NCU09882	0.854	0.739	0.755	0.816	0.68	0.748	-0.115	-0.098	-0.136	-0.068
NCU09883	0.94	0.875	0.788	0.924	0.815	0.742	-0.065	-0.152	-0.109	-0.181
NCU09885	0.939	0.983	0.761	0.9	0.882	0.683	0.044	-0.178	-0.017	-0.217
NCU09886	0.948	0.836	NA	0.835	0.736	NA	-0.112	NA	-0.099	NA
NCU09887	0.913	0.728	0.795	0.884	0.693	0.757	-0.185	-0.118	-0.191	-0.127
NCU09888	0.766	0.912	NA	0.685	0.736	NA	0.146	NA	0.051	NA
NCU09892	0.896	0.892	0.839	0.772	0.745	0.744	-0.004	-0.057	-0.028	-0.028
NCU09894	0.708	0.784	NA	0.639	0.777	NA	0.076	NA	0.138	NA
NCU09895	0.94	0.975	0.804	0.81	0.91	0.751	0.035	-0.136	0.099	-0.059
NCU09896	0.983	0.92	NA	0.979	0.796	NA	-0.063	NA	-0.182	NA
NCU09897	0.892	0.901	0.731	0.862	0.771	0.641	0.008	-0.161	-0.09	-0.22
NCU09898	0.795	0.79	0.784	0.734	0.679	0.752	-0.005	-0.011	-0.054	0.018
NCU09899	0.859	0.892	0.845	0.807	0.793	0.79	0.033	-0.014	-0.014	-0.017
NCU09900	0.818	0.79	NA	0.794	0.772	NA	-0.028	NA	-0.022	NA
NCU09901	0.939	0.886	NA	0.907	0.874	NA	-0.053	NA	-0.033	NA
NCU09903	0.975	0.869	NA	0.915	0.819	NA	-0.106	NA	-0.096	NA
NCU09904	0.784	0.975	0.778	0.683	0.856	0.733	0.19	-0.006	0.173	0.05
NCU09906	0.975	0.795	0.892	0.912	0.736	0.744	-0.179	-0.082	-0.177	-0.168
NCU09907	0.974	0.743	NA	0.94	0.693	NA	-0.232	NA	-0.247	NA
NCU09908	1	0.882	NA	0.919	0.78	NA	-0.118	NA	-0.138	NA
NCU09909	0.983	0.754	0.743	0.92	0.662	0.675	-0.229	-0.239	-0.258	-0.245
NCU09910	0.983	0.839	0.899	0.934	0.801	0.776	-0.144	-0.084	-0.132	-0.158
NCU09911	0.931	0.797	0.816	0.865	0.746	0.739	-0.133	-0.115	-0.119	-0.125
NCU09912	0.868	0.804	0.807	0.748	0.789	0.756	-0.065	-0.061	0.041	0.008
NCU09913	0.992	0.793	NA	0.952	0.682	NA	-0.199	NA	-0.27	NA
NCU09914	1	0.835	NA	0.997	0.745	NA	-0.165	NA	-0.252	NA
NCU09915	0.675	0.92	0.761	0.615	0.912	0.718	0.245	0.085	0.296	0.103
NCU09917	0.882	0.983	NA	0.833	0.896	NA	0.101	NA	0.064	NA
NCU09922	0.863	0.983	0.702	0.828	0.91	0.609	0.12	-0.161	0.081	-0.22
NCU09923	0.948	0.815	NA	0.905	0.775	NA	-0.133	NA	-0.13	NA
NCU09924	0.975	0.846	NA	0.869	0.813	NA	-0.128	NA	-0.055	NA
NCU09926	0.925	0.788	NA	0.848	0.726	NA	-0.137	NA	-0.122	NA
NCU09929	1	0.747	NA	0.983	0.713	NA	-0.253	NA	-0.27	NA
NCU09930	0.903	1	NA	0.828	0.923	NA	0.097	NA	0.095	NA
NCU09931	1	0.827	NA	0.952	0.778	NA	-0.173	NA	-0.174	NA
NCU09933	0.975	0.886	NA	0.936	0.788	NA	-0.088	NA	-0.149	NA
NCU09935	0.825	0.77	0.857	0.764	0.679	0.725	-0.055	0.032	-0.085	-0.039
NCU09937	0.911	0.975	NA	0.914	0.874	NA	0.063	NA	-0.039	NA
NCU09939	0.903	0.801	NA	0.869	0.701	NA	-0.102	NA	-0.168	NA
NCU09947	0.906	0.797	NA	0.901	NA	NA	-0.109	NA	NA	NA
NCU09948	0.909	0.79	NA	0.884	0.751	NA	-0.119	NA	-0.132	NA
NCU09949	1	0.717	NA	0.93	0.651	NA	-0.283	NA	-0.279	NA
NCU09950	0.869	0.931	NA	0.85	0.821	NA	0.062	NA	-0.029	NA
NCU09951	0.948	0.939	NA	0.864	0.878	NA	-0.009	NA	0.014	NA
NCU09952	0.975	0.838	NA	0.937	0.69	NA	-0.137	NA	-0.247	NA
NCU09953	0.974	0.734	NA	0.882	0.695	NA	-0.24	NA	-0.188	NA
NCU09954	0.975	0.889	NA	0.904	0.836	NA	-0.085	NA	-0.067	NA
NCU09955	0.94	0.783	NA	0.896	0.781	NA	-0.157	NA	-0.115	NA
NCU09956	0.939	0.828	NA	0.897	0.78	NA	-0.111	NA	-0.117	NA
NCU09957	0.925	0.714	NA	0.911	0.695	NA	-0.21	NA	-0.216	NA
NCU09958	0.807	0.983	NA	0.751	0.928	NA	0.176	NA	0.177	NA
NCU09959	0.903	0.93	NA	0.825	0.837	NA	0.027	NA	0.012	NA
NCU09961	1	0.904	NA	0.962	0.846	NA	-0.096	NA	-0.115	NA
NCU09964	0.983	0.912	NA	0.932	0.847	NA	-0.071	NA	-0.085	NA
NCU09965	0.827	0.766	NA	0.766	0.757	NA	-0.061	NA	-0.009	NA
NCU09966	0.829	0.866	NA	0.788	0.8	NA	0.037	NA	0.012	NA
NCU09968	0.869	0.817	0.797	0.852	0.75	0.774	-0.052	-0.072	-0.103	-0.078
NCU09969	1	0.939	NA	0.866	0.818	NA	-0.061	NA	-0.049	NA
