Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU08006 Ntermext	0.004	No mitochondrial presequence	49(MPP)	-0.041		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08007 Ntermext	0.000	No mitochondrial presequence	77(MPP), 78(Icp55)	-0.143		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08008 Ntermext	0.017	No mitochondrial presequence	19(MPP)	0.105	84-88	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08009 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.028	81-85	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08011 Ntermext	0.000	No mitochondrial presequence	29(MPP), 30(Icp55)	-0.034		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08012 Ntermext	0.004	No mitochondrial presequence	44(MPP)	0.023		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08013 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.000	42-46,49-53	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08014 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.182		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08015 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.071	43-47,72-76	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08016 Ntermext	0.460	Possessing mitochondrial presequence	28(MPP)	0.071	49-53	7-16-high	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
NCU08017 Ntermext	0.228	No mitochondrial presequence	62(MPP)	0.145		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08018 Ntermext	0.018	No mitochondrial presequence	12(MPP)	0.083	9-13,12-16,69-73	9-18-high	-	-	-	13-18	-	-	-	-	-	-	-	-	-	-	
NCU08019 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.044	93-97	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08020 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111	14-18	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08021 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.158		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08022 Ntermext	0.942	Possessing mitochondrial presequence	24(MPP)	0.292	2-6	21-30-low	-	-	-	-	-	-	-	-	-	-	18-23	1-6	-	-	
NCU08023 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.062		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08024 Ntermext	0.013	No mitochondrial presequence	60(MPP)	0.050	72-76	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08026 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.093	41-45	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08027 Ntermext	0.028	No mitochondrial presequence	9(MPP)	0.222	81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08028 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048	88-92	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08029 Ntermext	0.006	No mitochondrial presequence	35(MPP)	0.086	22-26	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08030 Ntermext	0.000	No mitochondrial presequence	46(MPP), 54(Oct1)	-0.109	43-47,73-77	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08031 Ntermext	0.005	No mitochondrial presequence	88(MPP), 89(Icp55)	0.011	85-89	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08032 Ntermext	0.000	No mitochondrial presequence	9(MPP)	-0.222	12-16,16-20	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08033 Ntermext	0.000	No mitochondrial presequence	93(MPP)	0.000	51-55	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08034 Ntermext	0.036	No mitochondrial presequence	32(MPP)	0.031		13-22-low	-	-	-	-	-	-	-	-	-	12-17	-	-	-	-	
NCU08035 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.133	59-63	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08036 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.000	82-86,95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08037 Ntermext	0.023	No mitochondrial presequence	43(MPP)	-0.023		17-26-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	8-13	
NCU08038 Ntermext	0.000	No mitochondrial presequence	71(MPP)	-0.014		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08039 Ntermext	0.039	No mitochondrial presequence	18(MPP), 19(Icp55)	0.056	49-53	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08040 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.000	66-70	5-14-low	-	25-30	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08042 Ntermext	0.013	No mitochondrial presequence	24(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08043 Ntermext	0.029	No mitochondrial presequence	13(MPP)	0.077	65-69,70-74	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08044 Ntermext	0.618	Possessing mitochondrial presequence	44(MPP), 45(Icp55)	0.091	8-12,37-41,41-45	4-13-high	-	-	-	-	-	-	-	-	3-8	-	2-7	-	8-13	-	
NCU08045 Ntermext	0.064	No mitochondrial presequence	13(MPP)	0.000		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08046 Ntermext	0.016	No mitochondrial presequence	52(MPP)	0.096		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08047 Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.128		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08048 Ntermext	0.354	No mitochondrial presequence	53(MPP)	0.189	85-89	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08049 Ntermext	0.005	No mitochondrial presequence	47(MPP)	-0.021	51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08050 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08051 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000	24-28,27-31,48-52	19-29-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
NCU08052 Ntermext	0.000	No mitochondrial presequence	82(MPP)	0.037		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08053 Ntermext	0.009	No mitochondrial presequence	41(MPP)	0.024		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08054 Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.019		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08055 Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.069		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08056 Ntermext	0.113	No mitochondrial presequence	34(MPP)	0.088		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08057 Ntermext	0.000	No mitochondrial presequence	71(MPP)	0.014	25-29,36-40	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08058 Ntermext	0.049	No mitochondrial presequence	55(MPP)	0.091	79-83	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08059 Ntermext	0.044	No mitochondrial presequence	21(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08060 Ntermext	0.122	No mitochondrial presequence	11(MPP)	0.000	20-24	6-15-high	-	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	
NCU08062 Ntermext	0.004	No mitochondrial presequence	57(MPP)	-0.018	69-73,76-80	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08063 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.091		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08064 Ntermext	0.003	No mitochondrial presequence	12(MPP)	-0.250	73-77	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08065 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08066 Ntermext	0.006	No mitochondrial presequence	44(MPP)	0.091	76-80	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08067 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.026		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08068 Ntermext	0.018	No mitochondrial presequence	61(MPP)	0.000		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08069 Ntermext	0.006	No mitochondrial presequence	32(MPP)	0.031	78-82	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08070 Ntermext	0.266	No mitochondrial presequence	13(MPP)	0.154	86-90	19-30-low	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	-	
NCU08071 Ntermext	0.008	No mitochondrial presequence	5(MPP)	0.600		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08072 Ntermext	0.011	No mitochondrial presequence	33(MPP), 34(Icp55)	0.030	30-34	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08073 Ntermext	0.000	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.067		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08074 Ntermext	0.000	No mitochondrial presequence	23(MPP)	-0.043		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08075 Ntermext	0.026	No mitochondrial presequence	15(MPP)	0.267	65-69	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08076 Ntermext	0.004	No mitochondrial presequence	20(MPP), 28(Oct1)	-0.050	51-55,92-96	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08077 Ntermext	0.010	No mitochondrial presequence	13(MPP)	0.077		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08078 Ntermext	0.386	Possessing mitochondrial presequence	11(MPP)	0.182		3-12-high	-	-	-	-	-	-	4-9	8-13	-	-	-	-	-	3-8,7-12	
NCU08079 Ntermext	0.020	No mitochondrial presequence	14(MPP)	0.143	3-7,32-36	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08080 Ntermext	0.000	No mitochondrial presequence	11(MPP)	-0.091	37-41	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08081 Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.015		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08083 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.167		14-23-low	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
NCU08084 Ntermext	0.056	No mitochondrial presequence	30(MPP), 31(Icp55)	0.133		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08085 Ntermext	0.010	No mitochondrial presequence	83(MPP), 84(Icp55)	0.036		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08086 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.083		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08087 Ntermext	0.626	Possessing mitochondrial presequence	19(MPP)	0.263		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08089 Ntermext	0.022	No mitochondrial presequence	23(MPP)	0.174		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08090 Ntermext	0.026	No mitochondrial presequence	12(MPP), 20(Oct1)	0.250		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08091 Ntermext	0.006	No mitochondrial presequence	10(MPP)	0.100		4-14-low	-	25-30	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08092 Ntermext	0.999	Possessing mitochondrial presequence	19(MPP), 27(Oct1)	0.263	6-10	2-11-high	-	-	7-12	-	6-11	-	-	-	-	-	-	-	-	-	
NCU08093 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019		9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08094 Ntermext	0.875	Possessing mitochondrial presequence	24(MPP), 32(Oct1)	0.167	1-5	5-14-high	-	11-16	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08095 Ntermext	0.009	No mitochondrial presequence	39(MPP)	0.051		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08096 Ntermext	0.260	No mitochondrial presequence	15(MPP)	-0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08097 Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.023		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08098 Ntermext	0.008	No mitochondrial presequence	14(MPP), 22(Oct1)	0.000		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08099 Ntermext	0.005	No mitochondrial presequence	68(MPP)	0.015		11-22-low	-	-	-	-	-	-	-	-	-	9-14	-	-	-	-	
NCU08100 Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.273		10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08101 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.040		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08102 Ntermext	0.073	No mitochondrial presequence	34(MPP)	0.118	26-30,37-41,73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
NCU08103 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08105 Ntermext	0.021	No mitochondrial presequence	7(MPP)	0.000	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08106 Ntermext	0.037	No mitochondrial presequence	48(MPP)	0.000	40-44,79-83	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08107 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.152		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08109 Ntermext	0.003	No mitochondrial presequence	7(MPP)	0.286		13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08110 Ntermext	0.138	No mitochondrial presequence	19(MPP)	0.105		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08111 Ntermext	0.000	No mitochondrial presequence	37(MPP), 38(Icp55)	-0.054	34-38,49-53	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08112 Ntermext	0.009	No mitochondrial presequence	11(MPP)	0.273		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08113 Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.041		11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08114 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.000	70-74	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08115 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.051		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08116 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.300		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08117 Ntermext	0.011	No mitochondrial presequence	48(MPP)	0.021		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08118 Ntermext	0.008	No mitochondrial presequence	17(MPP)	0.647		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08119 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.111	46-50	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08120 Ntermext	0.926	Possessing mitochondrial presequence	13(MPP)	0.154	6-10	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08121 Ntermext	0.114	No mitochondrial presequence	20(MPP)	0.100		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08123 Ntermext	0.030	No mitochondrial presequence	57(MPP)	0.105		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08124 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08125 Ntermext	0.010	No mitochondrial presequence	43(MPP), 44(Icp55)	0.047		9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08126 Ntermext	0.717	Possessing mitochondrial presequence	45(MPP)	0.156		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08127 Ntermext	0.003	No mitochondrial presequence	7(MPP)	0.143	55-59	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08128 Ntermext	0.005	No mitochondrial presequence	72(MPP)	0.042	8-12	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08130 Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.015		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08131 Ntermext	0.008	No mitochondrial presequence	32(MPP)	0.031	38-42	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08132 Ntermext	0.209	No mitochondrial presequence	14(MPP)	0.143	4-8,80-84	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08133 Ntermext	0.018	No mitochondrial presequence	91(MPP), 99(Oct1)	0.121	1-5,62-66	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08134 Ntermext	0.000	No mitochondrial presequence	56(MPP)	-0.214	74-78	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08135 Ntermext	0.010	No mitochondrial presequence	22(MPP)	0.136	75-79	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08136 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.028	62-66,92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08137 Ntermext	0.129	No mitochondrial presequence	31(MPP)	0.129	28-32	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08138 Ntermext	0.476	Possessing mitochondrial presequence	16(MPP), 17(Icp55)	0.188		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08140 Ntermext	0.079	No mitochondrial presequence	32(MPP), 40(Oct1)	0.062		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08141 Ntermext	0.006	No mitochondrial presequence	24(MPP)	0.125		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08145 Ntermext	0.249	No mitochondrial presequence	25(MPP)	0.080		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08146 Ntermext	0.471	Possessing mitochondrial presequence	18(MPP)	0.278	50-54	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08147 Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.062		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08148 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.080		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08149 Ntermext	0.158	No mitochondrial presequence	36(MPP)	0.139	71-75	16-25-high	-	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	
NCU08150 Ntermext	0.077	No mitochondrial presequence	11(MPP)	0.091	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
NCU08151 Ntermext	0.303	No mitochondrial presequence	15(MPP)	0.133		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08152 Ntermext	0.004	No mitochondrial presequence	11(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08153 Ntermext	0.012	No mitochondrial presequence	84(MPP)	0.036	77-81	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08154 Ntermext	0.000	No mitochondrial presequence	77(MPP)	0.013		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08155 Ntermext	0.064	No mitochondrial presequence	57(MPP)	0.053		5-14-low	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	-	
NCU08156 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.071	65-69	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08157 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.171	11-15	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08158 Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.000	43-47,82-86,85-89	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08159 Ntermext	0.010	No mitochondrial presequence	31(MPP)	0.065	19-23	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08161 Ntermext	0.156	No mitochondrial presequence	10(MPP)	0.200	78-82	20-29-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
NCU08162 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.038	60-64	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08163 Ntermext	0.004	No mitochondrial presequence	14(MPP)	0.143		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08164 Ntermext	0.003	No mitochondrial presequence	33(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08165 Ntermext	0.176	No mitochondrial presequence	41(MPP)	0.146	76-80	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08166 Ntermext	0.572	Possessing mitochondrial presequence	58(MPP)	0.138	32-36	14-25-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
NCU08167 Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08168 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.034		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08169 Ntermext	0.125	No mitochondrial presequence	41(MPP)	0.098	3-7,38-42	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08170 Ntermext	0.129	No mitochondrial presequence	17(MPP)	0.118		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08171 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.023		13-22-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08172 Ntermext	0.117	No mitochondrial presequence	10(MPP)	0.300		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08173 Ntermext	0.006	No mitochondrial presequence	45(MPP)	0.022		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08174 Ntermext	0.020	No mitochondrial presequence	51(MPP)	0.039	41-45	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08175 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.044	15-19,72-76,75-79	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08176 Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.016		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08177 Ntermext	0.005	No mitochondrial presequence	35(MPP)	0.000	87-91	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08178 Ntermext	0.116	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045	33-37,56-60	12-23-high	-	-	-	-	-	-	-	19-24	-	18-23	-	-	-	-	
NCU08179 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111	26-30	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08180 Ntermext	0.051	No mitochondrial presequence	29(MPP)	0.034	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08182 Ntermext	0.010	No mitochondrial presequence	95(MPP)	0.021		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08183 Ntermext	0.382	No mitochondrial presequence	30(MPP), 31(Icp55)	0.200	24-28,77-81	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08184 Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.130		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08185 Ntermext	0.004	No mitochondrial presequence	20(MPP)	0.100		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08186 Ntermext	0.011	No mitochondrial presequence	21(MPP)	0.048	53-57	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08187 Ntermext	0.017	No mitochondrial presequence	11(MPP)	0.091	18-22,92-96	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08188 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.062		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08189 Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.061		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08190 Ntermext	0.033	No mitochondrial presequence	14(MPP)	0.071		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08191 Ntermext	0.006	No mitochondrial presequence	36(MPP)	0.139		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08192 Ntermext	0.000	No mitochondrial presequence	54(MPP)	0.074		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08193 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.072		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08194 Ntermext	0.016	No mitochondrial presequence	72(MPP)	0.097	55-59,83-87	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08195 Ntermext	0.994	Possessing mitochondrial presequence	92(MPP), 100(Oct1)	0.120		10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08197 Ntermext	0.207	No mitochondrial presequence	25(MPP)	0.160	59-63	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08199 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.019	95-99	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU08200 Ntermext	0.024	No mitochondrial presequence	27(MPP)	0.074		20-29-high	-	-	-	-	-	21-26	-	-	-	-	-	-	-	20-25	
NCU08204 Ntermext	0.029	No mitochondrial presequence	32(MPP)	0.000	29-33,91-95	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
