Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YOR093C Protein	0.000	No mitochondrial presequence	52(MPP), 53(Icp55)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR094W Protein	0.015	No mitochondrial presequence	80(MPP)	0.138	5-9,9-13,78-82	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR095C Protein	0.000	No mitochondrial presequence	24(MPP)	-0.042	21-25,26-30,70-74	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR096W Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR097C Protein	0.004	No mitochondrial presequence	6(MPP)	0.000	42-46,46-50,56-60	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR098C Protein	0.004	No mitochondrial presequence	18(MPP), 26(Oct1)	0.111		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR099W Protein	0.000	No mitochondrial presequence	39(MPP)	0.128	1-5	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR100C Protein	0.000	No mitochondrial presequence	63(MPP)	0.032		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR101W Protein	0.004	No mitochondrial presequence	10(MPP)	0.100		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR102W Protein	0.168	No mitochondrial presequence	47(MPP)	0.213		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR103C Protein	0.009	No mitochondrial presequence	33(MPP)	0.121		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR104W Protein	0.029	No mitochondrial presequence	16(MPP)	0.125	40-44	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR105W Protein	0.725	Possessing mitochondrial presequence	14(MPP)	0.357	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR106W Protein	0.000	No mitochondrial presequence	43(MPP)	-0.047		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR107W Protein	0.000	No mitochondrial presequence	81(MPP)	0.037	48-52,51-55,96-100	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR108W Protein	0.298	No mitochondrial presequence	62(MPP), 63(Icp55)	0.194	47-51,59-63,87-91	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR108C-A Protein	0.004	No mitochondrial presequence	54(MPP)	0.074	12-16,39-43,57-61	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR109W Protein	0.007	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.083	93-97	15-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR110W Protein	0.005	No mitochondrial presequence	11(MPP)	0.091	47-51,66-70,76-80	21-30-low	-	-	-	-	-	-	-	-	-	-	6-11	-	-	-	
YOR111W Protein	0.000	No mitochondrial presequence	30(MPP)	0.033		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR112W Protein	0.029	No mitochondrial presequence	38(MPP)	-0.026		3-12-high	-	-	-	-	-	-	-	6-11	-	-	-	-	-	5-10	
YOR113W Protein	0.000	No mitochondrial presequence	59(MPP)	-0.051		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR114W Protein	0.402	Possessing mitochondrial presequence	60(MPP)	0.100	64-68	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR115C Protein	0.000	No mitochondrial presequence	26(MPP)	0.000		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR116C Protein	0.000	No mitochondrial presequence	13(MPP)	0.077		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR117W Protein	0.000	No mitochondrial presequence	51(MPP)	-0.137		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR118W Protein	0.000	No mitochondrial presequence	88(MPP), 89(Icp55)	0.011	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR119C Protein	0.000	No mitochondrial presequence	42(MPP)	-0.048	90-94	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR120W Protein	0.005	No mitochondrial presequence	49(MPP)	0.020	35-39	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR121C Protein	0.167	No mitochondrial presequence	40(MPP)	0.075	37-41,64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR122C Protein	0.000	No mitochondrial presequence	82(MPP)	-0.012	16-20	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR123C Protein	0.000	No mitochondrial presequence	34(MPP)	-0.088		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR124C Protein	0.000	No mitochondrial presequence	30(MPP)	-0.133	8-12	8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR125C Protein	0.884	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.214	52-56,88-92	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR126C Protein	0.000	No mitochondrial presequence	50(MPP)	-0.060	3-7,59-63	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR127W Protein	0.000	No mitochondrial presequence	16(MPP)	0.000	95-99	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR128C Protein	0.041	No mitochondrial presequence	25(MPP)	0.040	14-18,59-63	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR129C Protein	0.022	No mitochondrial presequence	25(MPP)	0.000		2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR130C Protein	0.000	No mitochondrial presequence	68(MPP)	0.015	26-30,94-98	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR131C Protein	0.000	No mitochondrial presequence	37(MPP)	0.054	48-52,88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR132W Protein	0.000	No mitochondrial presequence	75(MPP)	-0.187		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR133W Protein	0.011	No mitochondrial presequence	11(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR134W Protein	0.000	No mitochondrial presequence	21(MPP)	-0.048	96-100	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR135C Protein	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100	24-28,77-81,85-89	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR136W Protein	0.996	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.286	55-59	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR137C Protein	0.263	No mitochondrial presequence	60(MPP)	0.083	12-16,57-61,60-64	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR138C Protein	0.000	No mitochondrial presequence	60(MPP)	-0.133		4-13-low	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
YOR139C Protein	0.077	No mitochondrial presequence	25(MPP)	0.160	5-9,13-17,17-21	1-10-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
YOR140W Protein	0.000	No mitochondrial presequence	59(MPP)	-0.068	66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR141C Protein	0.000	No mitochondrial presequence	65(MPP)	-0.369		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR142W Protein	0.996	Possessing mitochondrial presequence	16(MPP)	0.250		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR143C Protein	0.000	No mitochondrial presequence	12(MPP)	-0.250	55-59,72-76	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR144C Protein	0.003	No mitochondrial presequence	21(MPP)	0.286		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR145C Protein	0.000	No mitochondrial presequence	25(MPP)	0.080		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR146W Protein	0.000	No mitochondrial presequence	59(MPP)	0.000	92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR147W Protein	0.998	Possessing mitochondrial presequence	59(MPP)	0.169	23-27	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR148C Protein	0.026	No mitochondrial presequence	24(MPP)	0.417		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR149C Protein	0.009	No mitochondrial presequence	60(MPP)	0.033		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR150W Protein	0.012	No mitochondrial presequence	15(MPP)	0.133	12-16,28-32,92-96	11-20-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
YOR151C Protein	0.000	No mitochondrial presequence	40(MPP)	-0.225	92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR152C Protein	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.000	59-63,68-72	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR153W Protein	0.000	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.061	43-47	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR154W Protein	0.175	No mitochondrial presequence	25(MPP)	0.040	2-6	12-21-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
YOR155C Protein	0.000	No mitochondrial presequence	52(MPP)	-0.019	32-36	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR156C Protein	0.000	No mitochondrial presequence	79(MPP)	0.038	93-97	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR157C Protein	0.000	No mitochondrial presequence	49(MPP)	0.020		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR158W Protein	0.138	No mitochondrial presequence	20(MPP)	0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR159C Protein	0.012	No mitochondrial presequence	39(MPP)	0.077	77-81	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR160W Protein	0.000	No mitochondrial presequence	38(MPP)	-0.079		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR161C Protein	0.000	No mitochondrial presequence	23(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR161W-A Protein	0.012	No mitochondrial presequence	6(MPP)	0.167		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR161W-B Protein	0.016	No mitochondrial presequence	56(MPP)	0.107	27-31	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR161C-C Protein	0.005	No mitochondrial presequence	19(MPP)	0.105	31-35	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR162C Protein	0.000	No mitochondrial presequence	64(MPP)	0.172		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR163W Protein	0.000	No mitochondrial presequence	33(MPP)	0.030	88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR164C Protein	0.215	No mitochondrial presequence	38(MPP)	0.053	40-44,49-53,95-99	13-24-high	-	-	-	-	-	-	-	13-18	-	-	-	-	-	-	
YOR165W Protein	0.004	No mitochondrial presequence	72(MPP)	-0.042		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR166C Protein	0.000	No mitochondrial presequence	17(MPP)	0.118		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR167C Protein	0.222	No mitochondrial presequence	39(MPP)	0.077	9-13,12-16	9-18-high	-	-	-	13-18	9-14	-	-	-	-	-	-	-	-	-	
YOR168W Protein	0.000	No mitochondrial presequence	53(MPP)	0.038	34-38,91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR169C Protein	0.336	No mitochondrial presequence	57(MPP)	0.088	25-29,28-32	4-13-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
YOR170W Protein	0.008	No mitochondrial presequence	25(MPP)	0.040		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR171C Protein	0.015	No mitochondrial presequence	34(MPP)	0.118	76-80	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR172W Protein	0.024	No mitochondrial presequence	41(MPP)	0.293		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR173W Protein	0.009	No mitochondrial presequence	13(MPP)	0.000	15-19	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR174W Protein	0.000	No mitochondrial presequence	18(MPP)	0.000	53-57	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR175C Protein	0.026	No mitochondrial presequence	88(MPP)	0.068	9-13,85-89	1-13-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
YOR176W Protein	0.996	Possessing mitochondrial presequence	23(MPP), 31(Oct1)	0.217	79-83	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR177C Protein	0.000	No mitochondrial presequence	67(MPP)	-0.015		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR178C Protein	0.005	No mitochondrial presequence	73(MPP)	0.096		21-30-low	-	-	-	-	-	-	-	23-28	-	-	-	-	-	-	
YOR179C Protein	0.000	No mitochondrial presequence	11(MPP)	0.000	29-33,47-51	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR180C Protein	0.000	No mitochondrial presequence	5(MPP)	0.200	15-19,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR181W Protein	0.018	No mitochondrial presequence	31(MPP)	0.097	12-16,28-32,62-66	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR182C Protein	0.025	No mitochondrial presequence	38(MPP)	0.289	35-39	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR183W Protein	0.092	No mitochondrial presequence	34(MPP)	0.147	47-51,84-88	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR184W Protein	0.000	No mitochondrial presequence	6(MPP)	-0.167	50-54	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR185C Protein	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	0.061		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR186W Protein	0.000	No mitochondrial presequence	45(MPP)	0.000	42-46	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR186C-A Protein	0.000	No mitochondrial presequence	32(MPP)	-0.094		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR187W Protein	0.999	Possessing mitochondrial presequence	30(MPP), 38(Oct1)	0.200	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR188W Protein	0.003	No mitochondrial presequence	47(MPP)	0.149	77-81	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR189W Protein	0.000	No mitochondrial presequence	33(MPP)	-0.121		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR190W Protein	0.078	No mitochondrial presequence	6(MPP), 7(Icp55)	0.167	14-18	10-19-high	-	-	-	-	-	-	-	-	-	-	-	13-18	14-19	-	
YOR191W Protein	0.000	No mitochondrial presequence	58(MPP)	-0.086	59-63	17-26-low	-	-	-	-	-	-	-	19-24	-	-	-	-	-	-	
YOR192C Protein	0.306	No mitochondrial presequence	13(MPP)	0.231	7-11,10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR192C-C Protein	0.067	No mitochondrial presequence	26(MPP)	0.077	9-13	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR193W Protein	0.000	No mitochondrial presequence	30(MPP)	-0.100		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR194C Protein	0.000	No mitochondrial presequence	23(MPP)	-0.130	6-10	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR195W Protein	0.006	No mitochondrial presequence	34(MPP)	0.000	95-99	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR196C Protein	0.996	Possessing mitochondrial presequence	17(MPP), 25(Oct1)	0.235		1-10-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR197W Protein	0.003	No mitochondrial presequence	22(MPP)	0.091		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR198C Protein	0.005	No mitochondrial presequence	11(MPP)	0.273		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR199W Protein	0.014	No mitochondrial presequence	24(MPP)	0.083		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR200W Protein	0.028	No mitochondrial presequence	24(MPP), 25(Icp55)	0.042	4-8,64-68	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR201C Protein	0.883	Possessing mitochondrial presequence	12(MPP), 13(Icp55)	0.167	9-13,34-38	1-10-high	-	-	-	-	-	-	-	-	7-12	-	-	-	-	-	
YOR202W Protein	0.015	No mitochondrial presequence	11(MPP)	0.182	62-66,65-69	5-14-high	-	-	-	-	-	-	-	-	6-11	-	-	-	-	-	
YOR203W Protein	0.004	No mitochondrial presequence	60(MPP)	-0.033	27-31,38-42	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR204W Protein	0.000	No mitochondrial presequence	35(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR205C Protein	0.859	Possessing mitochondrial presequence	10(MPP)	0.100	4-8,89-93	4-13-high	-	-	5-10	-	4-9	-	-	-	-	-	-	-	-	-	
YOR206W Protein	0.012	No mitochondrial presequence	38(MPP)	0.342		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR207C Protein	0.012	No mitochondrial presequence	8(MPP)	0.375	73-77,92-96	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR208W Protein	0.012	No mitochondrial presequence	38(MPP)	0.105	1-5	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR209C Protein	0.000	No mitochondrial presequence	40(MPP)	0.000	84-88	3-12-low	-	-	-	-	-	-	5-10	-	-	-	-	-	-	-	
YOR210W Protein	0.007	No mitochondrial presequence	7(MPP), 8(Icp55)	0.143	10-14,41-45,46-50,57-61	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR211C Protein	0.996	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.214	63-67,67-71	11-20-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
YOR212W Protein	0.000	No mitochondrial presequence	44(MPP)	-0.091		13-22-low	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
YOR213C Protein	0.003	No mitochondrial presequence	33(MPP)	0.030	52-56	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR214C Protein	0.000	No mitochondrial presequence	79(MPP)	-0.114		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR215C Protein	0.996	Possessing mitochondrial presequence	19(MPP)	0.211	36-40,79-83	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR216C Protein	0.000	No mitochondrial presequence	11(MPP)	0.545		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR217W Protein	0.012	No mitochondrial presequence	17(MPP)	0.176		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR218C Protein	0.204	No mitochondrial presequence	16(MPP)	0.188	30-34	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR219C Protein	0.004	No mitochondrial presequence	20(MPP)	0.250		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR220W Protein	0.009	No mitochondrial presequence	9(MPP)	0.222	54-58,70-74	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR221C Protein	0.090	No mitochondrial presequence	24(MPP)	0.125	17-21	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR222W Protein	0.000	No mitochondrial presequence	78(MPP)	0.038	66-70,75-79,94-98	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR223W Protein	0.000	No mitochondrial presequence	30(MPP)	0.000	55-59,91-95	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR224C Protein	0.000	No mitochondrial presequence	20(MPP)	-0.150	20-24	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR225W Protein	0.099	No mitochondrial presequence	12(MPP)	0.167	68-72	15-26-high	-	-	-	-	-	-	-	22-27	-	-	-	-	-	21-26	
YOR226C Protein	0.954	Possessing mitochondrial presequence	26(MPP)	0.192	2-6,19-23,23-27	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR227W Protein	0.008	No mitochondrial presequence	65(MPP), 66(Icp55)	0.138		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR228C Protein	0.000	No mitochondrial presequence	48(MPP)	-0.021	50-54	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR229W Protein	0.004	No mitochondrial presequence	16(MPP)	0.312		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR230W Protein	0.062	No mitochondrial presequence	22(MPP)	0.136		17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR231W Protein	0.010	No mitochondrial presequence	27(MPP)	0.148		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR231C-A Protein	0.021	No mitochondrial presequence	35(MPP)	0.114	6-10,53-57,62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR232W Protein	0.996	Possessing mitochondrial presequence	43(MPP), 44(Icp55)	0.209		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR233W Protein	0.025	No mitochondrial presequence	8(MPP)	0.250	78-82	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR234C Protein	0.041	No mitochondrial presequence	7(MPP)	0.000		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR235W Protein	0.035	No mitochondrial presequence	33(MPP)	0.061	63-67,75-79	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR236W Protein	0.028	No mitochondrial presequence	40(MPP)	0.075		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR237W Protein	0.016	No mitochondrial presequence	88(MPP), 96(Oct1)	-0.068	85-89	10-19-high	-	-	-	-	-	-	-	13-18	-	-	-	-	-	12-17	
YOR238W Protein	0.000	No mitochondrial presequence	66(MPP)	-0.030	35-39,58-62,95-99	15-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR239W Protein	0.000	No mitochondrial presequence	70(MPP)	-0.143		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR241W Protein	0.562	Possessing mitochondrial presequence	29(MPP)	0.207	19-23,47-51	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR242C Protein	0.057	No mitochondrial presequence	54(MPP)	0.148	51-55,54-58	1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YOR243C Protein	0.000	No mitochondrial presequence	33(MPP)	0.030		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR244W Protein	0.000	No mitochondrial presequence	37(MPP)	-0.054	53-57	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR245C Protein	0.000	No mitochondrial presequence	58(MPP)	0.052		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR246C Protein	0.000	No mitochondrial presequence	49(MPP)	0.020	33-37,53-57	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR247W Protein	0.000	No mitochondrial presequence	13(MPP)	0.000		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR248W Protein	0.043	No mitochondrial presequence	27(MPP)	0.111	7-11	6-15-high	-	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	
YOR249C Protein	0.004	No mitochondrial presequence	44(MPP)	0.000	41-45,81-85	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR250C Protein	0.000	No mitochondrial presequence	15(MPP)	-0.267	23-27	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR251C Protein	0.000	No mitochondrial presequence	24(MPP)	0.083	12-16,21-25,68-72	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR252W Protein	0.111	No mitochondrial presequence	40(MPP)	0.250	30-34	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR253W Protein	0.013	No mitochondrial presequence	4(MPP)	0.000	19-23,75-79	7-16-low	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
YOR254C Protein	0.000	No mitochondrial presequence	77(MPP)	-0.078		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR255W Protein	0.015	No mitochondrial presequence	34(MPP)	0.294	19-23	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR256C Protein	0.000	No mitochondrial presequence	34(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR257W Protein	0.000	No mitochondrial presequence	60(MPP)	-0.067	48-52	16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR258W Protein	0.028	No mitochondrial presequence	49(MPP)	-0.020	77-81	3-12-high	-	-	-	-	-	-	6-11	-	-	5-10	-	-	-	-	
YOR259C Protein	0.000	No mitochondrial presequence	63(MPP)	-0.175	84-88	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR260W Protein	0.000	No mitochondrial presequence	64(MPP)	-0.031	64-68	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR261C Protein	0.000	No mitochondrial presequence	33(MPP)	0.030		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR262W Protein	0.000	No mitochondrial presequence	32(MPP)	0.062		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR263C Protein	0.028	No mitochondrial presequence	33(MPP), 41(Oct1)	0.061		4-13-low	-	-	-	-	-	18-23	-	-	-	17-22	-	-	-	-	
YOR264W Protein	0.000	No mitochondrial presequence	19(MPP)	0.158		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR265W Protein	0.006	No mitochondrial presequence	61(MPP)	-0.016		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YOR266W Protein	0.012	No mitochondrial presequence	10(MPP)	0.200	8-12,32-36	1-12-low	-	-	-	-	-	-	-	-	6-11	-	5-10	-	-	-	
YOR267C Protein	0.024	No mitochondrial presequence	45(MPP)	0.067		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
