# Mitofates predictions for C. albicans SC5314
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C6_02570C_A Protein	0.004	No mitochondrial presequence	59(MPP)	-0.085	56-60	16-25-low	-	-	-	-	-	-	-	-	4-9	-	-	-	-	-	
C6_02580W_A Protein	0.000	No mitochondrial presequence	79(MPP)	0.089		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02590C_A Protein	0.127	No mitochondrial presequence	17(MPP)	0.118		3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02600W_A Protein	0.000	No mitochondrial presequence	15(MPP)	-0.267		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02610C_A Protein	0.000	No mitochondrial presequence	33(MPP)	-0.121		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02620C_A Protein	0.000	No mitochondrial presequence	49(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02630C_A Protein	0.009	No mitochondrial presequence	78(MPP)	0.064		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02640C_A Protein	0.000	No mitochondrial presequence	82(MPP)	0.024	79-83	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02650C_A Protein	0.608	Possessing mitochondrial presequence	10(MPP)	0.200	1-5,11-15	1-10-high	-	-	-	-	-	-	24-29	-	-	-	-	-	1-6	-	
C6_02660C_A Protein	0.000	No mitochondrial presequence	22(MPP)	0.136		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02670C_A Protein	0.000	No mitochondrial presequence	17(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02680W_A Protein	0.000	No mitochondrial presequence	51(MPP)	-0.020	86-90	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02690C_A Protein	0.000	No mitochondrial presequence	63(MPP)	-0.079		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02710C_A Protein	0.023	No mitochondrial presequence	37(MPP)	0.081		2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
C6_02720C_A Protein	0.000	No mitochondrial presequence	20(MPP)	0.100	55-59	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02730W_A Protein	0.000	No mitochondrial presequence	58(MPP)	-0.034		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02740W_A Protein	0.612	Possessing mitochondrial presequence	26(MPP)	0.115		16-25-high	-	-	-	-	-	-	19-24,23-28	-	-	-	-	-	-	18-23,22-27	
C6_02750C_A Protein	0.000	No mitochondrial presequence	33(MPP)	0.061		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02760W_A Protein	0.000	No mitochondrial presequence	25(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02770W_A Protein	0.000	No mitochondrial presequence	26(MPP)	0.269	73-77,92-96	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02780C_A Protein	0.013	No mitochondrial presequence	17(MPP)	0.176		2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02790C_A Protein	0.072	No mitochondrial presequence	12(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02800W_A Protein	0.000	No mitochondrial presequence	24(MPP)	-0.083	20-24,46-50	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02810C_A Protein	0.012	No mitochondrial presequence	13(MPP)	0.154	31-35,34-38,61-65,72-76	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02820W_A Protein	0.068	No mitochondrial presequence	41(MPP)	0.073	86-90	20-29-high	-	-	-	-	-	-	-	-	-	-	23-28	-	-	-	
C6_02830W_A Protein	0.004	No mitochondrial presequence	44(MPP)	0.114	16-20	11-20-high	-	-	-	-	-	-	-	3-8	-	-	-	-	-	2-7	
C6_02840C_A Protein	0.000	No mitochondrial presequence	25(MPP)	0.120		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02850W_A Protein	0.000	No mitochondrial presequence	93(MPP)	-0.043		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02860W_A Protein	0.638	Possessing mitochondrial presequence	13(MPP)	0.154	18-22,92-96,96-100	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
C6_02870W_A Protein	0.006	No mitochondrial presequence	35(MPP)	0.057		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02880W_A Protein	0.004	No mitochondrial presequence	52(MPP)	0.058		14-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02890C_A Protein	0.987	Possessing mitochondrial presequence	8(MPP), 9(Icp55)	0.250	32-36	1-10-high	7-12	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02900C_A Protein	0.818	Possessing mitochondrial presequence	18(MPP)	0.333	3-7	3-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
C6_02910W_A Protein	0.003	No mitochondrial presequence	17(MPP)	-0.059	14-18	21-30-low	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
C6_02920C_A Protein	0.000	No mitochondrial presequence	67(MPP)	0.060		16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02930W_A Protein	0.000	No mitochondrial presequence	20(MPP)	-0.050	18-22	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02940C_A Protein	0.000	No mitochondrial presequence	10(MPP)	0.300	85-89	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02950C_A Protein	0.005	No mitochondrial presequence	54(MPP)	0.019	19-23	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02960W_A Protein	0.005	No mitochondrial presequence	51(MPP)	0.098		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02970C_A Protein	0.000	No mitochondrial presequence	65(MPP)	0.031		10-21-low	-	-	-	-	-	-	-	25-30	-	-	-	-	-	-	
C6_02980C_A Protein	0.000	No mitochondrial presequence	35(MPP)	0.086		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_02990W_A Protein	0.025	No mitochondrial presequence	83(MPP)	-0.012	80-84	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03000C_A Protein	0.005	No mitochondrial presequence	19(MPP)	0.000	81-85	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03010W_A Protein	0.000	No mitochondrial presequence	45(MPP), 46(Icp55)	0.089		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03020W_A Protein	0.000	No mitochondrial presequence	20(MPP)	0.100	55-59	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03030W_A Protein	0.019	No mitochondrial presequence	37(MPP)	0.081		2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
C6_03040C_A Protein	0.000	No mitochondrial presequence	31(MPP)	0.032	54-58	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03050C_A Protein	0.027	No mitochondrial presequence	76(MPP)	0.092	38-42,53-57	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03060W_A Protein	0.000	No mitochondrial presequence	15(MPP)	0.133	12-16,82-86	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03070C_A Protein	0.023	No mitochondrial presequence	83(MPP)	0.108	43-47,84-88	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03080C_A Protein	0.000	No mitochondrial presequence	69(MPP)	-0.029		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03090W_A Protein	0.011	No mitochondrial presequence	28(MPP)	0.000	4-8,61-65,96-100	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03100W_A Protein	0.000	No mitochondrial presequence	82(MPP)	0.024		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03110C_A Protein	0.026	No mitochondrial presequence	10(MPP)	0.200		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03120W_A Protein	0.000	No mitochondrial presequence	55(MPP)	-0.018	43-47,80-84	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03130W_A Protein	0.220	No mitochondrial presequence	38(MPP)	0.132	11-15	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	2-7	
C6_03140C_A Protein	0.929	Possessing mitochondrial presequence	60(MPP), 61(Icp55)	0.133		2-11-low	-	17-22	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03150C_A Protein	0.841	Possessing mitochondrial presequence	9(MPP), 10(Icp55)	0.333	15-19	2-11-high	-	-	-	-	-	-	-	19-24	-	18-23	-	-	-	-	
C6_03160C_A Protein	0.057	No mitochondrial presequence	55(MPP)	0.091		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03170C_A Protein	0.005	No mitochondrial presequence	14(MPP)	0.143		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03180C_A Protein	0.000	No mitochondrial presequence	93(MPP)	0.000		2-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03190C_A Protein	0.092	No mitochondrial presequence	9(MPP)	0.000	14-18,57-61,71-75	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03200W_A Protein	0.274	No mitochondrial presequence	10(MPP)	0.200		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03210C_A Protein	0.021	No mitochondrial presequence	12(MPP)	0.000	10-14	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03220W_A Protein	0.000	No mitochondrial presequence	84(MPP)	-0.083		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03230W_A Protein	0.950	Possessing mitochondrial presequence	13(MPP), 21(Oct1)	0.154	46-50,70-74	1-10-low	12-17	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03240W_A Protein	0.153	No mitochondrial presequence	37(MPP)	0.081	17-21,44-48,68-72,81-85	16-25-high	-	-	-	-	-	-	20-25	25-30	-	24-29	-	16-21	-	-	
C6_03260W_A Protein	0.003	No mitochondrial presequence	74(MPP)	0.068		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03270C_A Protein	0.000	No mitochondrial presequence	79(MPP)	0.013		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03280W_A Protein	0.000	No mitochondrial presequence	27(MPP), 35(Oct1)	-0.074		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03290W_A Protein	0.000	No mitochondrial presequence	61(MPP)	-0.262	58-62	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03300C_A Protein	0.000	No mitochondrial presequence	47(MPP)	0.085	8-12,13-17	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03310W_A Protein	0.000	No mitochondrial presequence	45(MPP)	-0.044	29-33,34-38	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03320W_A Protein	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	0.016	34-38	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03330C_A Protein	0.000	No mitochondrial presequence	12(MPP)	-0.333	26-30	9-18-low	-	-	-	-	-	-	-	14-19	-	-	-	-	-	13-18	
C6_03340C_A Protein	0.000	No mitochondrial presequence	27(MPP)	-0.037		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03350C_A Protein	0.000	No mitochondrial presequence	29(MPP)	-0.069	36-40	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03360C_A Protein	0.000	No mitochondrial presequence	87(MPP)	0.000	39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03370W_A Protein	0.000	No mitochondrial presequence	65(MPP)	-0.015		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03380W_A Protein	0.000	No mitochondrial presequence	74(MPP)	-0.068		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03390W_A Protein	0.006	No mitochondrial presequence	36(MPP)	0.083	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03400C_A Protein	0.161	No mitochondrial presequence	63(MPP)	0.063	8-12,21-25,90-94	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	21-26	-	
C6_03410C_A Protein	0.000	No mitochondrial presequence	79(MPP)	-0.051	39-43	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03420W_A Protein	0.004	No mitochondrial presequence	14(MPP)	-0.071	54-58,86-90,95-99	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03430C_A Protein	0.004	No mitochondrial presequence	38(MPP)	0.079	96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03440W_A Protein	0.898	Possessing mitochondrial presequence	18(MPP)	0.222	1-5,15-19,83-87	7-16-high	-	-	-	-	1-6	-	-	-	13-18	-	-	-	-	-	
C6_03450C_A Protein	0.194	No mitochondrial presequence	16(MPP), 17(Icp55)	0.062		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03460W_A Protein	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	0.286		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03470W_A Protein	0.011	No mitochondrial presequence	10(MPP)	0.100	31-35	4-13-low	-	-	-	-	-	-	23-28	-	-	22-27	-	-	-	-	
C6_03480W_A Protein	0.514	Possessing mitochondrial presequence	17(MPP)	0.235	33-37	15-27-low	-	-	-	-	-	-	-	-	-	8-13	-	-	-	-	
C6_03490C_A Protein	0.012	No mitochondrial presequence	24(MPP)	0.083		2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
C6_03500C_A Protein	0.000	No mitochondrial presequence	37(MPP)	0.054		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03510C_A Protein	0.058	No mitochondrial presequence	70(MPP)	0.071		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03520C_A Protein	0.000	No mitochondrial presequence	20(MPP)	0.100	55-59	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03530C_A Protein	0.000	No mitochondrial presequence	29(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03540W_A Protein	0.000	No mitochondrial presequence	20(MPP)	-0.050		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03550C_A Protein	0.000	No mitochondrial presequence	21(MPP)	0.048	42-46	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03560W_A Protein	0.000	No mitochondrial presequence	10(MPP)	-0.100	71-75	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03570W_A Protein	0.007	No mitochondrial presequence	14(MPP), 22(Oct1)	0.071	20-24	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03580W_A Protein	0.045	No mitochondrial presequence	14(MPP)	0.143	5-9	3-12-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
C6_03590C_A Protein	0.008	No mitochondrial presequence	58(MPP)	0.034		14-23-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
C6_03600C_A Protein	0.016	No mitochondrial presequence	57(MPP)	0.070	17-21	5-14-low	-	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
C6_03610W_A Protein	0.027	No mitochondrial presequence	7(MPP)	0.286		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03620C_A Protein	0.000	No mitochondrial presequence	79(MPP)	-0.013	67-71	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03630W_A Protein	0.588	Possessing mitochondrial presequence	22(MPP), 23(Icp55)	0.227	2-6	15-24-low	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
C6_03640W_A Protein	0.000	No mitochondrial presequence	12(MPP)	0.333	55-59	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03650C_A Protein	0.000	No mitochondrial presequence	54(MPP)	0.019		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03660C_A Protein	0.004	No mitochondrial presequence	8(MPP)	0.500		19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03670C_A Protein	0.000	No mitochondrial presequence	15(MPP)	0.333		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03690W_A Protein	0.000	No mitochondrial presequence	10(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03700W_A Protein	0.000	No mitochondrial presequence	10(MPP)	0.000		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03710W_A Protein	0.000	No mitochondrial presequence	35(MPP)	0.029	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03720W_A Protein	0.996	Possessing mitochondrial presequence	8(MPP)	0.375	85-89	1-10-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
C6_03730C_A Protein	0.985	Possessing mitochondrial presequence	25(MPP), 26(Icp55)	0.200	15-19	17-26-high	-	-	-	-	15-20	-	-	18-23	-	-	-	-	-	-	
C6_03740W_A Protein	0.041	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250	1-5,5-9,77-81	1-10-high	-	-	-	-	-	-	-	-	-	-	-	4-9	5-10	-	
C6_03750C_A Protein	0.000	No mitochondrial presequence	17(MPP)	0.059		18-27-low	-	-	-	-	-	-	22-27	-	-	-	-	-	-	-	
C6_03760C_A Protein	0.000	No mitochondrial presequence	12(MPP), 13(Icp55)	0.083	92-96	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03770C_A Protein	0.000	No mitochondrial presequence	63(MPP)	-0.032		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03780C_A Protein	0.000	No mitochondrial presequence	80(MPP)	-0.013	26-30	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03790C_A Protein	0.296	No mitochondrial presequence	24(MPP)	0.167		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03800C_A Protein	0.000	No mitochondrial presequence	17(MPP)	0.000	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03810W_A Protein	0.138	No mitochondrial presequence	94(MPP)	0.096	24-28	2-11-low	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
C6_03820C_A Protein	0.874	Possessing mitochondrial presequence	7(MPP)	0.286	53-57	8-17-high	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	-	
C6_03830W_A Protein	0.000	No mitochondrial presequence	66(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03840C_A Protein	0.000	No mitochondrial presequence	48(MPP)	-0.125	88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03850C_A Protein	0.000	No mitochondrial presequence	20(MPP)	0.150		15-25-low	-	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	
C6_03860C_A Protein	0.000	No mitochondrial presequence	24(MPP)	0.083	28-32	6-15-low	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
C6_03880W_A Protein	0.003	No mitochondrial presequence	43(MPP)	0.000	50-54,79-83	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03890C_A Protein	0.003	No mitochondrial presequence	10(MPP)	0.100	37-41,95-99	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03900W_A Protein	0.385	No mitochondrial presequence	23(MPP)	0.000	20-24,40-44,58-62	9-18-high	-	-	-	-	-	-	-	10-15	-	-	-	19-24	20-25	9-14	
C6_03910C_A Protein	0.000	No mitochondrial presequence	61(MPP), 62(Icp55)	-0.066		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03920W_A Protein	0.000	No mitochondrial presequence	37(MPP), 45(Oct1)	-0.054	34-38	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03930W_A Protein	0.004	No mitochondrial presequence	16(MPP)	0.000	78-82	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03940C_A Protein	0.000	No mitochondrial presequence	70(MPP)	-0.129	67-71	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03950C_A Protein	0.000	No mitochondrial presequence	95(MPP)	-0.189		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03960W_A Protein	0.000	No mitochondrial presequence	61(MPP)	0.033	40-44,43-47	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_03990C_A Protein	0.000	No mitochondrial presequence	45(MPP)	0.022	67-71	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04030W_A Protein	0.000	No mitochondrial presequence	25(MPP)	0.080	22-26,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04040C_A Protein	0.068	No mitochondrial presequence	13(MPP)	0.308	70-74	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04050W_A Protein	0.000	No mitochondrial presequence	90(MPP), 91(Icp55)	0.000	77-81	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04060W_A Protein	0.003	No mitochondrial presequence	23(MPP)	0.000	69-73,90-94,93-97	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04070C_A Protein	0.000	No mitochondrial presequence	13(MPP)	-0.231	28-32,40-44	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04080W_A Protein	0.000	No mitochondrial presequence	61(MPP)	-0.279		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04100W_A Protein	0.000	No mitochondrial presequence	48(MPP)	0.042	40-44	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04110W_A Protein	0.008	No mitochondrial presequence	66(MPP)	0.091	90-94	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04120C_A Protein	0.010	No mitochondrial presequence	55(MPP)	0.018		1-11-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
C6_04130C_A Protein	0.000	No mitochondrial presequence	42(MPP)	0.024	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04140C_A Protein	0.007	No mitochondrial presequence	26(MPP)	0.192		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04150W_A Protein	0.000	No mitochondrial presequence	67(MPP)	0.075	41-45,75-79	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04160C_A Protein	0.005	No mitochondrial presequence	27(MPP)	0.259	13-17,40-44	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04170C_A Protein	0.000	No mitochondrial presequence	19(MPP)	-0.053	51-55	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04180W_A Protein	0.000	No mitochondrial presequence	68(MPP)	-0.059	73-77	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04190C_A Protein	0.000	No mitochondrial presequence	43(MPP)	0.047		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04200C_A Protein	0.006	No mitochondrial presequence	24(MPP)	0.000		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04210C_A Protein	0.487	Possessing mitochondrial presequence	37(MPP), 38(Icp55)	0.189		15-24-low	-	4-9	6-11	-	-	2-7	-	-	-	1-6	-	-	-	-	
C6_04230W_A Protein	0.013	No mitochondrial presequence	56(MPP)	-0.125	20-24	16-26-high	22-27	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04240W_A Protein	0.000	No mitochondrial presequence	9(MPP), 10(Icp55)	-0.333	68-72	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04250W_A Protein	0.000	No mitochondrial presequence	73(MPP)	-0.027	35-39	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04260C_A Protein	0.000	No mitochondrial presequence	36(MPP)	-0.167		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04270W_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.070		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04280W_A Protein	0.009	No mitochondrial presequence	16(MPP)	0.125	4-8,72-76	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04290W_A Protein	0.004	No mitochondrial presequence	56(MPP)	0.036	78-82	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04300W_A Protein	0.969	Possessing mitochondrial presequence	18(MPP), 26(Oct1)	0.111	50-54,56-60	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04310W_A Protein	0.039	No mitochondrial presequence	31(MPP), 32(Icp55)	0.097	12-16,15-19,35-39,66-70,69-73,82-86	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04320C_A Protein	0.004	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.143	75-79,96-100	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04330W_A Protein	0.000	No mitochondrial presequence	37(MPP)	0.027		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04340W_A Protein	0.000	No mitochondrial presequence	35(MPP)	0.000	76-80	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04350C_A Protein	0.000	No mitochondrial presequence	66(MPP)	-0.015		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04360C_A Protein	0.000	No mitochondrial presequence	89(MPP)	-0.079	73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04370W_A Protein	0.000	No mitochondrial presequence	85(MPP)	-0.059		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04380W_A Protein	0.000	No mitochondrial presequence	35(MPP)	0.029	74-78	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04400W_A Protein	0.045	No mitochondrial presequence	48(MPP)	0.062		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C6_04410C_A Protein	0.000	No mitochondrial presequence	38(MPP)	0.053	45-49	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
