Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YMR122W Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.051		17-28-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR123W Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125	5-9	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR124W Ntermext	0.042	No mitochondrial presequence	29(MPP)	0.207		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR125W Ntermext	0.062	No mitochondrial presequence	30(MPP)	0.167	20-24	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR126C Ntermext	0.009	No mitochondrial presequence	70(MPP)	0.043	67-71	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR127C Ntermext	0.810	Possessing mitochondrial presequence	11(MPP), 19(Oct1)	0.273	5-9	7-16-high	-	-	-	-	-	-	-	8-13	-	-	-	-	-	-	
YMR128W Ntermext	0.011	No mitochondrial presequence	30(MPP)	0.267		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR129W Ntermext	0.016	No mitochondrial presequence	55(MPP)	0.073		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR130W Ntermext	0.037	No mitochondrial presequence	24(MPP)	0.125	18-22,66-70	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR131C Ntermext	0.009	No mitochondrial presequence	9(MPP)	0.111		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR132C Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR133W Ntermext	0.029	No mitochondrial presequence	12(MPP)	0.583		16-27-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
YMR134W Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR135C Ntermext	0.000	No mitochondrial presequence	94(MPP)	0.011	91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR135W Ntermext	0.003	No mitochondrial presequence	54(MPP)	0.019	24-28	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR136W Ntermext	0.048	No mitochondrial presequence	13(MPP)	0.154	10-14	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR137C Ntermext	0.331	No mitochondrial presequence	26(MPP)	0.269		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR138W Ntermext	0.019	No mitochondrial presequence	19(MPP)	0.211	33-37	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR139W Ntermext	0.000	No mitochondrial presequence	76(MPP)	0.000	67-71,83-87	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR140W Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR141C Ntermext	0.003	No mitochondrial presequence	6(MPP)	0.167	26-30,31-35	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR142C Ntermext	0.226	No mitochondrial presequence	37(MPP)	0.216	40-44,43-47	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR141W Ntermext	0.087	No mitochondrial presequence	40(MPP)	0.025	37-41,71-75	9-19-high	-	17-22	-	-	-	15-20	-	-	-	14-19	-	-	-	-	
YMR143W Ntermext	0.003	No mitochondrial presequence	53(MPP)	0.113		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR144W Ntermext	0.006	No mitochondrial presequence	70(MPP)	0.043	61-65	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR145C Ntermext	0.931	Possessing mitochondrial presequence	19(MPP)	0.158	27-31,50-54	4-13-low	-	-	-	-	-	-	8-13	-	-	-	-	-	-	7-12	
YMR146C Ntermext	0.005	No mitochondrial presequence	16(MPP)	0.125	79-83	5-14-low	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
YMR147W Ntermext	0.016	No mitochondrial presequence	8(MPP)	0.500		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR148W Ntermext	0.000	No mitochondrial presequence	84(MPP)	0.036	88-92,92-96	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR149W Ntermext	0.008	No mitochondrial presequence	44(MPP)	0.023		8-17-high	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13	
YMR150C Ntermext	0.202	No mitochondrial presequence	22(MPP)	0.091	25-29,28-32,54-58	12-23-high	-	-	-	-	25-30	-	19-24	-	-	18-23	-	-	-	-	
YMR151W Ntermext	0.027	No mitochondrial presequence	63(MPP)	0.016	11-15,16-20	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR152W Ntermext	0.000	No mitochondrial presequence	73(MPP), 74(Icp55)	-0.068		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR153W Ntermext	0.000	No mitochondrial presequence	95(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR153C Ntermext	0.015	No mitochondrial presequence	32(MPP)	0.031		6-17-high	-	-	-	-	-	-	5-10	-	-	4-9	-	-	-	-	
YMR154C Ntermext	0.041	No mitochondrial presequence	73(MPP)	-0.027	38-42	17-26-high	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
YMR155W Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.074		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR156C Ntermext	0.017	No mitochondrial presequence	53(MPP)	0.019		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR157C Ntermext	0.983	Possessing mitochondrial presequence	40(MPP)	0.200	13-17,16-20,61-65	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR158W Ntermext	0.039	No mitochondrial presequence	21(MPP)	0.143	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR158C Ntermext	0.003	No mitochondrial presequence	33(MPP)	-0.030		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR158W Ntermext	0.130	No mitochondrial presequence	85(MPP)	0.024	2-6,22-26,82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	21-26	22-27	-	
YMR159C Ntermext	0.000	No mitochondrial presequence	37(MPP), 38(Icp55)	0.054		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR160W Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038	89-93	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR161W Ntermext	0.004	No mitochondrial presequence	10(MPP)	0.200	32-36,77-81,81-85	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR162C Ntermext	0.096	No mitochondrial presequence	11(MPP)	0.182	86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR163C Ntermext	0.742	Possessing mitochondrial presequence	22(MPP)	0.182	19-23	18-27-high	-	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	
YMR164C Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.111	61-65,77-81	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR165C Ntermext	0.064	No mitochondrial presequence	8(MPP)	0.125	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR166C Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.022	54-58	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR167W Ntermext	0.003	No mitochondrial presequence	77(MPP)	-0.026	13-17	20-29-low	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
YMR168C Ntermext	0.289	No mitochondrial presequence	23(MPP)	0.261	26-30	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR169C Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.029	60-64,63-67,66-70,90-94	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR170C Ntermext	0.000	No mitochondrial presequence	69(MPP)	-0.029	60-64,63-67,66-70,90-94	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR171C Ntermext	0.257	No mitochondrial presequence	41(MPP)	0.171	92-96	2-14-low	-	4-9	-	-	-	2-7	-	-	-	1-6	14-19	-	-	-	
YMR172W Ntermext	0.007	No mitochondrial presequence	15(MPP)	0.067		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR172C Ntermext	0.064	No mitochondrial presequence	21(MPP), 22(Icp55)	0.095	1-5,18-22,24-28,83-87	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR173W Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.030		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR173W Ntermext	0.036	No mitochondrial presequence	59(MPP)	0.051	24-28,32-36,40-44	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR174C Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.000	54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR175W Ntermext	0.005	No mitochondrial presequence	69(MPP)	0.014	8-12	6-15-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
YMR175W Ntermext	0.036	No mitochondrial presequence	51(MPP)	0.059		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR176W Ntermext	0.015	No mitochondrial presequence	9(MPP)	0.111	25-29	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
YMR177W Ntermext	0.006	No mitochondrial presequence	46(MPP)	0.087	27-31,36-40,90-94	1-12-low	-	-	-	-	-	-	-	-	-	-	10-15	-	-	-	
YMR178W Ntermext	0.010	No mitochondrial presequence	71(MPP)	-0.028	41-45,69-73	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR179W Ntermext	0.008	No mitochondrial presequence	35(MPP)	0.086		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR180C Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.042	67-71,71-75	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR181C Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.000		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR182C Ntermext	0.012	No mitochondrial presequence	18(MPP)	0.333	55-59	14-23-high	-	17-22	-	-	-	-	-	-	-	-	-	-	-	-	
YMR182W Ntermext	0.007	No mitochondrial presequence	14(MPP)	0.429	17-21,28-32	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR183C Ntermext	0.045	No mitochondrial presequence	17(MPP)	0.118		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR184W Ntermext	0.819	Possessing mitochondrial presequence	18(MPP)	0.167	3-7,11-15	6-15-high	-	-	-	-	-	-	15-20	-	-	14-19	-	-	-	-	
YMR185W Ntermext	0.000	No mitochondrial presequence	19(MPP)	-0.053		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR186W Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.091		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR187C Ntermext	0.037	No mitochondrial presequence	49(MPP)	0.061	46-50,76-80	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR188C Ntermext	0.996	Possessing mitochondrial presequence	41(MPP)	0.220		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR189W Ntermext	1.000	Possessing mitochondrial presequence	29(MPP)	0.207	49-53,79-83	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR190C Ntermext	0.020	No mitochondrial presequence	55(MPP)	0.127		14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR191W Ntermext	0.028	No mitochondrial presequence	37(MPP)	0.081		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR192W Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.176		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR193W Ntermext	0.996	Possessing mitochondrial presequence	13(MPP), 21(Oct1)	0.231	1-5	10-21-high	-	22-27	-	-	-	-	-	-	-	-	-	-	-	-	
YMR193C Ntermext	0.025	No mitochondrial presequence	91(MPP)	0.044		7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR194W Ntermext	0.227	No mitochondrial presequence	46(MPP)	0.217	69-73	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR194C Ntermext	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	0.030	26-30,37-41	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR194C Ntermext	0.766	Possessing mitochondrial presequence	35(MPP)	0.171	32-36,93-97	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR195W Ntermext	0.000	No mitochondrial presequence	95(MPP)	-0.095		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR196W Ntermext	0.008	No mitochondrial presequence	45(MPP)	0.022		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR197C Ntermext	0.018	No mitochondrial presequence	7(MPP)	0.429		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR198W Ntermext	0.091	No mitochondrial presequence	74(MPP), 75(Icp55)	0.122	71-75	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR199W Ntermext	0.015	No mitochondrial presequence	86(MPP)	-0.023		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR200W Ntermext	0.043	No mitochondrial presequence	93(MPP)	-0.043	1-5,14-18,25-29	3-12-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
YMR201C Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.111		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR202W Ntermext	0.095	No mitochondrial presequence	16(MPP)	0.125	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR203W Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.038	88-92	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR204C Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.061		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR205C Ntermext	0.000	No mitochondrial presequence	89(MPP)	0.000	31-35	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR206W Ntermext	0.000	No mitochondrial presequence	11(MPP)	0.091		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR207C Ntermext	0.014	No mitochondrial presequence	43(MPP)	0.070	22-26,41-45,72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
YMR208W Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.054		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR209C Ntermext	0.008	No mitochondrial presequence	30(MPP)	0.100	27-31,35-39	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR210W Ntermext	0.003	No mitochondrial presequence	76(MPP)	-0.066	85-89	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR211W Ntermext	0.012	No mitochondrial presequence	13(MPP)	0.000	57-61	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR212C Ntermext	0.117	No mitochondrial presequence	61(MPP)	0.164	80-84	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR213W Ntermext	0.011	No mitochondrial presequence	86(MPP)	0.023	20-24,33-37	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR214W Ntermext	0.134	No mitochondrial presequence	18(MPP)	0.111	42-46,46-50	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR215W Ntermext	0.005	No mitochondrial presequence	32(MPP)	0.094		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR216C Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.044		7-16-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
YMR217W Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.026	29-33,80-84	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR218C Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.083	73-77	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR219W Ntermext	0.021	No mitochondrial presequence	30(MPP)	0.233		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR220W Ntermext	0.025	No mitochondrial presequence	10(MPP), 11(Icp55)	0.000	94-98	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR221C Ntermext	0.305	No mitochondrial presequence	13(MPP)	0.231	88-92	1-10-high	-	12-17	-	-	-	-	3-8	-	-	-	-	-	-	-	
YMR222C Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.097		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR223W Ntermext	0.014	No mitochondrial presequence	41(MPP)	0.073	38-42,93-97	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR224C Ntermext	0.000	No mitochondrial presequence	11(MPP)	-0.182		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR225C Ntermext	0.842	Possessing mitochondrial presequence	36(MPP)	0.167	2-6,6-10,22-26,91-95	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6,5-10	2-7	-	
YMR226C Ntermext	0.016	No mitochondrial presequence	9(MPP)	0.222	11-15	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR227C Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.116		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR228W Ntermext	0.012	No mitochondrial presequence	72(MPP), 73(Icp55)	0.069	29-33,65-69,82-86	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR229C Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.024		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR230W Ntermext	0.044	No mitochondrial presequence	78(MPP)	0.013	42-46	3-15-high	-	-	-	-	-	-	-	-	-	-	20-25	-	-	-	
YMR230W Ntermext	0.099	No mitochondrial presequence	36(MPP)	0.083	20-24,54-58	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR231W Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125	53-57,79-83	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR232W Ntermext	0.012	No mitochondrial presequence	65(MPP)	0.108		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR233W Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.028	10-14,34-38	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR234W Ntermext	0.735	Possessing mitochondrial presequence	19(MPP)	0.263	2-6	1-10-high	-	15-20	-	-	2-7	-	-	-	-	-	10-15	-	-	-	
YMR235C Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.068	62-66	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR236W Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.028	36-40	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR237W Ntermext	0.005	No mitochondrial presequence	24(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR238W Ntermext	0.025	No mitochondrial presequence	9(MPP)	0.111	44-48	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR239C Ntermext	0.052	No mitochondrial presequence	7(MPP)	0.286	4-8,14-18,27-31,85-89,89-93,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR240C Ntermext	0.000	No mitochondrial presequence	84(MPP)	0.131		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR241W Ntermext	0.000	No mitochondrial presequence	56(MPP), 57(Icp55)	0.018	63-67	14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR242C Ntermext	0.087	No mitochondrial presequence	29(MPP), 30(Icp55)	0.103		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR242W Ntermext	0.059	No mitochondrial presequence	23(MPP)	0.043	12-16	19-28-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
YMR243C Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR244W Ntermext	0.003	No mitochondrial presequence	11(MPP)	-0.091	15-19	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR244C Ntermext	0.000	No mitochondrial presequence	8(MPP)	-0.125	85-89	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR245W Ntermext	0.006	No mitochondrial presequence	76(MPP)	0.039	73-77	18-27-high	-	-	-	-	-	-	-	8-13	-	-	-	-	-	7-12	
YMR246W Ntermext	0.003	No mitochondrial presequence	23(MPP)	-0.087		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR247C Ntermext	0.005	No mitochondrial presequence	25(MPP)	0.000	95-99	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR247W Ntermext	0.012	No mitochondrial presequence	27(MPP)	0.148	2-6	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR250W Ntermext	0.018	No mitochondrial presequence	6(MPP)	0.167	17-21	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR251W Ntermext	0.048	No mitochondrial presequence	48(MPP)	0.083	9-13,86-90	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR251W Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.067		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR252C Ntermext	0.230	No mitochondrial presequence	25(MPP)	0.120	15-19,69-73	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR253C Ntermext	0.101	No mitochondrial presequence	12(MPP)	0.167	32-36	13-22-low	-	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	
YMR254C Ntermext	0.038	No mitochondrial presequence	26(MPP)	0.038	27-31	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR255W Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.024		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR256C Ntermext	0.019	No mitochondrial presequence	24(MPP)	0.167	3-7,9-13	9-20-high	11-16	-	-	-	-	-	-	-	-	-	-	2-7	3-8,9-14	-	
YMR257C Ntermext	0.975	Possessing mitochondrial presequence	12(MPP), 20(Oct1)	0.083	18-22	18-29-high	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR258C Ntermext	0.012	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.023	40-44,90-94	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR259C Ntermext	0.000	No mitochondrial presequence	65(MPP)	-0.046		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR260C Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.467	38-42	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR261C Ntermext	0.000	No mitochondrial presequence	51(MPP)	-0.059		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR262W Ntermext	0.004	No mitochondrial presequence	32(MPP)	-0.094	1-5,44-48,67-71	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR263W Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.030		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR264W Ntermext	0.003	No mitochondrial presequence	47(MPP)	0.043	32-36	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR265C Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR266W Ntermext	0.003	No mitochondrial presequence	51(MPP)	0.078	48-52	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR267W Ntermext	0.974	Possessing mitochondrial presequence	36(MPP), 44(Oct1)	0.194	50-54	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR268C Ntermext	0.004	No mitochondrial presequence	11(MPP)	0.000	59-63	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR269W Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000	51-55,92-96	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR270C Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.280	66-70	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR271C Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR272C Ntermext	0.044	No mitochondrial presequence	43(MPP), 44(Icp55)	0.070	40-44	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR272W Ntermext	0.016	No mitochondrial presequence	35(MPP)	0.057		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR272W Ntermext	0.442	Possessing mitochondrial presequence	53(MPP), 61(Oct1)	0.132		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR273C Ntermext	0.003	No mitochondrial presequence	16(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR274C Ntermext	0.004	No mitochondrial presequence	9(MPP)	0.111		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR275C Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.147		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR276W Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.022		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR277W Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125	18-22,37-41	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR278W Ntermext	0.295	No mitochondrial presequence	55(MPP)	0.018	4-8	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
YMR279C Ntermext	0.008	No mitochondrial presequence	10(MPP)	0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR280C Ntermext	0.010	No mitochondrial presequence	34(MPP)	0.059	64-68	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YMR281W Ntermext	0.679	Possessing mitochondrial presequence	40(MPP)	0.225	11-15,18-22,44-48	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
