# Mitofates predictions for S. pombe 972h-
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPBC244.01c Protein	0.000	No mitochondrial presequence	45(MPP)	-0.200	48-52	1-10-low	-	-	-	13-18	-	-	-	-	-	-	-	-	-	-	
SPBC1539.01c Protein	0.735	Possessing mitochondrial presequence	29(MPP)	0.172	30-34,55-59	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.02 Protein	0.005	No mitochondrial presequence	52(MPP)	0.192	6-10,44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.03c Protein	0.005	No mitochondrial presequence	12(MPP)	0.167	44-48,59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.04 Protein	0.010	No mitochondrial presequence	49(MPP)	0.102	89-93	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.05 Protein	0.000	No mitochondrial presequence	61(MPP), 62(Icp55)	-0.115		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.06 Protein	0.000	No mitochondrial presequence	7(MPP)	-0.143	24-28	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.07c Protein	0.000	No mitochondrial presequence	39(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.08 Protein	0.754	Possessing mitochondrial presequence	16(MPP), 17(Icp55)	0.188	13-17,82-86	5-17-high	-	-	-	-	-	-	-	-	-	-	-	-	13-18	-	
SPBC1539.09c Protein	0.000	No mitochondrial presequence	27(MPP)	-0.111	95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.10 Protein	0.056	No mitochondrial presequence	21(MPP)	0.381	66-70	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.01c Protein	0.000	No mitochondrial presequence	30(MPP)	0.033		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.02c Protein	0.004	No mitochondrial presequence	16(MPP)	0.062		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.03c Protein	0.010	No mitochondrial presequence	29(MPP), 30(Icp55)	0.103		14-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.04c Protein	0.000	No mitochondrial presequence	6(MPP)	0.167		10-21-low	-	-	-	-	-	-	-	-	-	8-13	-	-	-	-	
SPBC1289.05c Protein	0.004	No mitochondrial presequence	21(MPP)	0.000	15-19	15-24-low	-	-	-	-	-	-	18-23	-	-	-	-	-	-	-	
SPAC139.02c Protein	0.003	No mitochondrial presequence	66(MPP)	0.091		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.06c Protein	0.984	Possessing mitochondrial presequence	30(MPP)	0.133	9-13,94-98	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.07c Protein	0.000	No mitochondrial presequence	76(MPP)	-0.066	73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.08 Protein	0.000	No mitochondrial presequence	10(MPP)	-0.200	35-39	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.09 Protein	0.990	Possessing mitochondrial presequence	22(MPP), 23(Icp55)	0.227	42-46	21-30-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
SPBC1289.10c Protein	0.000	No mitochondrial presequence	61(MPP)	0.016	58-62	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.11 Protein	0.000	No mitochondrial presequence	19(MPP)	0.105		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.12 Protein	0.008	No mitochondrial presequence	66(MPP)	-0.076	18-22	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.13c Protein	0.008	No mitochondrial presequence	31(MPP)	0.065		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.14 Protein	0.938	Possessing mitochondrial presequence	36(MPP), 37(Icp55)	0.167	14-18,85-89	11-22-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.17 Protein	0.069	No mitochondrial presequence	81(MPP), 82(Icp55)	0.025	35-39,95-99	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.03 Protein	0.392	Possessing mitochondrial presequence	19(MPP)	0.211		14-24-high	-	-	-	-	-	-	19-24	-	-	-	23-28	-	-	-	
SPBC1289.15 Protein	0.007	No mitochondrial presequence	27(MPP)	0.074		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.16c Protein	0.000	No mitochondrial presequence	58(MPP)	-0.069		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.05c Protein	0.033	No mitochondrial presequence	43(MPP)	-0.047	20-24,50-54,58-62	10-19-low	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
SPBC8E4.04 Protein	0.005	No mitochondrial presequence	12(MPP)	0.083		3-14-low	-	-	-	-	-	6-11	-	-	-	-	-	-	-	-	
SPBC8E4.03 Protein	0.003	No mitochondrial presequence	81(MPP)	-0.049	4-8	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
SPAC11D3.19 Protein	0.005	No mitochondrial presequence	57(MPP)	-0.035		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.04c Protein	0.000	No mitochondrial presequence	54(MPP)	-0.019	48-52,61-65	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.12c Protein	0.000	No mitochondrial presequence	62(MPP)	-0.081		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.02c Protein	0.016	No mitochondrial presequence	45(MPP)	0.089	42-46	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.01c Protein	0.000	No mitochondrial presequence	36(MPP)	-0.111		3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4G3.02 Protein	0.007	No mitochondrial presequence	40(MPP)	-0.025		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4G3.03 Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032		6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.01 Protein	0.000	No mitochondrial presequence	61(MPP)	-0.115	58-62	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.02 Protein	0.047	No mitochondrial presequence	38(MPP)	0.000	7-11	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.05 Protein	0.000	No mitochondrial presequence	40(MPP)	0.000		12-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.06c Protein	0.007	No mitochondrial presequence	66(MPP)	-0.030		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.07c Protein	0.000	No mitochondrial presequence	94(MPP)	0.043		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.08 Protein	0.012	No mitochondrial presequence	23(MPP)	0.000	54-58	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.09c Protein	0.000	No mitochondrial presequence	31(MPP)	0.032	53-57,61-65	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.10c Protein	0.004	No mitochondrial presequence	15(MPP)	0.133		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.11 Protein	0.000	No mitochondrial presequence	66(MPP)	0.000	55-59,91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.05 Protein	0.004	No mitochondrial presequence	80(MPP)	0.025	46-50,83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.12c Protein	0.000	No mitochondrial presequence	55(MPP)	-0.036	82-86,87-91	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.13 Protein	0.000	No mitochondrial presequence	23(MPP)	0.043	23-27	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.14c Protein	0.000	No mitochondrial presequence	74(MPP)	0.041		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.15 Protein	0.237	No mitochondrial presequence	19(MPP)	0.105	38-42,68-72,79-83	1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
SPBPB2B2.16c Protein	0.000	No mitochondrial presequence	78(MPP)	0.038		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.17c Protein	0.247	No mitochondrial presequence	91(MPP)	0.121	11-15,45-49,85-89	3-15-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
SPBPB2B2.18 Protein	0.259	No mitochondrial presequence	17(MPP)	0.235		13-22-high	-	10-15	-	-	-	14-19	-	-	-	-	-	-	-	-	
SPBPB2B2.19c Protein	0.033	No mitochondrial presequence	26(MPP)	-0.038		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.01c Protein	0.000	No mitochondrial presequence	49(MPP)	-0.061		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.02 Protein	0.008	No mitochondrial presequence	47(MPP)	-0.085	5-9,39-43	15-26-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
SPBCPT2R1.03 Protein	0.000	No mitochondrial presequence	11(MPP)	-0.182	55-59	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.04c Protein	0.000	No mitochondrial presequence	49(MPP)	-0.061		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.08c Protein	0.007	No mitochondrial presequence	36(MPP)	0.000	7-11,33-37	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.06 Protein	0.000	No mitochondrial presequence	74(MPP)	-0.108		4-15-low	-	-	-	-	-	-	-	7-12	-	-	-	-	-	-	
SPCP20C8.01c Protein	0.000	No mitochondrial presequence	95(MPP)	-0.084	49-53,73-77,92-96	21-30-high	-	-	-	-	-	-	-	-	25-30	-	-	-	-	-	
SPCP20C8.02c Protein	0.000	No mitochondrial presequence	56(MPP)	-0.054	11-15	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCP20C8.04 Protein	0.008	No mitochondrial presequence	15(MPP)	0.133		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1884.01 Protein	0.006	No mitochondrial presequence	46(MPP)	0.109		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1884.02 Protein	0.006	No mitochondrial presequence	18(MPP)	0.167	77-81	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.02c Protein	0.011	No mitochondrial presequence	25(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	
SPAC23C4.02 Protein	0.067	No mitochondrial presequence	13(MPP)	0.308	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.03c Protein	0.000	No mitochondrial presequence	41(MPP)	-0.049		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.04 Protein	0.301	No mitochondrial presequence	29(MPP)	0.310	26-30	1-10-high	-	-	-	-	-	-	-	-	-	-	10-15	-	-	-	
SPCC757.05c Protein	0.000	No mitochondrial presequence	48(MPP)	-0.021		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.06 Protein	0.006	No mitochondrial presequence	59(MPP)	0.017	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.07c Protein	0.003	No mitochondrial presequence	29(MPP)	0.034		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.03 Protein	0.054	No mitochondrial presequence	16(MPP)	0.312		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.15 Protein	0.072	No mitochondrial presequence	41(MPP)	0.122		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.08 Protein	0.019	No mitochondrial presequence	25(MPP)	0.040		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.09c Protein	0.000	No mitochondrial presequence	34(MPP)	-0.176		8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.10 Protein	0.036	No mitochondrial presequence	47(MPP)	0.064	25-29	2-13-low	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
SPCC757.11c Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.12 Protein	0.000	No mitochondrial presequence	41(MPP)	0.024	3-7	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.04c Protein	0.031	No mitochondrial presequence	16(MPP)	0.000	13-17,85-89	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.13 Protein	0.015	No mitochondrial presequence	12(MPP)	0.167	66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.01 Protein	0.019	No mitochondrial presequence	22(MPP)	0.045	71-75	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.02 Protein	0.028	No mitochondrial presequence	12(MPP)	0.083		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.03 Protein	0.017	No mitochondrial presequence	44(MPP)	-0.023		15-24-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
SPCC613.04c Protein	0.000	No mitochondrial presequence	92(MPP), 93(Icp55)	-0.011	89-93	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.05c Protein	0.008	No mitochondrial presequence	32(MPP)	0.000	32-36,53-57,90-94	14-23-low	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
SPCC613.06 Protein	0.000	No mitochondrial presequence	70(MPP)	0.114		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.05c Protein	0.138	No mitochondrial presequence	53(MPP)	0.019		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.07 Protein	0.000	No mitochondrial presequence	40(MPP)	0.100	72-76	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.08 Protein	0.000	No mitochondrial presequence	5(MPP)	0.400		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.09 Protein	0.000	No mitochondrial presequence	28(MPP), 29(Icp55)	-0.286	74-78,80-84	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.10 Protein	0.996	Possessing mitochondrial presequence	17(MPP)	0.353	61-65,65-69	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.11c Protein	0.000	No mitochondrial presequence	32(MPP)	-0.156		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.12c Protein	0.005	No mitochondrial presequence	12(MPP)	0.333		15-24-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
SPCC330.01c Protein	0.000	No mitochondrial presequence	34(MPP)	-0.059		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.02 Protein	0.026	No mitochondrial presequence	20(MPP)	0.100		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC11D3.01c Protein	0.000	No mitochondrial presequence	52(MPP)	-0.077		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.07 Protein	0.006	No mitochondrial presequence	79(MPP)	0.013		16-25-high	-	-	-	-	-	-	-	19-24	-	-	-	-	-	18-23	
SPCC330.19c Protein	0.000	No mitochondrial presequence	23(MPP)	0.087		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.03c Protein	0.006	No mitochondrial presequence	36(MPP)	0.028		1-10-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
SPCC330.04c Protein	0.000	No mitochondrial presequence	32(MPP)	-0.062		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.20 Protein	0.038	No mitochondrial presequence	23(MPP)	0.217	61-65	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.06c Protein	0.078	No mitochondrial presequence	25(MPP)	0.080	5-9,22-26	11-20-low	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
SPCC330.05c Protein	0.003	No mitochondrial presequence	88(MPP)	-0.023	76-80	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.21 Protein	0.000	No mitochondrial presequence	80(MPP)	0.050		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.06c Protein	0.000	No mitochondrial presequence	24(MPP)	-0.083	75-79	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.07c Protein	0.000	No mitochondrial presequence	17(MPP)	0.176		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.08 Protein	0.053	No mitochondrial presequence	32(MPP)	0.125	33-37	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.09 Protein	0.019	No mitochondrial presequence	13(MPP), 14(Icp55)	0.154		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.10 Protein	0.038	No mitochondrial presequence	20(MPP)	0.000	27-31	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.08 Protein	0.108	No mitochondrial presequence	15(MPP)	0.333	13-17	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.11 Protein	0.010	No mitochondrial presequence	70(MPP)	0.100	1-5,55-59,91-95	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.12c Protein	0.996	Possessing mitochondrial presequence	36(MPP)	0.194		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.13 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.214		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.14c Protein	0.037	No mitochondrial presequence	31(MPP)	0.129	17-21,28-32	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.14 Protein	0.000	No mitochondrial presequence	74(MPP)	0.041	20-24	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.13c Protein	0.000	No mitochondrial presequence	83(MPP)	0.060	29-33	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.09c Protein	0.015	No mitochondrial presequence	13(MPP)	-0.077	61-65,79-83	1-10-low	-	9-14	-	-	-	7-12	-	-	-	-	-	-	-	6-11	
SPCC320.12 Protein	0.000	No mitochondrial presequence	21(MPP)	0.095	18-22,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.11c Protein	0.011	No mitochondrial presequence	39(MPP)	0.000	13-17,24-28,51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.10 Protein	0.000	No mitochondrial presequence	15(MPP)	-0.267	28-32,40-44,43-47,47-51,58-62,85-89,94-98	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.09 Protein	0.000	No mitochondrial presequence	56(MPP), 57(Icp55)	-0.054	53-57,72-76	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.08 Protein	0.000	No mitochondrial presequence	86(MPP)	-0.128		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.06 Protein	0.011	No mitochondrial presequence	43(MPP)	0.047		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.07c Protein	0.000	No mitochondrial presequence	60(MPP)	0.017	20-24	17-26-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
SPCC320.05 Protein	0.019	No mitochondrial presequence	26(MPP)	0.038	65-69	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.10 Protein	0.000	No mitochondrial presequence	42(MPP)	0.000		14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.04c Protein	0.000	No mitochondrial presequence	6(MPP)	0.167	32-36	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.03 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.038	72-76	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.01 Protein	0.012	No mitochondrial presequence	52(MPP), 60(Oct1)	-0.154		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.02 Protein	0.956	Possessing mitochondrial presequence	12(MPP)	0.333	28-32,40-44,88-92	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.03 Protein	0.000	No mitochondrial presequence	15(MPP)	-0.067	12-16	8-17-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
SPCC1235.04c Protein	0.006	No mitochondrial presequence	7(MPP)	-0.286	4-8	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.05c Protein	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	0.125		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.16 Protein	0.004	No mitochondrial presequence	76(MPP)	0.039	20-24	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.06 Protein	0.000	No mitochondrial presequence	27(MPP)	0.222		16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.07 Protein	0.008	No mitochondrial presequence	6(MPP)	0.333	37-41	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.08c Protein	0.083	No mitochondrial presequence	13(MPP)	0.231	30-34,46-50	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.09 Protein	0.006	No mitochondrial presequence	13(MPP)	0.000	10-14	9-18-high	-	-	-	-	10-15	-	-	-	-	-	-	-	-	-	
SPCC1235.10c Protein	0.004	No mitochondrial presequence	37(MPP)	-0.081	11-15,58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
SPCC1235.11 Protein	0.151	No mitochondrial presequence	19(MPP)	0.158	28-32,76-80	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.12c Protein	0.039	No mitochondrial presequence	25(MPP), 26(Icp55)	0.120	51-55,75-79	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.11 Protein	0.074	No mitochondrial presequence	9(MPP)	0.222		6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.13 Protein	0.025	No mitochondrial presequence	40(MPP)	0.025	1-5	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.17 Protein	0.201	No mitochondrial presequence	59(MPP)	0.085	47-51,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.18 Protein	0.000	No mitochondrial presequence	67(MPP)	-0.015	90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.14 Protein	0.023	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.15 Protein	0.018	No mitochondrial presequence	24(MPP)	0.000	25-29,94-98	17-30-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
SPCC548.03c Protein	0.000	No mitochondrial presequence	89(MPP)	-0.067	47-51,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.04 Protein	0.000	No mitochondrial presequence	61(MPP)	0.033		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.05c Protein	0.000	No mitochondrial presequence	95(MPP), 96(Icp55)	-0.021		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.12 Protein	0.009	No mitochondrial presequence	73(MPP)	0.082		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.06c Protein	0.027	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.07c Protein	0.029	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1529.01 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.01c Protein	0.012	No mitochondrial presequence	43(MPP)	0.023	27-31,50-54	19-30-high	-	-	-	-	-	-	-	-	25-30	-	24-29	-	-	-	
SPCC794.02 Protein	0.000	No mitochondrial presequence	60(MPP)	-0.183		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.03 Protein	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.045		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.04c Protein	0.000	No mitochondrial presequence	33(MPP)	0.061		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.13 Protein	0.000	No mitochondrial presequence	9(MPP)	0.444		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.16 Protein	0.895	Possessing mitochondrial presequence	14(MPP)	0.286	17-21	3-12-high	-	-	-	-	-	22-27	-	-	-	21-26	-	-	-	-	
SPCC794.06 Protein	0.037	No mitochondrial presequence	55(MPP)	0.055	61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.07 Protein	0.996	Possessing mitochondrial presequence	44(MPP), 45(Icp55)	0.182	16-20,38-42	5-14-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
SPCC794.08 Protein	0.272	No mitochondrial presequence	16(MPP)	0.312	13-17,46-50,49-53	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.09c Protein	0.000	No mitochondrial presequence	70(MPP)	0.057		12-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.10 Protein	0.092	No mitochondrial presequence	61(MPP)	0.066	32-36,58-62,96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC794.11c Protein	0.033	No mitochondrial presequence	76(MPP), 77(Icp55)	0.013	88-92	2-11-low	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
