# Mitofates predictions for N. crassa NC12
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU09886 Protein	0.998	Possessing mitochondrial presequence	26(MPP), 34(Oct1)	0.231	62-66	1-10-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
NCU09887 Protein	0.000	No mitochondrial presequence	31(MPP)	-0.065	57-61	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09888 Protein	0.291	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	29-33	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09892 Protein	0.111	No mitochondrial presequence	39(MPP)	0.103	9-13,44-48,58-62	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09894 Protein	0.896	Possessing mitochondrial presequence	14(MPP)	0.143		6-15-high	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
NCU09895 Protein	0.999	Possessing mitochondrial presequence	33(MPP), 34(Icp55)	0.212	54-58	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09896 Protein	0.150	No mitochondrial presequence	21(MPP)	0.095	82-86,88-92	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09897 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125	70-74	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09898 Protein	0.000	No mitochondrial presequence	12(MPP)	0.167		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09899 Protein	0.000	No mitochondrial presequence	73(MPP)	0.027		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09900 Protein	0.000	No mitochondrial presequence	37(MPP)	0.000	67-71	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09901 Protein	0.030	No mitochondrial presequence	72(MPP), 73(Icp55)	0.139		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09903 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.055	65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09904 Protein	0.005	No mitochondrial presequence	80(MPP)	-0.037		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09906 Protein	0.000	No mitochondrial presequence	62(MPP)	0.097		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09907 Protein	0.043	No mitochondrial presequence	20(MPP)	0.150		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09908 Protein	0.019	No mitochondrial presequence	13(MPP)	0.231	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09909 Protein	0.000	No mitochondrial presequence	63(MPP)	0.016		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09910 Protein	0.000	No mitochondrial presequence	15(MPP)	0.067		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09911 Protein	0.000	No mitochondrial presequence	86(MPP)	-0.035	21-25,71-75	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09912 Protein	0.005	No mitochondrial presequence	38(MPP)	0.158		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09913 Protein	0.000	No mitochondrial presequence	81(MPP), 82(Icp55)	-0.111	1-5,61-65	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09914 Protein	0.000	No mitochondrial presequence	7(MPP)	0.143	16-20	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09915 Protein	0.000	No mitochondrial presequence	89(MPP)	-0.056		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09917 Protein	0.000	No mitochondrial presequence	13(MPP)	0.000	77-81	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09922 Protein	0.012	No mitochondrial presequence	51(MPP)	0.118		8-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09923 Protein	0.004	No mitochondrial presequence	52(MPP)	0.000		17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09924 Protein	0.030	No mitochondrial presequence	39(MPP)	0.103		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09926 Protein	0.000	No mitochondrial presequence	22(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09929 Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09930 Protein	0.955	Possessing mitochondrial presequence	54(MPP), 62(Oct1)	0.185		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09931 Protein	0.009	No mitochondrial presequence	9(MPP)	0.111		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09933 Protein	0.003	No mitochondrial presequence	20(MPP)	-0.250	24-28	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09935 Protein	0.150	No mitochondrial presequence	28(MPP), 29(Icp55)	0.107	6-10	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	6-11	-	
NCU09937 Protein	0.008	No mitochondrial presequence	13(MPP)	0.231		17-26-low	-	-	-	-	-	3-8	-	-	-	-	-	-	-	-	
NCU09939 Protein	0.008	No mitochondrial presequence	57(MPP)	0.000	33-37,54-58	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09947 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026	22-26,35-39,61-65	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
NCU09948 Protein	0.000	No mitochondrial presequence	58(MPP)	-0.017	92-96	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09949 Protein	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.080	60-64,73-77	7-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09950 Protein	0.000	No mitochondrial presequence	6(MPP)	0.000	6-10	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09951 Protein	0.000	No mitochondrial presequence	18(MPP)	0.000	59-63,64-68,69-73	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09952 Protein	0.000	No mitochondrial presequence	51(MPP)	0.020	35-39,48-52,73-77,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09953 Protein	0.000	No mitochondrial presequence	53(MPP)	-0.019	47-51,93-97	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09954 Protein	0.003	No mitochondrial presequence	37(MPP)	0.108		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09955 Protein	0.011	No mitochondrial presequence	14(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09956 Protein	0.058	No mitochondrial presequence	32(MPP)	0.125	29-33	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09957 Protein	0.008	No mitochondrial presequence	21(MPP)	0.476	64-68	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09958 Protein	0.042	No mitochondrial presequence	7(MPP), 8(Icp55)	0.286	27-31,86-90	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09959 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.091	42-46	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09961 Protein	0.000	No mitochondrial presequence	32(MPP)	0.062		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09964 Protein	0.000	No mitochondrial presequence	62(MPP)	-0.032		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09965 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.072	24-28,80-84,83-87,86-90	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09966 Protein	0.000	No mitochondrial presequence	11(MPP)	0.000	80-84,84-88,96-100	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09968 Protein	0.000	No mitochondrial presequence	15(MPP)	-0.200		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09969 Protein	0.000	No mitochondrial presequence	21(MPP)	0.381		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09970 Protein	0.004	No mitochondrial presequence	51(MPP)	0.039	55-59,62-66	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09971 Protein	0.000	No mitochondrial presequence	31(MPP)	-0.097		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09972 Protein	0.000	No mitochondrial presequence	10(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09973 Protein	0.020	No mitochondrial presequence	18(MPP)	0.056		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09974 Protein	0.000	No mitochondrial presequence	6(MPP)	-0.333	27-31,93-97	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09975 Protein	0.000	No mitochondrial presequence	19(MPP)	-0.053	54-58,67-71,90-94	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09976 Protein	0.007	No mitochondrial presequence	76(MPP), 77(Icp55)	0.053	65-69	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09977 Protein	0.014	No mitochondrial presequence	51(MPP)	0.020	13-17,58-62,72-76	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09978 Protein	0.003	No mitochondrial presequence	11(MPP)	0.091		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09980 Protein	0.003	No mitochondrial presequence	45(MPP)	0.067		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09981 Protein	0.004	No mitochondrial presequence	40(MPP)	0.025	5-9,92-96	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09982 Protein	0.000	No mitochondrial presequence	8(MPP)	0.125		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09986 Protein	0.000	No mitochondrial presequence	29(MPP)	0.069		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09988 Protein	0.018	No mitochondrial presequence	78(MPP)	0.154	47-51	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09990 Protein	0.039	No mitochondrial presequence	12(MPP)	0.167	5-9	7-16-high	-	-	-	-	-	-	-	-	3-8	-	-	-	-	-	
NCU09992 Protein	0.026	No mitochondrial presequence	43(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	20-25	-	-	-	-	
NCU09993 Protein	0.000	No mitochondrial presequence	24(MPP)	-0.083		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09994 Protein	0.199	No mitochondrial presequence	9(MPP), 17(Oct1)	0.333	36-40,47-51	1-10-low	8-13	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09995 Protein	0.004	No mitochondrial presequence	29(MPP), 30(Icp55)	0.310	1-5,56-60	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09996 Protein	0.000	No mitochondrial presequence	90(MPP)	-0.100	87-91	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09998 Protein	0.026	No mitochondrial presequence	54(MPP)	0.019		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU09999 Protein	0.923	Possessing mitochondrial presequence	51(MPP)	0.137	16-20,64-68	16-25-high	-	-	-	-	-	-	-	-	14-19	-	13-18	-	-	-	
NCU10001 Protein	0.000	No mitochondrial presequence	9(MPP)	0.444		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10002 Protein	0.018	No mitochondrial presequence	23(MPP)	0.043	38-42	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10003 Protein	0.008	No mitochondrial presequence	70(MPP)	0.014		2-15-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10004 Protein	0.000	No mitochondrial presequence	59(MPP)	-0.136	86-90	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10005 Protein	0.017	No mitochondrial presequence	8(MPP)	0.250	76-80	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10006 Protein	0.000	No mitochondrial presequence	32(MPP)	0.000	92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10007 Protein	0.003	No mitochondrial presequence	39(MPP), 47(Oct1)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10008 Protein	0.999	Possessing mitochondrial presequence	56(MPP), 64(Oct1)	0.161	8-12	1-10-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
NCU10009 Protein	0.000	No mitochondrial presequence	50(MPP)	-0.020	47-51	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10010 Protein	0.065	No mitochondrial presequence	20(MPP)	0.100	78-82	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10011 Protein	0.011	No mitochondrial presequence	23(MPP)	0.043	20-24	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10012 Protein	0.012	No mitochondrial presequence	25(MPP)	-0.040	59-63,64-68	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10014 Protein	0.000	No mitochondrial presequence	25(MPP)	0.080	28-32	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10015 Protein	0.000	No mitochondrial presequence	64(MPP)	0.000		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10016 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.071	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10019 Protein	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	0.000	11-15,88-92	16-25-low	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
NCU10020 Protein	0.008	No mitochondrial presequence	10(MPP)	0.100	67-71,77-81	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10021 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.065		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10027 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091	75-79	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10028 Protein	0.787	Possessing mitochondrial presequence	34(MPP), 42(Oct1)	0.118	31-35,92-96	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10029 Protein	0.229	No mitochondrial presequence	11(MPP)	0.182	5-9,48-52	3-12-high	-	-	-	-	-	-	-	8-13	-	-	-	-	-	-	
NCU10030 Protein	0.407	Possessing mitochondrial presequence	51(MPP)	0.000		13-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10031 Protein	0.000	No mitochondrial presequence	37(MPP)	0.081	90-94	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10034 Protein	0.005	No mitochondrial presequence	33(MPP)	0.000	30-34,71-75	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10035 Protein	0.042	No mitochondrial presequence	29(MPP)	0.103	20-24,50-54,94-98	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10036 Protein	0.000	No mitochondrial presequence	79(MPP)	-0.076		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10037 Protein	0.213	No mitochondrial presequence	9(MPP)	0.111	43-47	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10038 Protein	0.000	No mitochondrial presequence	39(MPP)	0.077		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10039 Protein	0.004	No mitochondrial presequence	31(MPP)	0.129		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10040 Protein	0.000	No mitochondrial presequence	23(MPP)	0.130		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10042 Protein	0.000	No mitochondrial presequence	10(MPP)	0.200	30-34,62-66,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10043 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.107	29-33,92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10044 Protein	0.646	Possessing mitochondrial presequence	8(MPP), 9(Icp55)	0.250	5-9,83-87	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10045 Protein	0.000	No mitochondrial presequence	34(MPP)	0.088		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10046 Protein	0.008	No mitochondrial presequence	12(MPP)	-0.083	45-49	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10048 Protein	0.655	Possessing mitochondrial presequence	69(MPP)	0.101		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10049 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.053		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10051 Protein	0.004	No mitochondrial presequence	48(MPP)	0.021		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10052 Protein	0.027	No mitochondrial presequence	32(MPP)	0.062	41-45	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10053 Protein	0.000	No mitochondrial presequence	22(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10055 Protein	0.042	No mitochondrial presequence	74(MPP)	0.000	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10056 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.031		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10057 Protein	0.005	No mitochondrial presequence	51(MPP)	-0.020		3-12-low	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
NCU10058 Protein	0.000	No mitochondrial presequence	23(MPP)	0.043	80-84,96-100	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10059 Protein	0.364	No mitochondrial presequence	19(MPP), 20(Icp55)	0.158	20-24	1-10-high	22-27	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10061 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	26-30,64-68	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10062 Protein	0.066	No mitochondrial presequence	70(MPP)	0.129		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10063 Protein	0.000	No mitochondrial presequence	27(MPP)	-0.037	77-81	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10066 Protein	0.016	No mitochondrial presequence	28(MPP)	0.179		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10067 Protein	0.008	No mitochondrial presequence	82(MPP)	0.037	79-83	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10069 Protein	0.000	No mitochondrial presequence	46(MPP)	-0.109		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10070 Protein	0.000	No mitochondrial presequence	16(MPP)	-0.062	94-98	9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10073 Protein	0.000	No mitochondrial presequence	81(MPP)	-0.062	33-37	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10075 Protein	0.023	No mitochondrial presequence	13(MPP)	0.231	72-76	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10076 Protein	0.000	No mitochondrial presequence	28(MPP)	0.071	11-15	3-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10077 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10080 Protein	0.000	No mitochondrial presequence	41(MPP)	0.024		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10091 Protein	0.000	No mitochondrial presequence	22(MPP)	0.000	81-85	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10092 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.056		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10101 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.294	26-30,54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10106 Protein	0.103	No mitochondrial presequence	13(MPP)	0.231		11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10107 Protein	0.000	No mitochondrial presequence	12(MPP)	0.167	56-60,63-67,72-76	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10110 Protein	0.000	No mitochondrial presequence	51(MPP)	0.000	21-25,60-64	20-29-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
NCU10125 Protein	0.031	No mitochondrial presequence	59(MPP)	-0.085	9-13	19-28-low	-	-	-	-	9-14	-	-	-	-	-	-	-	-	-	
NCU10129 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10142 Protein	0.000	No mitochondrial presequence	48(MPP)	-0.083	19-23,61-65	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10143 Protein	0.000	No mitochondrial presequence	14(MPP)	0.000		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10144 Protein	0.033	No mitochondrial presequence	43(MPP)	0.047	5-9,26-30,30-34	5-14-low	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
NCU10152 Protein	0.000	No mitochondrial presequence	54(MPP)	0.019		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10155 Protein	0.012	No mitochondrial presequence	11(MPP)	0.273	70-74	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10156 Protein	0.003	No mitochondrial presequence	22(MPP)	-0.136	84-88	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10161 Protein	0.025	No mitochondrial presequence	38(MPP)	0.184	35-39,39-43	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10165 Protein	0.004	No mitochondrial presequence	32(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10166 Protein	0.000	No mitochondrial presequence	7(MPP)	-0.143	21-25,28-32	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10169 Protein	0.020	No mitochondrial presequence	15(MPP)	0.133		3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10184 Protein	0.003	No mitochondrial presequence	53(MPP)	-0.019	46-50	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10185 Protein	0.000	No mitochondrial presequence	85(MPP)	-0.047	58-62,82-86	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10186 Protein	0.012	No mitochondrial presequence	45(MPP), 46(Icp55)	0.044	8-12,89-93	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10210 Protein	0.007	No mitochondrial presequence	25(MPP)	0.160	67-71	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10220 Protein	0.003	No mitochondrial presequence	29(MPP)	0.034		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10225 Protein	0.997	Possessing mitochondrial presequence	15(MPP)	0.200	13-17	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10226 Protein	0.000	No mitochondrial presequence	55(MPP)	0.055		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10231 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059	69-73	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10232 Protein	0.003	No mitochondrial presequence	26(MPP)	0.115		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10237 Protein	0.000	No mitochondrial presequence	22(MPP)	-0.091		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10239 Protein	0.000	No mitochondrial presequence	82(MPP)	-0.024	80-84	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10245 Protein	0.066	No mitochondrial presequence	17(MPP)	0.059		17-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10246 Protein	0.022	No mitochondrial presequence	69(MPP)	0.130		6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10258 Protein	0.087	No mitochondrial presequence	68(MPP)	0.132		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10264 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10270 Protein	0.000	No mitochondrial presequence	16(MPP)	0.000	29-33	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10273 Protein	0.000	No mitochondrial presequence	8(MPP)	0.250		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10274 Protein	0.004	No mitochondrial presequence	32(MPP)	0.125	96-100	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10276 Protein	0.000	No mitochondrial presequence	29(MPP)	-0.034	52-56	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10278 Protein	0.009	No mitochondrial presequence	21(MPP)	0.048		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10282 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.136	76-80	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10285 Protein	0.687	Possessing mitochondrial presequence	24(MPP)	0.167	6-10,26-30,30-34,90-94	4-13-high	-	-	-	-	-	-	-	-	-	-	-	5-10	6-11	-	
NCU10291 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059	38-42,78-82	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10292 Protein	0.076	No mitochondrial presequence	15(MPP)	0.067	79-83	20-29-low	-	-	-	-	-	-	-	-	-	17-22	-	-	-	-	
NCU10301 Protein	0.207	No mitochondrial presequence	23(MPP)	0.000	76-80	15-24-low	22-27	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU10304 Protein	0.003	No mitochondrial presequence	17(MPP)	0.176		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
