Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPBC16C6.05 Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.043	53-57	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16C6.06 Ntermext	0.085	No mitochondrial presequence	13(MPP)	0.154	5-9,93-97	14-23-low	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
SPBC16C6.07c Ntermext	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	-0.152		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16C6.08c Ntermext	0.012	No mitochondrial presequence	77(MPP)	-0.065	1-5	17-26-high	-	-	-	-	-	-	20-25	-	-	-	-	-	-	19-24	
SPBC16C6.09 Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.093	72-76,91-95	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16C6.10 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.184		8-17-low	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
SPBC16C6.11 Ntermext	0.627	Possessing mitochondrial presequence	21(MPP)	0.238		18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16C6.12c Ntermext	0.000	No mitochondrial presequence	83(MPP)	0.000	80-84	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16C6.13c Ntermext	0.022	No mitochondrial presequence	18(MPP)	0.278	7-11	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC244.02c Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.021		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.01c Ntermext	0.155	No mitochondrial presequence	7(MPP)	0.571		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC244.01c Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.200	48-52	1-10-low	-	-	-	13-18	-	-	-	-	-	-	-	-	-	-	
SPBC1539.01c Ntermext	0.407	Possessing mitochondrial presequence	30(MPP), 31(Icp55)	0.167	27-31,32-36,64-68,89-93	15-24-high	-	22-27	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
SPBC1539.02 Ntermext	0.005	No mitochondrial presequence	52(MPP)	0.192	6-10,44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.03c Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.167	44-48,59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.04 Ntermext	0.010	No mitochondrial presequence	50(MPP)	0.100	90-94	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.05 Ntermext	0.000	No mitochondrial presequence	62(MPP), 63(Icp55)	-0.113		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.06 Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143	24-28	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.07c Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.08 Ntermext	0.005	No mitochondrial presequence	39(MPP), 40(Icp55)	0.051	36-40	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.09c Ntermext	0.003	No mitochondrial presequence	38(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1539.10 Ntermext	0.041	No mitochondrial presequence	24(MPP)	0.333	1-5,69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.01c Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.033		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.02c Ntermext	0.003	No mitochondrial presequence	17(MPP)	0.059		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.03c Ntermext	0.010	No mitochondrial presequence	29(MPP), 30(Icp55)	0.103		14-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.04c Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167		10-21-low	-	-	-	-	-	-	-	-	-	8-13	-	-	-	-	
SPBC1289.05c Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.000	55-59	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.02c Ntermext	0.003	No mitochondrial presequence	66(MPP)	0.091		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.06c Ntermext	0.984	Possessing mitochondrial presequence	30(MPP)	0.133	9-13,94-98	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.07c Ntermext	0.003	No mitochondrial presequence	22(MPP)	0.136	86-90	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.08 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.107	53-57	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.09 Ntermext	0.990	Possessing mitochondrial presequence	22(MPP), 23(Icp55)	0.227	42-46	21-30-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
SPBC1289.10c Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.016	58-62	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.11 Ntermext	0.014	No mitochondrial presequence	22(MPP)	0.182		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.12 Ntermext	0.006	No mitochondrial presequence	76(MPP)	-0.066	28-32	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.13c Ntermext	0.008	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.14 Ntermext	0.090	No mitochondrial presequence	49(MPP), 50(Icp55)	0.143	27-31	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.17 Ntermext	0.078	No mitochondrial presequence	24(MPP), 25(Icp55)	0.083	4-8,21-25,72-76	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.03 Ntermext	0.392	Possessing mitochondrial presequence	19(MPP)	0.211		14-24-high	-	-	-	-	-	-	19-24	-	-	-	23-28	-	-	-	
SPBC1289.15 Ntermext	0.004	No mitochondrial presequence	41(MPP)	0.024	1-5	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1289.16c Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.049	1-5	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.05c Ntermext	0.068	No mitochondrial presequence	21(MPP)	0.048	28-32,58-62,66-70	1-10-high	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
SPBC8E4.04 Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.083		3-14-low	-	-	-	-	-	6-11	-	-	-	-	-	-	-	-	
SPBC8E4.03 Ntermext	0.003	No mitochondrial presequence	81(MPP)	-0.049	4-8	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-	
SPAC11D3.19 Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.032		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.04c Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.019	48-52,61-65	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.12c Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.037		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.02c Ntermext	0.016	No mitochondrial presequence	45(MPP)	0.089	42-46	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC8E4.01c Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.071		9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4G3.02 Ntermext	0.007	No mitochondrial presequence	40(MPP)	-0.025		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4G3.03 Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.032		6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.01 Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.115	58-62	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.02 Ntermext	0.022	No mitochondrial presequence	17(MPP), 18(Icp55)	0.059	14-18	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.05 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.000		15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.06c Ntermext	0.007	No mitochondrial presequence	66(MPP)	-0.030		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.07c Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.08 Ntermext	0.013	No mitochondrial presequence	24(MPP)	0.000	55-59	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.09c Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.032	53-57,61-65	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.10c Ntermext	0.500	Possessing mitochondrial presequence	30(MPP)	0.300	10-14	4-13-high	-	-	-	-	-	6-11	-	-	-	5-10	-	-	-	-	
SPBPB2B2.11 Ntermext	0.008	No mitochondrial presequence	91(MPP)	0.033	16-20,80-84	15-24-high	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
SPAC139.05 Ntermext	0.004	No mitochondrial presequence	80(MPP)	0.025	46-50,83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.12c Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.036	82-86,87-91	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.13 Ntermext	0.006	No mitochondrial presequence	11(MPP)	0.273	59-63	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.14c Ntermext	0.008	No mitochondrial presequence	26(MPP)	0.154		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBPB2B2.15 Ntermext	0.849	Possessing mitochondrial presequence	27(MPP)	0.148	46-50,76-80,87-91	2-13-high	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13	
SPBPB2B2.16c Ntermext	0.038	No mitochondrial presequence	91(MPP)	0.044		1-10-high	-	-	-	-	-	-	-	5-10	-	4-9	-	-	-	-	
SPBPB2B2.17c Ntermext	0.174	No mitochondrial presequence	44(MPP)	0.114	19-23,53-57,93-97	11-23-high	-	-	-	-	-	-	-	-	10-15	-	9-14	-	-	-	
SPBPB2B2.18 Ntermext	0.168	No mitochondrial presequence	20(MPP)	0.200		16-25-high	-	13-18	-	-	-	17-22	-	-	-	-	-	-	-	-	
SPBPB2B2.19c Ntermext	0.010	No mitochondrial presequence	63(MPP)	-0.095		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.01c Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	14-19	
SPBCPT2R1.02 Ntermext	0.008	No mitochondrial presequence	47(MPP)	-0.085	5-9,39-43	15-26-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
SPBCPT2R1.03 Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.083	68-72	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBCPT2R1.04c Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	14-19	
SPBCPT2R1.08c Ntermext	0.000	No mitochondrial presequence	17(MPP)	0.059	47-51,73-77	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC139.06 Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.107		1-11-low	-	-	-	-	-	-	-	8-13	-	-	-	-	-	-	
SPCP20C8.01c Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.061	1-5,52-56,76-80,95-99	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCP20C8.02c Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.167	24-28	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCP20C8.04 Ntermext	0.041	No mitochondrial presequence	22(MPP)	0.182		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1884.01 Ntermext	0.006	No mitochondrial presequence	46(MPP)	0.109		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1884.02 Ntermext	0.004	No mitochondrial presequence	34(MPP)	0.088	93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.02c Ntermext	0.011	No mitochondrial presequence	32(MPP)	0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.02 Ntermext	0.067	No mitochondrial presequence	13(MPP)	0.308	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.03c Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.049		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.04 Ntermext	0.472	Possessing mitochondrial presequence	11(MPP), 12(Icp55)	0.182	30-34	4-13-high	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
SPCC757.05c Ntermext	0.041	No mitochondrial presequence	8(MPP)	0.000		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.06 Ntermext	0.006	No mitochondrial presequence	59(MPP)	0.017	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.07c Ntermext	0.500	Possessing mitochondrial presequence	11(MPP)	0.182	8-12	7-17-high	10-15	-	-	-	-	-	-	-	-	-	-	7-12	8-13	-	
SPAC23C4.03 Ntermext	0.039	No mitochondrial presequence	56(MPP)	0.107		7-16-high	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
SPCC757.15 Ntermext	0.072	No mitochondrial presequence	41(MPP)	0.122		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.08 Ntermext	0.069	No mitochondrial presequence	23(MPP)	0.130		17-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.09c Ntermext	0.000	No mitochondrial presequence	21(MPP), 22(Icp55)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.10 Ntermext	0.024	No mitochondrial presequence	51(MPP)	0.078	2-6,29-33	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.11c Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.031		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.12 Ntermext	0.016	No mitochondrial presequence	18(MPP)	0.167	21-25	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.04c Ntermext	0.043	No mitochondrial presequence	18(MPP)	0.000	15-19,87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC757.13 Ntermext	0.022	No mitochondrial presequence	16(MPP)	0.125	70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.01 Ntermext	0.205	No mitochondrial presequence	37(MPP), 38(Icp55)	0.189	3-7,87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.02 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.03 Ntermext	0.003	No mitochondrial presequence	23(MPP)	-0.087		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.04c Ntermext	0.004	No mitochondrial presequence	9(MPP)	0.000		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.05c Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.089	45-49,66-70	20-29-low	-	-	-	-	-	-	-	-	-	14-19	-	-	-	-	
SPCC613.06 Ntermext	0.000	No mitochondrial presequence	70(MPP)	0.114		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.05c Ntermext	0.138	No mitochondrial presequence	53(MPP)	0.019		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.07 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.100	72-76	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.08 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.086	4-8,33-37	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.09 Ntermext	0.020	No mitochondrial presequence	48(MPP), 49(Icp55)	-0.146	94-98	5-14-high	-	-	-	-	-	-	5-10	-	-	4-9	-	-	-	-	
SPCC613.10 Ntermext	0.994	Possessing mitochondrial presequence	20(MPP)	0.300	64-68,68-72	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.11c Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.152		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC613.12c Ntermext	0.076	No mitochondrial presequence	15(MPP)	0.267		18-27-high	-	-	-	-	-	-	-	19-24	-	-	-	-	-	18-23	
SPCC330.01c Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.045		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.02 Ntermext	0.026	No mitochondrial presequence	20(MPP)	0.100		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC11D3.01c Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.045		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.07 Ntermext	0.018	No mitochondrial presequence	95(MPP)	0.053		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.19c Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.087		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.03c Ntermext	0.015	No mitochondrial presequence	47(MPP)	0.043		11-20-high	-	-	-	-	-	-	15-20	-	-	-	-	-	-	14-19	
SPCC330.04c Ntermext	0.003	No mitochondrial presequence	58(MPP)	0.017	5-9	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.20 Ntermext	0.038	No mitochondrial presequence	23(MPP)	0.217	61-65	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.06c Ntermext	0.078	No mitochondrial presequence	25(MPP)	0.080	5-9,22-26	11-20-low	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
SPCC330.05c Ntermext	0.003	No mitochondrial presequence	88(MPP)	-0.023	76-80	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.21 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.018		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.06c Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.083	75-79	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.07c Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.000		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.08 Ntermext	0.035	No mitochondrial presequence	44(MPP)	0.091	3-7,45-49	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.09 Ntermext	0.009	No mitochondrial presequence	15(MPP)	0.267		12-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.10 Ntermext	0.020	No mitochondrial presequence	49(MPP)	-0.020	17-21,56-60	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.08 Ntermext	0.057	No mitochondrial presequence	21(MPP)	0.238	19-23	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.11 Ntermext	0.010	No mitochondrial presequence	70(MPP)	0.100	1-5,55-59,91-95	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.12c Ntermext	0.238	No mitochondrial presequence	68(MPP)	0.147		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.13 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.214		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC330.14c Ntermext	0.007	No mitochondrial presequence	50(MPP)	0.100	36-40,47-51	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.14 Ntermext	0.000	No mitochondrial presequence	76(MPP)	0.039	22-26	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.13c Ntermext	0.003	No mitochondrial presequence	17(MPP)	0.059	58-62	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.09c Ntermext	0.014	No mitochondrial presequence	14(MPP)	-0.071	62-66,80-84	1-11-low	-	10-15	-	-	-	8-13	-	-	-	-	-	-	-	7-12	
SPCC320.12 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.040	22-26,92-96	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.11c Ntermext	0.003	No mitochondrial presequence	8(MPP), 9(Icp55)	-0.125	18-22,29-33,56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.10 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.182	46-50,58-62,61-65,65-69,76-80	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.09 Ntermext	0.719	Possessing mitochondrial presequence	14(MPP)	0.214	1-5,92-96	21-30-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
SPCC320.08 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.125		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.06 Ntermext	0.008	No mitochondrial presequence	38(MPP)	0.026		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.07c Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.016	21-25	18-27-low	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
SPCC320.05 Ntermext	0.182	No mitochondrial presequence	39(MPP)	0.077	6-10,78-82	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.10 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000		14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.04c Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC320.03 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.024	87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.01 Ntermext	0.007	No mitochondrial presequence	5(MPP)	0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.02 Ntermext	0.956	Possessing mitochondrial presequence	12(MPP)	0.333	28-32,40-44,88-92	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.03 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.067	12-16	8-17-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
SPCC1235.04c Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.000	6-10	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.05c Ntermext	0.000	No mitochondrial presequence	16(MPP), 17(Icp55)	0.125		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.16 Ntermext	0.004	No mitochondrial presequence	76(MPP)	0.039	20-24	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.06 Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.07 Ntermext	0.011	No mitochondrial presequence	9(MPP)	0.222	40-44	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.08c Ntermext	0.083	No mitochondrial presequence	13(MPP)	0.231	30-34,46-50	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.09 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.182	19-23	18-27-high	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
SPCC1235.10c Ntermext	0.031	No mitochondrial presequence	9(MPP)	0.000	26-30,73-77	13-22-low	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
SPCC1235.11 Ntermext	0.463	Possessing mitochondrial presequence	24(MPP)	0.167	33-37,81-85	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.12c Ntermext	0.016	No mitochondrial presequence	59(MPP), 60(Icp55)	0.051	21-25,85-89	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.11 Ntermext	0.074	No mitochondrial presequence	9(MPP)	0.222		6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.13 Ntermext	0.025	No mitochondrial presequence	40(MPP)	0.025	1-5	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.17 Ntermext	0.201	No mitochondrial presequence	59(MPP)	0.085	47-51,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.18 Ntermext	0.000	No mitochondrial presequence	67(MPP)	-0.015	90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.14 Ntermext	0.023	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC1235.15 Ntermext	0.191	No mitochondrial presequence	7(MPP)	0.429	4-8,36-40	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.03c Ntermext	0.000	No mitochondrial presequence	89(MPP)	-0.067	47-51,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.04 Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.033		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.05c Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.250		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23C4.12 Ntermext	0.009	No mitochondrial presequence	73(MPP)	0.082		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.06c Ntermext	0.027	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPCC548.07c Ntermext	0.029	No mitochondrial presequence	40(MPP)	0.025		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
