Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNM01930 Protein	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	0.111		8-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01940 Protein	0.000	No mitochondrial presequence	18(MPP)	-0.111	62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01950 Protein	0.000	No mitochondrial presequence	7(MPP)	0.429		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01960 Protein	0.000	No mitochondrial presequence	91(MPP)	-0.044		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01970 Protein	0.000	No mitochondrial presequence	30(MPP)	0.067		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01980 Protein	0.000	No mitochondrial presequence	51(MPP)	0.078		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01990 Protein	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	0.300		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02000 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	17-21,34-38,60-64	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02010 Protein	0.000	No mitochondrial presequence	27(MPP)	0.074		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02020 Protein	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	-0.024	51-55	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02030 Protein	0.000	No mitochondrial presequence	53(MPP)	-0.094		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02040 Protein	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	0.091	75-79	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02050 Protein	0.000	No mitochondrial presequence	67(MPP)	0.000	80-84	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02060 Protein	0.000	No mitochondrial presequence	24(MPP)	0.167		2-11-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNM02070 Protein	0.000	No mitochondrial presequence	48(MPP)	0.062	68-72	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02090 Protein	0.000	No mitochondrial presequence	39(MPP)	0.026	81-85	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02100 Protein	0.000	No mitochondrial presequence	51(MPP)	0.059	9-13	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02105 Protein	0.000	No mitochondrial presequence	63(MPP)	0.159		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02110 Protein	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	-0.062	83-87	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02120 Protein	0.000	No mitochondrial presequence	20(MPP)	0.100		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02130 Protein	0.000	No mitochondrial presequence	13(MPP)	-0.154		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02140 Protein	0.000	No mitochondrial presequence	20(MPP)	0.300	17-21,86-90	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02150 Protein	0.000	No mitochondrial presequence	27(MPP)	0.000	34-38	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02160 Protein	0.000	No mitochondrial presequence	65(MPP)	0.015		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02170 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.036		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02180 Protein	0.000	No mitochondrial presequence	20(MPP)	0.150	61-65,68-72	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02190 Protein	0.000	No mitochondrial presequence	12(MPP)	-0.083		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02200 Protein	0.000	No mitochondrial presequence	53(MPP)	-0.094		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02230 Protein	0.000	No mitochondrial presequence	85(MPP)	-0.129	9-13,51-55,77-81	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02240 Protein	0.000	No mitochondrial presequence	18(MPP)	0.333		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02250 Protein	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	0.077		20-29-low	-	-	-	-	-	-	24-29	-	1-6	-	-	-	-	-	
CNM02260 Protein	0.000	No mitochondrial presequence	16(MPP)	-0.125		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02270 Protein	0.000	No mitochondrial presequence	14(MPP)	0.214	4-8	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02280 Protein	0.000	No mitochondrial presequence	17(MPP)	0.059	45-49,86-90	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02290 Protein	0.000	No mitochondrial presequence	28(MPP)	0.250		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02300 Protein	0.000	No mitochondrial presequence	78(MPP)	-0.013		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02310 Protein	0.000	No mitochondrial presequence	79(MPP)	0.013	46-50	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02320 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048	18-22,83-87	16-25-high	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
CNM02330 Protein	0.000	No mitochondrial presequence	72(MPP)	0.014	1-5,69-73	10-19-low	-	-	-	-	-	-	-	-	-	-	5-10	-	-	-	
CNM02340 Protein	0.000	No mitochondrial presequence	20(MPP), 21(Icp55)	0.100	17-21,92-96	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	17-22	-	
CNM02350 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02360 Protein	0.000	No mitochondrial presequence	34(MPP)	0.118	2-6,36-40,40-44	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02370 Protein	0.000	No mitochondrial presequence	49(MPP)	-0.041		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02380 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.047	16-20	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02390 Protein	0.000	No mitochondrial presequence	42(MPP), 43(Icp55)	0.000	39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02400 Protein	0.000	No mitochondrial presequence	21(MPP), 29(Oct1)	0.143	62-66	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02410 Protein	0.000	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02420 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023	18-22	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02430 Protein	0.000	No mitochondrial presequence	17(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02450 Protein	0.000	No mitochondrial presequence	38(MPP)	0.000	10-14,21-25,68-72	6-15-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
CNM02460 Protein	0.000	No mitochondrial presequence	64(MPP)	0.016	56-60	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02470 Protein	0.000	No mitochondrial presequence	68(MPP)	-0.103		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02480 Protein	0.000	No mitochondrial presequence	71(MPP)	-0.113		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02490 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.119		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02510 Protein	0.000	No mitochondrial presequence	28(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02520 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125	1-5	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02530 Protein	0.000	No mitochondrial presequence	85(MPP)	0.118	51-55	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02540 Protein	0.000	No mitochondrial presequence	23(MPP)	-0.261		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02550 Protein	0.000	No mitochondrial presequence	11(MPP)	0.273		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02555 Protein	0.000	No mitochondrial presequence	8(MPP)	0.250	5-9,16-20	1-10-high	-	-	-	17-22	-	-	-	-	-	-	-	-	-	-	
CNM02560 Protein	0.000	No mitochondrial presequence	39(MPP)	0.000	33-37,36-40,51-55,59-63,69-73,86-90	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02570 Protein	0.000	No mitochondrial presequence	40(MPP)	0.000	3-7	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02580 Protein	0.000	No mitochondrial presequence	43(MPP), 51(Oct1)	0.163		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02600 Protein	0.000	No mitochondrial presequence	78(MPP)	0.013	17-21,93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM02605 Protein	0.000	No mitochondrial presequence	30(MPP)	-0.233	71-75	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00020 Protein	0.000	No mitochondrial presequence	23(MPP)	0.000	36-40	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00030 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.125		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00040 Protein	0.000	No mitochondrial presequence	28(MPP)	0.071	58-62,68-72,72-76	1-10-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
CNN00050 Protein	0.000	No mitochondrial presequence	79(MPP)	-0.076		6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00060 Protein	0.000	No mitochondrial presequence	32(MPP)	0.031		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00070 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.093		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00080 Protein	0.000	No mitochondrial presequence	65(MPP)	-0.338	81-85	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00085 Protein	0.000	No mitochondrial presequence	17(MPP)	0.059		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00090 Protein	0.000	No mitochondrial presequence	51(MPP)	-0.098	3-7,19-23	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00100 Protein	0.000	No mitochondrial presequence	13(MPP)	0.000		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00120 Protein	0.000	No mitochondrial presequence	16(MPP)	0.000	61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00130 Protein	0.000	No mitochondrial presequence	7(MPP)	0.000		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00140 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.060	10-14,14-18,94-98	9-18-high	-	-	-	-	-	-	-	18-23	-	17-22	-	-	-	-	
CNN00150 Protein	0.000	No mitochondrial presequence	48(MPP)	-0.125	65-69,69-73	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00155 Protein	0.000	No mitochondrial presequence	33(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00160 Protein	0.000	No mitochondrial presequence	49(MPP)	0.020	46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00170 Protein	0.000	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.070		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00175 Protein	0.000	No mitochondrial presequence	21(MPP)	-0.095	35-39	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00180 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048	33-37	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00190 Protein	0.000	No mitochondrial presequence	14(MPP)	0.143		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00200 Protein	0.000	No mitochondrial presequence	37(MPP)	-0.270		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00210 Protein	0.000	No mitochondrial presequence	56(MPP)	0.179		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00213 Protein	0.000	No mitochondrial presequence	28(MPP)	0.000	4-8	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00215 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00220 Protein	0.000	No mitochondrial presequence	12(MPP)	-0.167		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00230 Protein	0.000	No mitochondrial presequence	88(MPP)	-0.102		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00240 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.093	67-71	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00260 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.036		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00270 Protein	0.000	No mitochondrial presequence	27(MPP)	0.148		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00290 Protein	0.000	No mitochondrial presequence	73(MPP)	-0.123	9-13	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00300 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.024	80-84	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00310 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00320 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.023		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00330 Protein	0.000	No mitochondrial presequence	24(MPP)	0.208		5-14-low	-	-	-	-	-	-	2-7,16-21	-	20-25	1-6	-	-	-	-	
CNN00340 Protein	0.000	No mitochondrial presequence	23(MPP)	0.217		18-27-low	-	-	-	-	-	-	3-8,15-20	-	19-24	2-7	-	-	-	-	
CNN00350 Protein	0.000	No mitochondrial presequence	67(MPP)	-0.045		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00360 Protein	0.000	No mitochondrial presequence	49(MPP)	0.041		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00370 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.019	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00380 Protein	0.000	No mitochondrial presequence	30(MPP)	-0.033	43-47,69-73,93-97	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00390 Protein	0.000	No mitochondrial presequence	14(MPP)	0.143	49-53,81-85	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00395 Protein	0.000	No mitochondrial presequence	70(MPP), 71(Icp55)	-0.057		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00400 Protein	0.000	No mitochondrial presequence	54(MPP)	0.130		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00410 Protein	0.000	No mitochondrial presequence	18(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00420 Protein	0.000	No mitochondrial presequence	29(MPP)	0.069		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00430 Protein	0.000	No mitochondrial presequence	63(MPP), 64(Icp55)	0.063	81-85	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00440 Protein	0.000	No mitochondrial presequence	38(MPP)	0.026	29-33,38-42	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00450 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00460 Protein	0.000	No mitochondrial presequence	34(MPP)	0.206	31-35,64-68	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00470 Protein	0.000	No mitochondrial presequence	69(MPP)	0.029		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00480 Protein	0.000	No mitochondrial presequence	41(MPP)	0.049		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00490 Protein	0.000	No mitochondrial presequence	44(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00495 Protein	0.000	No mitochondrial presequence	41(MPP)	0.049		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00500 Protein	0.000	No mitochondrial presequence	31(MPP)	0.065		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00510 Protein	0.000	No mitochondrial presequence	35(MPP), 36(Icp55)	0.000		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00520 Protein	0.000	No mitochondrial presequence	54(MPP)	0.148	2-6,17-21,48-52	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00530 Protein	0.000	No mitochondrial presequence	62(MPP)	-0.048		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00540 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00550 Protein	0.000	No mitochondrial presequence	78(MPP)	0.000	65-69	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00560 Protein	0.000	No mitochondrial presequence	24(MPP)	0.125	6-10	8-21-low	-	-	-	-	-	-	-	2-7	20-25	1-6	-	-	-	-	
CNN00570 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.220		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00580 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.071	56-60	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00590 Protein	0.000	No mitochondrial presequence	23(MPP)	0.043	49-53,59-63	2-11-low	-	24-29	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00610 Protein	0.000	No mitochondrial presequence	30(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00620 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.088	3-7	12-22-low	-	-	-	-	-	-	12-17	-	-	11-16	-	-	-	-	
CNN00630 Protein	0.000	No mitochondrial presequence	22(MPP)	-0.091	78-82,87-91	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00640 Protein	0.000	No mitochondrial presequence	61(MPP)	-0.033	69-73	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00650 Protein	0.000	No mitochondrial presequence	22(MPP)	0.182		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00660 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00670 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.039		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00680 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.125	48-52,94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00690 Protein	0.000	No mitochondrial presequence	55(MPP)	0.109		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00700 Protein	0.000	No mitochondrial presequence	15(MPP), 16(Icp55)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00710 Protein	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	0.147	57-61	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00720 Protein	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	0.000	60-64	17-26-low	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00730 Protein	0.000	No mitochondrial presequence	33(MPP)	-0.030	66-70,78-82	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00740 Protein	0.000	No mitochondrial presequence	41(MPP), 42(Icp55)	0.000	50-54	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00750 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		21-30-low	-	-	-	-	-	-	8-13	-	-	7-12	-	-	-	-	
CNN00755 Protein	0.000	No mitochondrial presequence	27(MPP)	0.037	2-6,87-91	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
CNN00760 Protein	0.000	No mitochondrial presequence	26(MPP)	0.038	2-6	2-11-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
CNN00765 Protein	0.000	No mitochondrial presequence	34(MPP)	0.029		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00770 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.098	94-98	13-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00780 Protein	0.000	No mitochondrial presequence	88(MPP)	0.080	3-7	20-29-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
CNN00790 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00800 Protein	0.000	No mitochondrial presequence	40(MPP)	0.150	55-59,94-98	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00810 Protein	0.000	No mitochondrial presequence	27(MPP)	0.148	45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00820 Protein	0.000	No mitochondrial presequence	10(MPP)	0.000	83-87	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00823 Protein	0.000	No mitochondrial presequence	39(MPP)	0.051		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00825 Protein	0.000	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.150	17-21,23-27,29-33,43-47	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00830 Protein	0.000	No mitochondrial presequence	38(MPP)	0.026	71-75	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00840 Protein	0.000	No mitochondrial presequence	21(MPP)	0.143	51-55	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00845 Protein	0.000	No mitochondrial presequence	26(MPP)	0.231		19-28-high	-	-	10-15	-	-	-	-	-	-	-	-	-	-	-	
CNN00850 Protein	0.000	No mitochondrial presequence	24(MPP), 25(Icp55)	-0.083	55-59,95-99	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00860 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.018		5-14-low	-	-	-	-	-	-	-	-	-	-	12-17	-	-	-	
CNN00870 Protein	0.000	No mitochondrial presequence	28(MPP)	-0.107	25-29,79-83	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00890 Protein	0.000	No mitochondrial presequence	59(MPP)	0.017	13-17	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00910 Protein	0.000	No mitochondrial presequence	9(MPP)	0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00920 Protein	0.000	No mitochondrial presequence	7(MPP)	0.143		11-20-high	6-11	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00930 Protein	0.000	No mitochondrial presequence	56(MPP)	0.000	15-19,53-57,71-75,80-84	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00940 Protein	0.000	No mitochondrial presequence	76(MPP)	-0.066	53-57	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00950 Protein	0.000	No mitochondrial presequence	6(MPP)	0.500		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00960 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091	12-16	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00970 Protein	0.000	No mitochondrial presequence	19(MPP)	0.211		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN00980 Protein	0.000	No mitochondrial presequence	38(MPP)	0.158	1-5,5-9,20-24	1-10-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
CNN00990 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091	34-38,93-97	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01000 Protein	0.000	No mitochondrial presequence	10(MPP)	0.000	18-22	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01005 Protein	0.000	No mitochondrial presequence	42(MPP)	0.048	92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01010 Protein	0.000	No mitochondrial presequence	38(MPP)	0.132		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01020 Protein	0.000	No mitochondrial presequence	17(MPP), 18(Icp55)	0.059		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01030 Protein	0.000	No mitochondrial presequence	78(MPP)	0.013	75-79	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01040 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071	38-42,58-62	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01050 Protein	0.000	No mitochondrial presequence	23(MPP)	0.174		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01060 Protein	0.000	No mitochondrial presequence	12(MPP)	0.083	9-13	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01070 Protein	0.000	No mitochondrial presequence	46(MPP)	0.022	43-47,93-97,96-100	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01075 Protein	0.000	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.100		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01080 Protein	0.000	No mitochondrial presequence	7(MPP)	0.286		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNN01090 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
