Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNL06440 Ntermext	0.070	No mitochondrial presequence	19(MPP)	0.211	58-62,71-75	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06460 Ntermext	0.016	No mitochondrial presequence	29(MPP)	0.069	42-46	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06470 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.044		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06480 Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.077		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06490 Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.041		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06500 Ntermext	0.006	No mitochondrial presequence	20(MPP)	0.150		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06510 Ntermext	0.008	No mitochondrial presequence	32(MPP)	0.125	8-12,48-52	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06520 Ntermext	0.000	No mitochondrial presequence	87(MPP), 88(Icp55)	0.046		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06530 Ntermext	0.000	No mitochondrial presequence	51(MPP)	-0.176		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06540 Ntermext	0.003	No mitochondrial presequence	44(MPP)	0.045	89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06550 Ntermext	0.067	No mitochondrial presequence	25(MPP), 26(Icp55)	0.160	22-26,42-46	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06555 Ntermext	0.099	No mitochondrial presequence	18(MPP)	0.278		11-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06560 Ntermext	0.054	No mitochondrial presequence	19(MPP)	0.105	17-21	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06570 Ntermext	0.003	No mitochondrial presequence	39(MPP)	-0.026	49-53,66-70,89-93	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06580 Ntermext	0.036	No mitochondrial presequence	36(MPP)	0.083	51-55,63-67	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06590 Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.121		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06600 Ntermext	0.010	No mitochondrial presequence	49(MPP)	0.082	94-98	4-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06610 Ntermext	0.009	No mitochondrial presequence	27(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06620 Ntermext	0.000	No mitochondrial presequence	21(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06630 Ntermext	0.069	No mitochondrial presequence	80(MPP)	0.087	5-9,9-13,78-82	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06640 Ntermext	0.353	No mitochondrial presequence	20(MPP)	0.050		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06650 Ntermext	0.049	No mitochondrial presequence	84(MPP), 85(Icp55)	0.060		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06660 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.083	67-71,92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06670 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06680 Ntermext	0.006	No mitochondrial presequence	29(MPP)	0.034	31-35	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06690 Ntermext	0.018	No mitochondrial presequence	23(MPP)	0.043	11-15	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06700 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.031	63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06720 Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.085		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06730 Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.031	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06740 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048	31-35	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06750 Ntermext	0.075	No mitochondrial presequence	13(MPP), 21(Oct1)	0.154	43-47,80-84,93-97	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06760 Ntermext	0.045	No mitochondrial presequence	23(MPP)	0.217		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06770 Ntermext	0.062	No mitochondrial presequence	24(MPP)	0.083		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06780 Ntermext	0.008	No mitochondrial presequence	21(MPP)	0.048		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06790 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053	35-39,47-51,51-55	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06800 Ntermext	0.122	No mitochondrial presequence	26(MPP)	0.115		3-12-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNL06810 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.100	89-93	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06820 Ntermext	0.075	No mitochondrial presequence	42(MPP)	0.167		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNL06830 Ntermext	0.058	No mitochondrial presequence	52(MPP)	0.135		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00010 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.138		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00020 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.033		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00030 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.022		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00040 Ntermext	0.044	No mitochondrial presequence	10(MPP)	0.100	83-87	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00050 Ntermext	0.006	No mitochondrial presequence	40(MPP)	0.100		16-27-high	25-30	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00060 Ntermext	0.081	No mitochondrial presequence	37(MPP)	0.027		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00070 Ntermext	0.162	No mitochondrial presequence	10(MPP)	0.300		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00080 Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.036		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00090 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.053		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00100 Ntermext	0.005	No mitochondrial presequence	21(MPP)	0.048		19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00110 Ntermext	0.513	Possessing mitochondrial presequence	83(MPP)	0.169	67-71	6-15-high	-	-	-	-	-	-	6-11	-	-	5-10	-	-	-	-	
CNM00120 Ntermext	0.228	No mitochondrial presequence	34(MPP)	0.206		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00130 Ntermext	0.005	No mitochondrial presequence	26(MPP)	0.115	67-71	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00140 Ntermext	0.015	No mitochondrial presequence	10(MPP)	0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00150 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.025		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00160 Ntermext	0.126	No mitochondrial presequence	29(MPP)	0.103	1-5,6-10,32-36	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00170 Ntermext	0.061	No mitochondrial presequence	80(MPP)	0.062	1-5	12-21-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	-	
CNM00180 Ntermext	0.004	No mitochondrial presequence	8(MPP)	0.125	21-25	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00190 Ntermext	0.004	No mitochondrial presequence	34(MPP)	0.029		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00200 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.027		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00220 Ntermext	0.000	No mitochondrial presequence	27(MPP)	-0.074	36-40	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00230 Ntermext	0.005	No mitochondrial presequence	20(MPP)	0.150	44-48	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00240 Ntermext	0.006	No mitochondrial presequence	66(MPP)	0.015	8-12,63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
CNM00250 Ntermext	0.124	No mitochondrial presequence	64(MPP)	0.000	39-43,43-47,93-97	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00260 Ntermext	0.007	No mitochondrial presequence	50(MPP)	0.140	64-68	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00270 Ntermext	0.000	No mitochondrial presequence	73(MPP)	0.041		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00290 Ntermext	0.068	No mitochondrial presequence	49(MPP)	0.020	14-18,58-62	6-17-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	4-9	
CNM00300 Ntermext	0.097	No mitochondrial presequence	17(MPP)	0.118		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00310 Ntermext	0.067	No mitochondrial presequence	19(MPP)	0.368		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00320 Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.167	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00330 Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.054	69-73	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00340 Ntermext	0.003	No mitochondrial presequence	45(MPP)	0.111		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00350 Ntermext	0.648	Possessing mitochondrial presequence	23(MPP)	0.130	8-12	12-23-high	-	-	-	-	-	-	-	-	6-11	-	5-10	-	-	-	
CNM00360 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.000	89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00370 Ntermext	0.130	No mitochondrial presequence	23(MPP), 24(Icp55)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00380 Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.021	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00390 Ntermext	0.999	Possessing mitochondrial presequence	12(MPP), 20(Oct1)	0.417	4-8,91-95,95-99	1-10-high	11-16	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00400 Ntermext	0.042	No mitochondrial presequence	69(MPP)	0.101		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00410 Ntermext	0.005	No mitochondrial presequence	25(MPP)	0.040		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00420 Ntermext	0.081	No mitochondrial presequence	42(MPP)	0.071		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00430 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.080		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00440 Ntermext	0.038	No mitochondrial presequence	9(MPP)	0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00450 Ntermext	0.056	No mitochondrial presequence	24(MPP)	0.083	76-80	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00460 Ntermext	0.005	No mitochondrial presequence	21(MPP)	0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00470 Ntermext	0.337	No mitochondrial presequence	29(MPP)	0.138		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00480 Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.015	42-46	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00490 Ntermext	0.489	Possessing mitochondrial presequence	55(MPP)	0.073	68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00580 Ntermext	0.000	No mitochondrial presequence	86(MPP)	-0.093		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00590 Ntermext	0.012	No mitochondrial presequence	10(MPP)	0.200	49-53	1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00600 Ntermext	0.006	No mitochondrial presequence	11(MPP)	0.091		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00610 Ntermext	0.007	No mitochondrial presequence	35(MPP)	-0.057		14-23-low	-	-	-	-	-	-	-	14-19	-	-	-	-	-	-	
CNM00620 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.030		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00630 Ntermext	0.006	No mitochondrial presequence	72(MPP)	0.014	73-77	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00640 Ntermext	0.003	No mitochondrial presequence	27(MPP)	0.000	59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00650 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.072	24-28	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00660 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.062	80-84	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00670 Ntermext	0.009	No mitochondrial presequence	16(MPP)	0.125	90-94	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00680 Ntermext	0.011	No mitochondrial presequence	52(MPP)	0.000	30-34,71-75	17-26-low	-	3-8	-	-	-	1-6	-	-	-	-	-	-	-	-	
CNM00690 Ntermext	0.000	No mitochondrial presequence	43(MPP)	-0.023		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00700 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.050	90-94	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00720 Ntermext	0.396	Possessing mitochondrial presequence	40(MPP), 48(Oct1)	0.050	19-23,37-41	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00730 Ntermext	0.017	No mitochondrial presequence	27(MPP), 28(Icp55)	0.037	21-25,24-28	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00740 Ntermext	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.100	7-11	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00760 Ntermext	0.047	No mitochondrial presequence	18(MPP)	0.056		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00770 Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.049	12-16,55-59,95-99	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00780 Ntermext	0.005	No mitochondrial presequence	51(MPP)	0.078	48-52,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00790 Ntermext	0.013	No mitochondrial presequence	31(MPP)	0.258		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00795 Ntermext	0.022	No mitochondrial presequence	45(MPP)	0.000	4-8,12-16,33-37,55-59	11-21-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
CNM00800 Ntermext	0.005	No mitochondrial presequence	29(MPP)	-0.034		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00810 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.143		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00820 Ntermext	0.012	No mitochondrial presequence	48(MPP)	0.000	16-20	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00830 Ntermext	0.039	No mitochondrial presequence	51(MPP)	0.059		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00840 Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.091	41-45	13-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00850 Ntermext	0.009	No mitochondrial presequence	32(MPP), 33(Icp55)	-0.031	1-5,30-34	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
CNM00860 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.044		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00870 Ntermext	0.785	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.174	77-81	17-27-low	-	-	-	-	-	-	20-25	-	-	-	-	-	-	19-24	
CNM00880 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.094	38-42	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00890 Ntermext	0.294	No mitochondrial presequence	22(MPP)	0.091		19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00900 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.074		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00910 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.000	22-26	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00920 Ntermext	0.000	No mitochondrial presequence	70(MPP)	0.014	25-29	21-30-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
CNM00930 Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.160	3-7,48-52,51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	3-8	-	
CNM00940 Ntermext	0.022	No mitochondrial presequence	18(MPP)	0.056		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00950 Ntermext	0.289	No mitochondrial presequence	41(MPP)	0.122	44-48	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM00970 Ntermext	0.075	No mitochondrial presequence	43(MPP), 44(Icp55)	0.116		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	2-7	
CNM00990 Ntermext	0.038	No mitochondrial presequence	58(MPP), 59(Icp55)	0.086		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01000 Ntermext	0.004	No mitochondrial presequence	47(MPP)	-0.021		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01020 Ntermext	0.005	No mitochondrial presequence	49(MPP)	0.163	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01030 Ntermext	0.162	No mitochondrial presequence	36(MPP), 44(Oct1)	0.111	14-18	19-28-low	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
CNM01040 Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.104		11-21-low	-	-	-	-	-	24-29	-	-	-	-	-	-	-	-	
CNM01050 Ntermext	0.075	No mitochondrial presequence	24(MPP)	0.083	71-75	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01060 Ntermext	0.075	No mitochondrial presequence	12(MPP)	0.083		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01070 Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.150	30-34	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01080 Ntermext	0.008	No mitochondrial presequence	68(MPP)	0.059	85-89	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01090 Ntermext	0.004	No mitochondrial presequence	74(MPP)	0.054	91-95	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01100 Ntermext	0.004	No mitochondrial presequence	87(MPP)	0.034		18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01110 Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.065		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01115 Ntermext	0.000	No mitochondrial presequence	75(MPP), 76(Icp55)	0.067		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01120 Ntermext	0.003	No mitochondrial presequence	35(MPP)	0.086	29-33	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01130 Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.013	74-78	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01135 Ntermext	0.004	No mitochondrial presequence	52(MPP)	0.019		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01150 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.065		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01160 Ntermext	0.072	No mitochondrial presequence	30(MPP)	0.067		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01170 Ntermext	0.999	Possessing mitochondrial presequence	31(MPP), 32(Icp55)	0.226	74-78	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01180 Ntermext	0.000	No mitochondrial presequence	10(MPP)	-0.200	56-60	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01190 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.043		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01200 Ntermext	0.004	No mitochondrial presequence	37(MPP)	0.027		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01210 Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.044	43-47	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01220 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01230 Ntermext	0.009	No mitochondrial presequence	7(MPP)	0.143	66-70,70-74	3-12-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
CNM01240 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.133		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01250 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.154		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01260 Ntermext	0.487	Possessing mitochondrial presequence	41(MPP), 42(Icp55)	0.122	76-80	12-21-low	-	-	-	-	-	-	-	-	-	15-20	-	-	-	-	
CNM01270 Ntermext	0.005	No mitochondrial presequence	49(MPP)	0.061	8-12	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01280 Ntermext	0.012	No mitochondrial presequence	49(MPP)	0.061	19-23,96-100	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01290 Ntermext	0.721	Possessing mitochondrial presequence	32(MPP)	0.156		10-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01300 Ntermext	0.000	No mitochondrial presequence	85(MPP)	0.047		12-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01310 Ntermext	0.019	No mitochondrial presequence	7(MPP)	0.143	93-97	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01320 Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.045	65-69	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01330 Ntermext	0.003	No mitochondrial presequence	40(MPP)	-0.050		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01340 Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.059		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01350 Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.000		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01360 Ntermext	0.004	No mitochondrial presequence	24(MPP)	-0.083	1-5	17-28-high	-	-	-	-	-	-	24-29	-	-	-	-	-	-	-	
CNM01370 Ntermext	0.030	No mitochondrial presequence	19(MPP)	0.158	7-11,39-43,66-70,93-97	21-30-low	-	-	-	-	-	-	-	-	5-10	-	-	-	-	-	
CNM01380 Ntermext	0.017	No mitochondrial presequence	59(MPP)	0.085		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01390 Ntermext	0.025	No mitochondrial presequence	26(MPP)	0.077		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01400 Ntermext	0.011	No mitochondrial presequence	59(MPP), 60(Icp55)	0.085	27-31	16-26-low	-	-	-	-	-	-	-	-	-	3-8	-	-	-	-	
CNM01410 Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.045		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01420 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.000	17-21,74-78,86-90	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01430 Ntermext	0.253	No mitochondrial presequence	18(MPP)	0.167	41-45	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01440 Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100	38-42,55-59	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01450 Ntermext	0.003	No mitochondrial presequence	38(MPP)	-0.026		2-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01460 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.178	90-94	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01470 Ntermext	0.048	No mitochondrial presequence	66(MPP)	0.106	55-59	2-11-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
CNM01480 Ntermext	0.029	No mitochondrial presequence	29(MPP)	0.103	86-90	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01490 Ntermext	0.659	Possessing mitochondrial presequence	10(MPP)	0.200	87-91	4-13-high	-	-	-	-	-	-	7-12	-	-	6-11	-	-	-	-	
CNM01500 Ntermext	0.138	No mitochondrial presequence	14(MPP)	0.214	66-70	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNM01510 Ntermext	0.012	No mitochondrial presequence	81(MPP)	-0.049		7-17-low	-	-	-	-	-	-	12-17	-	-	-	-	-	-	11-16	
CNM01520 Ntermext	0.004	No mitochondrial presequence	62(MPP)	-0.048	92-96	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
