Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNB01440	RNA	JdAGO1	7	40	8	35	NA	NA	4744	NA	1524	106
CNB01450	RNA	JdAGO1	4	26	5	30	NA	NA	6796	NA	3228	106
CNB01460	RNA	JdAGO1	8	50	11	28	0	0	1777	3	831	106
CNB01470	RNA	JdAGO1	5	17	4	24	NA	NA	1644	NA	915	106
CNB01480	RNA	JdAGO1	1	3	1	5	0	8	3297	2	4749	106
CNB01500	RNA	JdAGO1	1	17	2	34	NA	NA	1659	NA	879	106
CNB01510	RNA	JdAGO1	0	0	0	3	0	0	52	5	540	106
CNB01520	RNA	JdAGO1	18	87	22	91	NA	NA	4071	NA	825	106
CNB01530	RNA	JdAGO1	1	7	0	4	0	0	247	0	549	106
CNB01540	RNA	JdAGO1	0	2	6	9	0	2	1700	0	2382	106
CNB01550	RNA	JdAGO1	2	4	0	0	1	4	683	10	2814	106
CNB01560	RNA	JdAGO1	2	2	1	4	0	0	1411	0	6321	106
CNB01570	RNA	JdAGO1	1	4	2	4	NA	NA	80	NA	267	106
CNB01580	RNA	JdAGO1	0	2	0	5	0	0	472	0	4245	106
CNB01585	RNA	JdAGO1	9	26	0	10	NA	NA	568	NA	996	106
CNB01590	RNA	JdAGO1	0	1	1	6	0	0	653	0	2604	106
CNB01600	RNA	JdAGO1	3	27	4	15	NA	NA	1231	NA	1206	106
CNB01605	RNA	JdAGO1	1	14	3	3	0	0	709	0	585	106
CNB01610	RNA	JdAGO1	39	224	26	152	NA	NA	5306	NA	624	106
CNB01620	RNA	JdAGO1	2	10	2	14	3	11	763	20	1779	106
CNB01630	RNA	JdAGO1	3	18	5	13	NA	NA	2254	NA	1479	106
CNB01640	RNA	JdAGO1	3	15	0	5	NA	NA	1056	NA	2100	106
CNB01650	RNA	JdAGO1	2	5	0	0	NA	NA	166	NA	1569	106
CNB01660	RNA	JdAGO1	0	2	0	2	NA	NA	23	NA	426	106
CNB01670	RNA	JdAGO1	2	13	0	6	0	1	547	4	753	106
CNB01680	RNA	JdAGO1	0	8	0	5	NA	NA	1266	NA	3327	106
CNB01690	RNA	JdAGO1	1	9	1	3	0	1	1076	12	3222	106
CNB01700	RNA	JdAGO1	1	6	0	10	0	0	728	0	1125	106
CNB01710	RNA	JdAGO1	0	24	3	20	NA	NA	1487	NA	723	106
CNB01720	RNA	JdAGO1	1	4	0	4	NA	NA	448	NA	1161	106
CNB01730	RNA	JdAGO1	1	23	3	20	0	0	3838	0	3063	106
CNB01740	RNA	JdAGO1	0	9	5	23	NA	NA	2398	NA	2070	106
CNB01750	RNA	JdAGO1	0	0	0	0	0	0	306	3	1707	106
CNB01760	RNA	JdAGO1	2	19	0	8	NA	NA	542	NA	774	106
CNB01770	RNA	JdAGO1	4	8	1	2	NA	NA	515	NA	1410	106
CNB01775	RNA	JdAGO1	5	20	4	16	NA	NA	446	NA	330	106
CNB01780	RNA	JdAGO1	2	8	2	9	0	4	1430	9	2931	106
CNB01790	RNA	JdAGO1	11	33	9	51	0	7	4999	0	1974	106
CNB01800	RNA	JdAGO1	70	1237	150	552	NA	NA	19397	NA	405	106
CNB01810	RNA	JdAGO1	2	16	5	15	NA	NA	474	NA	783	106
CNB01820	RNA	JdAGO1	2	19	2	27	NA	NA	3595	NA	2178	106
CNB01830	RNA	JdAGO1	3	7	1	5	NA	NA	450	NA	1221	106
CNB01840	RNA	JdAGO1	2	28	5	38	0	0	3301	0	693	106
CNB01850	RNA	JdAGO1	0	8	3	9	1	5	432	22	1278	106
CNB01855	RNA	JdAGO1	4	22	4	10	0	0	421	0	564	106
CNB01870	RNA	JdAGO1	0	2	0	1	NA	NA	273	NA	2244	106
CNB01880	RNA	JdAGO1	0	5	3	14	NA	NA	3825	NA	3330	106
CNB01890	RNA	JdAGO1	2	7	1	7	0	1	459	1	1287	106
CNB01900	RNA	JdAGO1	0	0	0	0	NA	NA	121	NA	1299	106
CNB01910	RNA	JdAGO1	8	67	11	104	NA	NA	3390	NA	438	106
CNB01920	RNA	JdAGO1	0	12	2	8	NA	NA	2126	NA	1401	106
CNB01930	RNA	JdAGO1	0	1	2	12	0	0	488	1	1143	106
CNB01940	RNA	JdAGO1	0	0	0	0	NA	NA	59	NA	2658	106
CNB01950	RNA	JdAGO1	1	2	0	0	NA	NA	225	NA	2967	106
CNB01960	RNA	JdAGO1	0	10	4	12	NA	NA	1141	NA	1308	106
CNB01970	RNA	JdAGO1	1	28	3	18	NA	NA	3984	NA	3219	106
CNB01980	RNA	JdAGO1	1	5	0	4	NA	NA	527	NA	1398	106
CNB01990	RNA	JdAGO1	2	12	4	6	NA	NA	3885	NA	4836	106
CNB02000	RNA	JdAGO1	6	29	7	28	NA	NA	1141	NA	720	106
CNB02005	RNA	JdAGO1	0	4	0	0	NA	NA	69	NA	537	106
CNB02020	RNA	JdAGO1	2	3	0	0	NA	NA	50	NA	735	106
CNB02030	RNA	JdAGO1	9	42	12	49	0	1	2492	0	987	106
CNB02040	RNA	JdAGO1	5	32	2	21	4	21	1834	78	1857	106
CNB02050	RNA	JdAGO1	7	59	15	31	1	46	3507	5	942	106
CNB02060	RNA	JdAGO1	0	1	0	0	NA	NA	601	NA	2088	106
CNB02070	RNA	JdAGO1	0	2	0	1	NA	NA	840	NA	2610	106
CNB02080	RNA	JdAGO1	1	10	0	5	0	2	495	12	1611	106
CNB02090	RNA	JdAGO1	1	11	2	13	6	6	860	0	1485	106
CNB02100	RNA	JdAGO1	0	7	0	8	NA	NA	478	NA	1218	106
CNB02110	RNA	JdAGO1	3	13	3	17	1	8	1186	56	1791	106
CNB02120	RNA	JdAGO1	4	7	0	9	NA	NA	698	NA	1077	106
CNB02130	RNA	JdAGO1	1	7	0	3	NA	NA	610	NA	909	106
CNB02135	RNA	JdAGO1	0	3	2	8	NA	NA	385	NA	897	106
CNB02140	RNA	JdAGO1	0	2	1	2	NA	NA	419	NA	2472	106
CNB02150	RNA	JdAGO1	1	3	0	5	1	5	778	17	819	106
CNB02160	RNA	JdAGO1	0	1	0	0	NA	NA	77	NA	891	106
CNB02170	RNA	JdAGO1	0	2	0	1	0	6	221	21	1617	106
CNB02180	RNA	JdAGO1	6	34	5	18	NA	NA	1404	NA	705	106
CNB02190	RNA	JdAGO1	22	78	11	45	0	0	2547	0	861	106
CNB02200	RNA	JdAGO1	8	125	15	96	NA	NA	6694	NA	1524	106
CNB02210	RNA	JdAGO1	2	12	0	4	NA	NA	1055	NA	2340	106
CNB02220	RNA	JdAGO1	7	51	10	54	0	0	7919	0	2088	106
CNB02230	RNA	JdAGO1	41	183	22	100	NA	NA	7106	NA	912	106
CNB02240	RNA	JdAGO1	3	12	0	4	0	0	1848	0	2712	106
CNB02250	RNA	JdAGO1	0	1	0	0	0	0	462	0	3867	106
CNB02260	RNA	JdAGO1	0	0	0	2	0	0	69	0	672	106
CNB02270	RNA	JdAGO1	2	3	0	1	0	1	173	0	2400	106
CNB02280	RNA	JdAGO1	19	89	11	39	3	9	2463	26	489	106
CNB02290	RNA	JdAGO1	0	6	1	1	NA	NA	633	NA	1560	106
CNB02300	RNA	JdAGO1	2	46	5	21	NA	NA	1414	NA	918	106
CNB02310	RNA	JdAGO1	0	0	0	1	NA	NA	449	NA	2589	106
CNB02320	RNA	JdAGO1	0	3	2	5	0	0	469	0	1647	106
CNB02330	RNA	JdAGO1	2	9	0	4	NA	NA	2356	NA	1896	106
CNB02340	RNA	JdAGO1	0	0	0	0	NA	NA	81	NA	3318	106
CNB02350	RNA	JdAGO1	2	8	6	22	0	9	1188	5	1089	106
CNB02360	RNA	JdAGO1	0	2648	313	631	1	3	61339	20	651	106
CNB02365	RNA	JdAGO1	0	2	0	1	0	2	27	4	1032	106
CNB02370	RNA	JdAGO1	0	0	0	0	0	0	3	0	1101	106
CNB02380	RNA	JdAGO1	1	10	2	6	0	0	2176	0	2841	106
CNB02390	RNA	JdAGO1	1	1	0	1	0	0	415	0	1221	106
CNB02400	RNA	JdAGO1	0	0	0	0	0	2	59	14	672	106
CNB02410	RNA	JdAGO1	0	0	0	0	NA	NA	2	NA	1029	106
CNB02420	RNA	JdAGO1	8	8156	1179	7410	NA	NA	126701	NA	429	106
CNB02430	RNA	JdAGO1	0	8	3	11	NA	NA	5182	NA	7836	106
CNB02440	RNA	JdAGO1	0	0	0	2	NA	NA	205	NA	3072	106
CNB02450	RNA	JdAGO1	0	5	1	3	0	0	473	0	1533	106
CNB02460	RNA	JdAGO1	3	12	0	6	2	5	1435	72	1872	106
CNB02470	RNA	JdAGO1	0	7	0	1	NA	NA	414	NA	1974	106
CNB02480	RNA	JdAGO1	1	26	6	39	0	0	1428	0	849	106
CNB02490	RNA	JdAGO1	0	1	0	1	0	0	48	1	759	106
CNB02495	RNA	JdAGO1	1	17	5	10	0	3	866	1	1071	106
CNB02510	RNA	JdAGO1	0	1	0	3	0	0	659	0	3759	106
CNB02520	RNA	JdAGO1	0	5	0	3	NA	NA	145	NA	1284	106
CNB02525	RNA	JdAGO1	1	2	0	5	0	0	186	0	1068	106
CNB02530	RNA	JdAGO1	0	0	0	0	0	0	238	0	4062	106
CNB02540	RNA	JdAGO1	3	6	1	2	NA	NA	234	NA	918	106
CNB02545	RNA	JdAGO1	2	8	1	2	NA	NA	176	NA	519	106
CNB02550	RNA	JdAGO1	3	14	1	7	0	2	2609	0	2598	106
CNB02560	RNA	JdAGO1	1	6	0	13	0	0	1451	0	3195	106
CNB02570	RNA	JdAGO1	1	11	3	13	NA	NA	2588	NA	2727	106
CNB02580	RNA	JdAGO1	0	6	0	2	0	2	1901	21	6171	106
CNB02590	RNA	JdAGO1	0	8	0	6	4	6	651	13	1383	106
CNB02600	RNA	JdAGO1	2	7	1	4	NA	NA	386	NA	789	106
CNB02610	RNA	JdAGO1	3	8	1	6	NA	NA	1861	NA	2970	106
CNB02620	RNA	JdAGO1	17	72	23	105	NA	NA	2304	NA	684	106
CNB02640	RNA	JdAGO1	0	2	3	14	NA	NA	3004	NA	3711	106
CNB02650	RNA	JdAGO1	0	1	1	4	NA	NA	989	NA	2979	106
CNB02660	RNA	JdAGO1	14	74	1	41	NA	NA	6925	NA	1467	106
CNB02665	RNA	JdAGO1	6	50	NA	NA	2	10	782	3	273	106
CNB02670	RNA	JdAGO1	0	3	1	4	NA	NA	391	NA	1713	106
CNB02680	RNA	JdAGO1	6	24	20	42	NA	NA	4367	NA	1659	106
CNB02690	RNA	JdAGO1	13	64	9	56	0	2	4362	0	1428	106
CNB02700	RNA	JdAGO1	1	7	3	12	NA	NA	1623	NA	2574	106
CNB02710	RNA	JdAGO1	2	10	3	12	0	0	695	0	1602	106
CNB02720	RNA	JdAGO1	0	4	0	5	0	3	354	5	1647	106
CNB02730	RNA	JdAGO1	1	4	0	3	1	8	586	25	1725	106
CNB02740	RNA	JdAGO1	3	16	2	23	NA	NA	1977	NA	1221	106
CNB02750	RNA	JdAGO1	8	4301	459	1469	NA	NA	51029	NA	423	106
CNB02760	RNA	JdAGO1	1	4	1	2	NA	NA	1037	NA	2703	106
CNB02770	RNA	JdAGO1	2	8	2	13	1	2	215	2	594	106
CNB02780	RNA	JdAGO1	0	0	0	0	NA	NA	44	NA	1767	106
CNB02790	RNA	JdAGO1	2	5	1	4	NA	NA	849	NA	2628	106
CNB02800	RNA	JdAGO1	2	12	2	19	NA	NA	1417	NA	1281	106
CNB02810	RNA	JdAGO1	12	104	13	68	0	3	9391	11	1347	106
CNB02820	RNA	JdAGO1	1	4	0	0	NA	NA	586	NA	1353	106
CNB02830	RNA	JdAGO1	42	186	33	100	0	0	6083	0	738	106
CNB02840	RNA	JdAGO1	21	66	6	23	0	0	3535	0	1188	106
CNB02850	RNA	JdAGO1	1	1	0	1	0	3	593	7	3312	106
CNB02860	RNA	JdAGO1	2	9	2	10	0	0	716	1	1533	106
CNB02870	RNA	JdAGO1	54	284	32	224	0	2	3823	0	309	106
CNB02880	RNA	JdAGO1	0	5	1	2	0	0	573	14	1212	106
CNB02890	RNA	JdAGO1	8	17	0	20	0	0	1253	0	1233	106
CNB02900	RNA	JdAGO1	5	33	3	20	NA	NA	1366	NA	1074	106
CNB02980	RNA	JdAGO1	8	36	6	37	0	0	1735	1	1212	106
CNB02990	RNA	JdAGO1	0	13	4	11	4	7	817	17	1260	106
CNB02995	RNA	JdAGO1	3	17	4	21	1	12	528	0	864	106
CNB03000	RNA	JdAGO1	1	7	1	7	NA	NA	1072	NA	1716	106
CNB03005	RNA	JdAGO1	6	18	2	12	0	0	2020	0	1944	106
CNB03010	RNA	JdAGO1	22	143	14	63	NA	NA	3190	NA	492	106
CNB03020	RNA	JdAGO1	8	39	8	30	NA	NA	2778	NA	1455	106
CNB03030	RNA	JdAGO1	26	119	17	93	NA	NA	7602	NA	1233	106
CNB03040	RNA	JdAGO1	23	64	22	106	19	60	2014	355	327	106
CNB03050	RNA	JdAGO1	106	658	12	165	0	325	10441	2	336	106
CNB03060	RNA	JdAGO1	0	1	0	1	NA	NA	304	NA	1113	106
CNB03070	RNA	JdAGO1	45	175	26	84	NA	NA	5509	NA	711	106
CNB03080	RNA	JdAGO1	29	158	18	153	NA	NA	8297	NA	933	106
CNB03090	RNA	JdAGO1	0	1	0	2	NA	NA	544	NA	3897	106
CNB03100	RNA	JdAGO1	0	135	21	70	NA	NA	5676	NA	1032	106
CNB03110	RNA	JdAGO1	1	84	7	45	NA	NA	6885	NA	2802	106
CNB03120	RNA	JdAGO1	0	2	0	2	0	1	401	0	2643	106
CNB03130	RNA	JdAGO1	23	91	16	52	NA	NA	4062	NA	1002	106
CNB03140	RNA	JdAGO1	25	144	39	140	NA	NA	2020	NA	327	106
CNB03150	RNA	JdAGO1	1	6	0	8	NA	NA	701	NA	978	106
CNB03155	RNA	JdAGO1	1	1	2	9	NA	NA	374	NA	693	106
CNB03160	RNA	JdAGO1	2	13	0	7	NA	NA	1362	NA	1695	106
CNB03170	RNA	JdAGO1	0	1	0	1	0	3	762	3	2952	106
CNB03180	RNA	JdAGO1	0	1	1	1	0	0	97	0	1476	106
CNB03190	RNA	JdAGO1	0	13	4	6	0	0	919	3	1362	106
CNB03195	RNA	JdAGO1	9	40	9	24	NA	NA	1918	NA	912	106
CNB03200	RNA	JdAGO1	0	0	0	0	NA	NA	3	NA	534	106
CNB03210	RNA	JdAGO1	1	12	2	14	NA	NA	1969	NA	1155	106
CNB03215	RNA	JdAGO1	0	0	0	2	NA	NA	16	NA	1257	106
CNB03230	RNA	JdAGO1	2	10	0	8	NA	NA	584	NA	1041	106
CNB03235	RNA	JdAGO1	43	125	11	64	0	2	1589	0	339	106
CNB03240	RNA	JdAGO1	1	7	0	4	NA	NA	639	NA	2079	106
CNB03250	RNA	JdAGO1	0	8	2	11	NA	NA	263	NA	711	106
CNB03270	RNA	JdAGO1	0	0	1	1	NA	NA	76	NA	1698	106
CNB03280	RNA	JdAGO1	1	15	1	13	0	0	1696	0	2622	106
CNB03290	RNA	JdAGO1	9	22	0	8	0	0	1383	2	996	106
CNB03300	RNA	JdAGO1	1	7	8	19	3	18	1949	22	2586	106
CNB03310	RNA	JdAGO1	0	0	0	0	0	0	88	1	1998	106
CNB03330	RNA	JdAGO1	0	1	0	1	0	0	489	5	3228	106
CNB03340	RNA	JdAGO1	0	0	0	0	0	0	593	0	2337	106
CNB03350	RNA	JdAGO1	3	5	2	4	0	2	506	15	1758	106
CNB03360	RNA	JdAGO1	1	13	4	6	7	17	1514	42	1947	106
CNB03370	RNA	JdAGO1	8	62	5	37	NA	NA	2004	NA	606	106
CNB03380	RNA	JdAGO1	1	4	6	12	NA	NA	487	NA	1227	106
CNB03390	RNA	JdAGO1	2	8	1	10	NA	NA	1473	NA	2817	106
CNB03400	RNA	JdAGO1	2	9	2	12	0	0	2421	2	2622	106
CNB03420	RNA	JdAGO1	1	4	0	3	0	1	454	16	1395	106
CNB03430	RNA	JdAGO1	21	177	9	35	NA	NA	6406	NA	570	106
CNB03440	RNA	JdAGO1	0	14	2	5	NA	NA	1044	NA	1539	106
CNB03450	RNA	JdAGO1	2	5	2	8	NA	NA	563	NA	1269	106
CNB03460	RNA	JdAGO1	8	36	1	11	NA	NA	2260	NA	1254	106
CNB03470	RNA	JdAGO1	2	35	2	22	NA	NA	1163	NA	729	106
CNB03480	RNA	JdAGO1	6	23	5	23	NA	NA	1167	NA	882	106
CNB03490	RNA	JdAGO1	0	1	2	3	0	0	394	0	2331	106
CNB03500	RNA	JdAGO1	69	395	34	157	NA	NA	8612	NA	429	106
CNB03520	RNA	JdAGO1	42	229	22	167	NA	NA	9170	NA	1029	106
CNB03530	RNA	JdAGO1	0	3	5	17	0	0	903	2	1461	106
CNB03540	RNA	JdAGO1	4	16	0	17	NA	NA	1018	NA	1140	106
CNB03550	RNA	JdAGO1	0	6	1	4	NA	NA	268	NA	1578	106
CNB03560	RNA	JdAGO1	0	0	0	2	0	0	41	0	615	106
CNB03570	RNA	JdAGO1	1	10	0	13	NA	NA	931	NA	912	106
CNB03575	RNA	JdAGO1	0	10	2	9	NA	NA	166	NA	216	106
CNB03580	RNA	JdAGO1	4	10	1	10	1	6	424	26	609	106
CNB03590	RNA	JdAGO1	7	31	2	20	NA	NA	2518	NA	1608	106
CNB03600	RNA	JdAGO1	55	114	12	85	NA	NA	2321	NA	465	106
CNB03605	RNA	JdAGO1	2	7	2	3	0	2	150	3	393	106
CNB03620	RNA	JdAGO1	1	3	0	3	NA	NA	257	NA	2427	106
CNB03630	RNA	JdAGO1	0	0	0	1	0	0	7	0	582	106
CNB03640	RNA	JdAGO1	0	3	0	0	NA	NA	103	NA	1488	106
CNB03650	RNA	JdAGO1	3	12	3	9	NA	NA	910	NA	1155	106
CNB03660	RNA	JdAGO1	4	17	2	18	0	0	615	6	570	106
CNB03670	RNA	JdAGO1	4	10	1	38	10	35	3587	124	1365	106
CNB03680	RNA	JdAGO1	9	58	5	44	3	23	3473	22	1368	106
CNB03690	RNA	JdAGO1	1	4	0	1	0	0	241	0	2241	106
CNB03700	RNA	JdAGO1	0	0	0	0	0	0	387	2	5970	106
CNB03710	RNA	JdAGO1	0	1	0	0	NA	NA	263	NA	2310	106
CNB03720	RNA	JdAGO1	5	11	5	10	NA	NA	1182	NA	1128	106
CNB03730	RNA	JdAGO1	4	6	0	4	NA	NA	1591	NA	3696	106
CNB03740	RNA	JdAGO1	5	45	7	31	0	9	1227	0	630	106
CNB03750	RNA	JdAGO1	1	4	0	6	NA	NA	788	NA	2304	106
CNB03755	RNA	JdAGO1	8	53	5	17	7	51	1177	8	588	106
CNB03760	RNA	JdAGO1	3	10	2	5	0	0	2099	0	3447	106
CNB03770	RNA	JdAGO1	0	1	0	2	0	1	145	0	1893	106
CNB03780	RNA	JdAGO1	5	21	2	6	NA	NA	2251	NA	1350	106
CNB03790	RNA	JdAGO1	88	374	50	251	NA	NA	33334	NA	1746	106
CNB03800	RNA	JdAGO1	132	583	15	212	0	9	8549	0	318	106
CNB03810	RNA	JdAGO1	0	2	0	2	0	2	276	5	2646	106
CNB03820	RNA	JdAGO1	2	5	1	4	0	0	1221	1	2235	106
CNB03830	RNA	JdAGO1	1	2	0	0	1	1	15	8	231	106
CNB03850	RNA	JdAGO1	28	71	10	47	0	8	1790	0	888	106
CNB03860	RNA	JdAGO1	13	71	9	33	0	1	2426	0	819	106
CNB03870	RNA	JdAGO1	3	14	1	12	0	0	1882	0	2691	106
CNB03880	RNA	JdAGO1	19	67	7	54	0	0	2208	0	882	106
CNB03890	RNA	JdAGO1	0	0	1	3	0	0	322	0	1593	106
CNB03900	RNA	JdAGO1	2	22	4	18	NA	NA	2714	NA	1830	106
CNB03920	RNA	JdAGO1	2	5	0	4	NA	NA	1456	NA	4362	106
CNB03930	RNA	JdAGO1	6	58	17	66	0	0	5016	0	1245	106
CNB03940	RNA	JdAGO1	22	69	7	28	NA	NA	1607	NA	471	106
CNB03945	RNA	JdAGO1	1	6	1	10	0	11	583	2	894	106
CNB03950	RNA	JdAGO1	0	2	0	0	NA	NA	467	NA	2136	106
CNB03960	RNA	JdAGO1	1	3	0	8	NA	NA	682	NA	1869	106
CNB03970	RNA	JdAGO1	2	2	3	13	2	4	681	31	1620	106
CNB03980	RNA	JdAGO1	3	13	1	12	NA	NA	2836	NA	2037	106
CNB04010	RNA	JdAGO1	0	0	0	0	NA	NA	62	NA	2535	106
CNB04020	RNA	JdAGO1	7	18	4	20	NA	NA	1119	NA	1581	106
CNB04025	RNA	JdAGO1	4	12	0	2	NA	NA	831	NA	969	106
CNB04030	RNA	JdAGO1	0	1	0	3	0	0	422	0	2448	106
CNB04040	RNA	JdAGO1	6	28	0	11	4	18	1798	8	1788	106
CNB04050	RNA	JdAGO1	20	116	23	77	0	0	9586	0	1671	106
CNB04060	RNA	JdAGO1	4	23	2	6	NA	NA	1827	NA	2478	106
CNB04070	RNA	JdAGO1	0	3	0	2	NA	NA	647	NA	3846	106
CNB04080	RNA	JdAGO1	11	45	6	27	0	0	961	0	495	106
CNB04090	RNA	JdAGO1	4	37	7	38	NA	NA	2604	NA	1350	106
CNB04100	RNA	JdAGO1	6	21	7	29	0	2	4544	0	2178	106
CNB04110	RNA	JdAGO1	0	3	0	2	NA	NA	186	NA	891	106
CNB04120	RNA	JdAGO1	0	0	0	1	NA	NA	663	NA	2790	106
CNB04130	RNA	JdAGO1	1	12	2	15	0	7	667	2	1071	106
CNB04140	RNA	JdAGO1	11	35	6	32	6	50	1337	119	549	106
CNB04150	RNA	JdAGO1	11	62	11	55	0	4	5542	0	1254	106
CNB04160	RNA	JdAGO1	21	103	NA	NA	NA	NA	1665	NA	357	106
CNB04170	RNA	JdAGO1	1	5	0	2	NA	NA	797	NA	2091	106
CNB04180	RNA	JdAGO1	2	9	1	4	5	10	499	2	1620	106
CNB04185	RNA	JdAGO1	12	57	4	31	NA	NA	2076	NA	891	106
CNB04190	RNA	JdAGO1	12	75	11	72	NA	NA	4773	NA	1128	106
CNB04200	RNA	JdAGO1	0	7	1	5	0	7	1004	0	2370	106
CNB04210	RNA	JdAGO1	2	11	4	9	NA	NA	157	NA	219	106
CNB04220	RNA	JdAGO1	0	0	0	0	NA	NA	39	NA	2901	106
CNB04230	RNA	JdAGO1	3	13	3	12	NA	NA	2282	NA	2745	106
CNB04240	RNA	JdAGO1	7	41	7	28	NA	NA	1644	NA	636	106
CNB04245	RNA	JdAGO1	13	67	16	78	0	0	1184	0	360	106
CNB04250	RNA	JdAGO1	0	5	1	4	NA	NA	236	NA	1245	106
CNB04260	RNA	JdAGO1	4	19	0	11	NA	NA	2324	NA	1827	106
CNB04270	RNA	JdAGO1	2	9	0	9	0	3	2539	1	2400	106
CNB04280	RNA	JdAGO1	7	56	10	59	NA	NA	2684	NA	759	106
CNB04290	RNA	JdAGO1	0	2	2	3	NA	NA	1974	NA	6204	106
CNB04300	RNA	JdAGO1	3	26	2	7	NA	NA	1492	NA	1419	106
CNB04310	RNA	JdAGO1	36	262	27	220	NA	NA	15653	NA	1215	106
CNB04320	RNA	JdAGO1	3	8	4	10	0	0	913	0	1782	106
CNB04330	RNA	JdAGO1	1	6	2	7	0	0	617	1	1608	106
CNB04340	RNA	JdAGO1	0	1	2	6	0	3	390	5	1248	106
CNB04350	RNA	JdAGO1	9	62	19	55	NA	NA	3324	NA	1023	106
CNB04360	RNA	JdAGO1	8	86	13	94	NA	NA	4517	NA	948	106
CNB04370	RNA	JdAGO1	3	6	3	10	NA	NA	3693	NA	4521	106
CNB04380	RNA	JdAGO1	23	211	62	338	NA	NA	4708	NA	234	106
CNB04400	RNA	JdAGO1	14	45	6	45	NA	NA	1052	NA	441	106
CNB04410	RNA	JdAGO1	0	18	3	33	0	11	2010	1	1467	106
CNB04420	RNA	JdAGO1	12	62	5	31	NA	NA	1916	NA	738	106
CNB04430	RNA	JdAGO1	7	40	3	9	7	22	2293	35	1743	106
CNB04440	RNA	JdAGO1	10	40	2	22	0	1	2015	0	1071	106
CNB04450	RNA	JdAGO1	15	70	6	34	0	0	2739	1	915	106
CNB04460	RNA	JdAGO1	0	9	6	23	NA	NA	829	NA	813	106
CNB04470	RNA	JdAGO1	12	69	24	83	NA	NA	3533	NA	642	106
CNB04480	RNA	JdAGO1	1	8	1	10	0	0	989	0	1764	106
CNB04500	RNA	JdAGO1	21	91	6	51	NA	NA	2855	NA	768	106
CNB04510	RNA	JdAGO1	4	21	4	15	NA	NA	2509	NA	2892	106
CNB04520	RNA	JdAGO1	2	10	5	25	0	3	577	1	558	106
CNB04530	RNA	JdAGO1	19	38	3	21	0	0	3047	1	1086	106
CNB04540	RNA	JdAGO1	13	86	25	141	NA	NA	5394	NA	759	106
CNB04550	RNA	JdAGO1	0	8	0	3	NA	NA	782	NA	3525	106
CNB04560	RNA	JdAGO1	6	18	1	7	0	0	1197	0	1347	106
CNB04570	RNA	JdAGO1	0	154	30	223	NA	NA	6733	NA	633	106
CNB04580	RNA	JdAGO1	84	415	50	313	0	4	9999	0	522	106
CNB04590	RNA	JdAGO1	24	95	10	69	NA	NA	5238	NA	1122	106
CNB04600	RNA	JdAGO1	0	1	0	3	0	0	47	6	612	106
CNB04610	RNA	JdAGO1	1	4	0	0	NA	NA	543	NA	3000	106
CNB04620	RNA	JdAGO1	0	1	0	1	0	0	153	0	930	106
CNB04630	RNA	JdAGO1	0	5	0	6	0	1	434	3	936	106
CNB04640	RNA	JdAGO1	1	7	3	20	2	5	2708	0	2493	106
CNB04650	RNA	JdAGO1	2	13	3	9	NA	NA	1654	NA	1527	106
CNB04660	RNA	JdAGO1	1	12	1	7	NA	NA	852	NA	2025	106
CNB04670	RNA	JdAGO1	2	3	1	7	NA	NA	323	NA	1977	106
CNB04680	RNA	JdAGO1	5	22	5	16	0	1	1401	1	819	106
CNB04685	RNA	JdAGO1	0	0	0	0	0	0	6	2	885	106
CNB04690	RNA	JdAGO1	3	9	4	16	NA	NA	609	NA	1023	106
CNB04700	RNA	JdAGO1	11	25	8	31	NA	NA	1150	NA	609	106
CNB04710	RNA	JdAGO1	3	24	2	25	NA	NA	816	NA	960	106
CNB04715	RNA	JdAGO1	22	69	14	97	2	29	2471	3	519	106
CNB04720	RNA	JdAGO1	77	300	28	169	0	1	6453	0	459	106
CNB04730	RNA	JdAGO1	14	67	17	64	NA	NA	4329	NA	954	106
CNB04740	RNA	JdAGO1	5	15	4	29	0	0	676	0	1116	106
CNB04750	RNA	JdAGO1	0	4	2	16	0	1	707	0	1536	106
CNB04760	RNA	JdAGO1	2	6	1	4	NA	NA	1431	NA	2430	106
CNB04765	RNA	JdAGO1	0	1	0	0	NA	NA	35	NA	954	106
CNB04770	RNA	JdAGO1	4	15	1	10	0	0	802	0	1542	106
CNB04780	RNA	JdAGO1	1	3	1	5	NA	NA	692	NA	1872	106
CNB04790	RNA	JdAGO1	28	157	10	54	0	0	5923	0	759	106
CNB04800	RNA	JdAGO1	2	6	1	4	0	0	242	0	1071	106
CNB04810	RNA	JdAGO1	21	157	17	127	NA	NA	16607	NA	2025	106
CNB04815	RNA	JdAGO1	1	1	0	2	0	0	125	5	579	106
CNB04820	RNA	JdAGO1	1	6	1	3	NA	NA	624	NA	1647	106
CNB04830	RNA	JdAGO1	0	5	0	1	0	0	46	1	504	106
CNB04840	RNA	JdAGO1	3	16	1	7	NA	NA	453	NA	879	106
CNB04850	RNA	JdAGO1	23	125	12	106	NA	NA	4178	NA	771	106
CNB04860	RNA	JdAGO1	19	93	23	73	NA	NA	4952	NA	789	106
CNB04870	RNA	JdAGO1	0	1	0	1	NA	NA	332	NA	2022	106
CNB04880	RNA	JdAGO1	693	2111	126	1104	NA	NA	74886	NA	780	106
