# H99_mitofates_26June2018
# H99 mitofates predictions from http://mitf.cbrc.jp/MitoFates/
# applied to first 120aa of protein sequences, which gives DIFFERENT predictions from full-length protein
# Edward Wallace, 26th June 2018
# 
# Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_06730	0.011	No	10(MPP)	0.100	73-77,89-93	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06731	0.000	No	35(MPP)	0.057		21-30-low	-	-	-	-	-	6-11	-	-	-	-	-	-	-	5-10
CNAG_06732	0.037	No	31(MPP), 32(Icp55)	0.065	40-44	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06733	0.000	No	93(MPP)	-0.108		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06734	0.004	No	7(MPP), 8(Icp55)	0.143	10-14,40-44,45-49,56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06737	0.003	No	21(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06738	0.000	No	82(MPP)	0.012	38-42	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06739	0.015	No	32(MPP)	0.062	34-38	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06740	0.015	No	10(MPP)	0.000	16-20	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06741	0.000	No	31(MPP)	-0.032	53-57	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06742	0.044	No	9(MPP)	0.111		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06743	0.000	No	54(MPP)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06744	0.008	No	14(MPP)	0.071		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06745	0.112	No	28(MPP)	0.357	22-26,70-74	19-28-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-
CNAG_06746	0.003	No	48(MPP)	0.250	55-59,84-88,91-95	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06747	0.000	No	34(MPP)	0.176	31-35,94-98	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06748	0.003	No	25(MPP)	0.160		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06749	0.000	No	57(MPP)	0.018		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06750	0.052	No	22(MPP)	0.000	19-23,78-82	15-26-low	-	-	-	-	-	-	-	-	-	-	-	18-23	19-24	-
CNAG_06751	0.000	No	83(MPP)	-0.060		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06752	0.000	No	57(MPP)	-0.035	88-92	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06753	0.003	No	47(MPP)	0.128	64-68,86-90	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06754	0.000	No	84(MPP), 85(Icp55)	-0.060	61-65,68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06755	0.997	Yes	30(MPP)	0.200	2-6,6-10	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06756	0.000	No	41(MPP)	-0.073	82-86,92-96	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06757	0.000	No	29(MPP)	-0.103	75-79	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06758	0.000	No	42(MPP)	-0.024		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06759	0.020	No	17(MPP)	0.059	55-59	11-20-high	16-21	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06760	0.982	Yes	21(MPP), 29(Oct1)	0.238	56-60,81-85	20-29-low	20-25	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06761	0.000	No	24(MPP)	0.042	21-25	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06762	0.004	No	43(MPP)	0.023		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06763	0.867	Yes	20(MPP), 21(Icp55)	0.150	44-48	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06764	0.078	No	37(MPP)	0.027	80-84	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06765	0.003	No	66(MPP)	0.015		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06766	0.000	No	28(MPP)	0.286	83-87	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06767	0.992	Yes	26(MPP), 27(Icp55)	0.231	9-13,19-23	2-13-low	-	-	-	10-15	19-24	-	-	-	-	-	-	-	-	-
CNAG_06769	0.940	Yes	28(MPP), 36(Oct1)	0.286	1-5	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06770	0.017	No	20(MPP)	0.050	18-22,21-25,89-93	18-27-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-
CNAG_06771	0.000	No	48(MPP)	-0.021		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06772	0.000	No	27(MPP)	-0.111		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06773	0.003	No	15(MPP)	0.000		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06774	0.000	No	45(MPP)	0.022		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06775	0.696	Yes	6(MPP), 7(Icp55)	0.333	3-7	2-11-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-
CNAG_06776	0.000	No	38(MPP)	0.000		9-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06777	0.095	No	30(MPP)	0.100	24-28,55-59	20-29-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-
CNAG_06778	0.000	No	38(MPP)	0.026		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06779	0.005	No	6(MPP)	0.333	3-7	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06780	0.004	No	10(MPP), 11(Icp55)	0.100	64-68,73-77	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06781	0.500	Yes	32(MPP), 33(Icp55)	0.125	8-12,40-44,48-52	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06782	0.015	No	4(MPP)	0.500	70-74	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06783	0.000	No	9(MPP)	0.000	57-61	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06784	0.000	No	59(MPP)	0.051		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06785	0.289	No	30(MPP), 38(Oct1)	0.100	7-11,59-63	2-11-high	-	-	-	-	-	-	-	-	-	-	24-29	-	-	-
CNAG_06786	0.000	No	44(MPP)	0.023	42-46,64-68	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06790	0.000	No	86(MPP)	-0.140		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06791	0.000	No	19(MPP)	-0.158		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06792	0.007	No	29(MPP)	0.103		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06793	0.000	No	38(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06794	0.063	No	23(MPP)	0.261	15-19	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06795	0.000	No	19(MPP)	0.105	93-97	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06796	0.000	No	42(MPP)	0.095		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06797	0.000	No	25(MPP)	-0.320		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06798	0.000	No	8(MPP)	0.500		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06799	0.000	No	30(MPP)	0.000	27-31,47-51	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06800	0.000	No	28(MPP)	-0.107		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06801	0.004	No	64(MPP)	-0.016	7-11	19-30-high	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-
CNAG_06802	0.029	No	21(MPP)	0.238	14-18	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06804	0.012	No	77(MPP)	0.065	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06806	0.999	Yes	17(MPP)	0.235	9-13,80-84	17-28-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	9-14	-
CNAG_06807	0.093	No	8(MPP), 16(Oct1)	0.250	67-71	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06808	0.000	No	91(MPP)	0.011	69-73	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06809	0.000	No	10(MPP)	-0.300	37-41	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06811	0.009	No	80(MPP)	0.050	17-21,38-42,80-84	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06812	0.000	No	28(MPP)	-0.071		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06813	0.037	No	47(MPP)	0.021		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06814	0.000	No	15(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06815	0.000	No	54(MPP), 55(Icp55)	-0.111		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06816	0.000	No	37(MPP)	-0.027	40-44	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06817	0.000	No	40(MPP)	-0.050	89-93	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06818	0.084	No	40(MPP)	0.175	27-31,41-45	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06819	0.019	No	10(MPP), 11(Icp55)	0.100	27-31	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06820	0.020	No	16(MPP), 17(Icp55)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06821	0.003	No	51(MPP)	0.000	75-79	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06822	0.019	No	30(MPP)	0.000		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06823	0.000	No	19(MPP)	0.263		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06824	0.000	No	17(MPP)	-0.118	92-96	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06825	0.054	No	37(MPP)	0.054	9-13,16-20,34-38,85-89,89-93	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-
CNAG_06826	0.006	No	15(MPP)	0.067		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06827	0.000	No	55(MPP)	-0.127	42-46,58-62,68-72	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06828	0.000	No	75(MPP)	0.093		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06829	0.000	No	35(MPP)	0.029		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06830	0.000	No	39(MPP)	-0.026	65-69,88-92	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06831	0.198	No	38(MPP)	0.184		10-19-high	-	-	-	-	-	-	-	5-10	-	-	-	-	-	-
CNAG_06832	0.013	No	51(MPP)	0.059		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06833	0.000	No	31(MPP)	0.097		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06834	0.003	No	55(MPP)	0.073	79-83	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06835	0.015	No	45(MPP)	0.089		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06836	0.551	Yes	28(MPP), 29(Icp55)	0.143	67-71,75-79	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06837	0.000	No	22(MPP), 23(Icp55)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06838	0.817	Yes	25(MPP), 26(Icp55)	0.200	29-33	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06839	0.010	No	23(MPP)	0.043	35-39,72-76	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06840	0.000	No	21(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06845	0.027	No	18(MPP)	0.000	23-27	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06846	0.000	No	8(MPP)	0.375		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06847	0.187	No	26(MPP)	0.192	12-16,15-19	12-21-high	-	-	-	16-21	12-17	-	-	-	-	-	-	-	-	-
CNAG_06848	0.008	No	28(MPP)	0.071		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06849	0.025	No	34(MPP)	0.088		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06852	0.000	No	14(MPP)	0.071		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06853	0.003	No	33(MPP)	-0.091		15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06854	0.073	No	23(MPP), 24(Icp55)	0.000	11-15,78-82	5-15-low	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-
CNAG_06860	0.000	No	10(MPP)	0.000	46-50	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06861	0.000	No	53(MPP)	-0.038	38-42,56-60	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06862	0.051	No	54(MPP)	0.130	12-16,51-55	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06864	0.298	No	34(MPP)	0.206	90-94	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06865	0.162	No	24(MPP)	0.292		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06866	0.006	No	35(MPP)	0.029		20-29-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-
CNAG_06867	0.015	No	13(MPP), 14(Icp55)	0.154		4-13-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-
CNAG_06868	0.000	No	74(MPP)	-0.027	16-20,71-75	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06869	0.223	No	48(MPP), 49(Icp55)	0.125	12-16,45-49,77-81,90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06870	0.000	No	30(MPP)	0.100		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06871	0.000	No	67(MPP), 75(Oct1)	0.075	21-25	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06872	0.017	No	89(MPP)	0.022	42-46,61-65	2-12-low	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06873	0.105	No	17(MPP)	0.000	14-18	20-30-low	-	-	-	-	-	-	-	-	-	-	-	13-18	14-19	-
CNAG_06874	0.013	No	35(MPP), 36(Icp55)	0.086	10-14,85-89	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06875	0.000	No	21(MPP)	-0.048		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06876	0.000	No	29(MPP)	0.103		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06877	0.032	No	34(MPP)	0.118		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06879	0.000	No	59(MPP)	-0.034	36-40	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06880	0.000	No	24(MPP)	0.042	30-34,62-66,66-70	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06881	0.026	No	26(MPP)	0.269	70-74,79-83	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06882	0.611	Yes	41(MPP), 42(Icp55)	0.073		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06884	0.040	No	44(MPP)	0.000		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06887	0.125	No	11(MPP)	0.091	18-22,34-38	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06888	0.000	No	21(MPP)	0.048	5-9	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06889	0.000	No	30(MPP)	-0.067	27-31	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06890	0.000	No	62(MPP)	-0.145		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06891	0.000	No	24(MPP)	-0.042		17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06892	0.005	No	17(MPP)	0.000		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06893	0.000	No	74(MPP)	-0.095		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06895	0.000	No	39(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06896	0.000	No	34(MPP)	0.029		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06897	0.000	No	20(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06898	0.000	No	74(MPP)	-0.014	16-20,56-60	12-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06899	0.000	No	51(MPP)	-0.078	32-36	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06900	0.000	No	59(MPP)	0.017	92-96	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06901	0.000	No	81(MPP)	0.012		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06902	0.000	No	31(MPP)	0.097		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06903	0.000	No	64(MPP)	-0.172	75-79	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06904	0.192	No	24(MPP), 32(Oct1)	0.292		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06905	0.007	No	33(MPP)	0.000	7-11	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06906	0.000	No	41(MPP)	-0.073		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06907	0.020	No	10(MPP)	0.000	15-19,18-22,52-56	9-18-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-
CNAG_06908	0.000	No	36(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06909	0.000	No	34(MPP), 42(Oct1)	-0.059	13-17,90-94,94-98	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06910	0.652	Yes	29(MPP)	0.276		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06911	0.019	No	24(MPP)	0.042	30-34	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06912	0.000	No	36(MPP)	-0.056	3-7,63-67	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06913	0.000	No	61(MPP)	0.082	29-33	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06914	0.014	No	66(MPP)	-0.091	22-26,63-67	16-25-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-
CNAG_06915	0.000	No	30(MPP)	-0.133		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06916	0.000	No	50(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06917	0.000	No	63(MPP)	-0.095		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06918	0.032	No	22(MPP)	0.227	39-43,67-71	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06919	0.017	No	41(MPP)	0.171		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06920	0.000	No	40(MPP)	0.000		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06921	0.000	No	49(MPP), 50(Icp55)	-0.020		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06922	0.027	No	22(MPP)	0.182	59-63,66-70	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06923	0.000	No	16(MPP)	-0.062	84-88	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06924	0.045	No	47(MPP)	0.000		13-22-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNAG_06925	0.000	No	64(MPP)	-0.016	83-87	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06926	0.000	No	46(MPP)	0.000		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06927	0.005	No	39(MPP)	0.026	18-22,62-66	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06928	0.000	No	95(MPP)	-0.042		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06929	0.013	No	25(MPP)	0.040		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06930	0.000	No	5(MPP)	0.200	44-48	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06931	0.000	No	39(MPP)	-0.077	91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06932	0.000	No	19(MPP)	0.000	30-34,55-59	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06934	0.120	No	27(MPP)	0.111	57-61	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06935	0.000	No	7(MPP)	0.286	48-52,63-67	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06936	0.000	No	54(MPP)	-0.019	41-45,76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06938	0.027	No	29(MPP)	0.069	56-60	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06939	0.000	No	9(MPP)	-0.222	55-59,90-94	5-14-high	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-
CNAG_06942	0.000	No	49(MPP)	-0.224		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06943	0.000	No	57(MPP)	0.035		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06944	0.018	No	40(MPP)	0.275		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06946	0.880	Yes	12(MPP)	0.250		8-17-high	-	-	-	-	-	-	-	1-6,9-14	-	-	-	-	-	8-13
CNAG_06947	0.000	No	89(MPP)	-0.146		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06948	0.000	No	27(MPP)	0.037	1-5	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06949	0.000	No	13(MPP)	0.385	47-51	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06953	0.000	No	22(MPP)	-0.045	56-60	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06954	0.086	No	43(MPP)	0.047	34-38,40-44,62-66	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06955	0.000	No	9(MPP)	0.222	81-85	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06956	0.014	No	25(MPP)	-0.040	50-54	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06957	0.000	No	22(MPP)	-0.045	56-60	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06958	0.086	No	43(MPP)	0.047	34-38,40-44,62-66	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06962	0.011	No	35(MPP), 43(Oct1)	0.143		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06963	0.003	No	26(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06966	0.005	No	48(MPP)	0.021		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06967	0.000	No	53(MPP)	-0.075	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06968	0.000	No	76(MPP)	-0.553		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06969	0.000	No	19(MPP)	0.158		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06971	0.000	No	75(MPP)	-0.080		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06973	0.000	No	64(MPP)	0.109		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06976	0.064	No	7(MPP)	0.143	4-8,48-52,57-61,94-98	2-11-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-
CNAG_06980	0.070	No	10(MPP)	0.100		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06983	0.000	No	28(MPP)	-0.036		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06984	0.009	No	21(MPP)	0.000	73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06985	0.000	No	46(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06986	0.018	No	24(MPP)	0.125	13-17,26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_06993	0.000	No	32(MPP)	0.062	46-50	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
