# JEC21_mitofates_26June2018
# JEC21 mitofates predictions from http://mitf.cbrc.jp/MitoFates/
# applied to first 120aa of protein sequences, which gives DIFFERENT predictions from full-length protein
# Edward Wallace, 26th June 2018
# 
# Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNL03990	0.000	No	43(MPP)	-0.093	40-44	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04010	0.000	No	77(MPP)	-0.065	14-18	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04020	0.032	No	38(MPP)	0.132	3-7	17-26-low	-	-	-	-	-	-	20-25	-	-	-	-	-	-	19-24
CNL04030	0.962	Yes	25(MPP)	0.240		16-25-high	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04040	0.000	No	53(MPP)	-0.019		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04050	0.022	No	36(MPP)	0.028	14-18,17-21,68-72	12-21-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-
CNL04060	0.000	No	87(MPP), 88(Icp55)	0.046		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04070	0.000	No	32(MPP)	-0.031		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04080	0.005	No	41(MPP)	0.195	38-42	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04090	0.025	No	37(MPP), 38(Icp55)	-0.027	43-47	9-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04100	0.000	No	48(MPP)	-0.104		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04110	0.015	No	17(MPP)	0.118	72-76	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04120	0.000	No	43(MPP)	-0.233	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04130	0.000	No	45(MPP)	-0.022		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04140	0.000	No	68(MPP)	-0.103		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04160	0.034	No	14(MPP)	-0.214	40-44	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04190	0.426	Yes	20(MPP)	0.300	17-21,86-90	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04200	0.000	No	23(MPP)	0.087		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04210	0.000	No	44(MPP)	-0.136		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04230	0.000	No	68(MPP)	-0.074		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04240	0.016	No	9(MPP)	0.111		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04250	0.004	No	16(MPP), 17(Icp55)	0.000		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04260	0.983	Yes	33(MPP)	0.182	61-65	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04270	0.028	No	13(MPP)	0.308		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04280	0.000	No	78(MPP)	-0.013	75-79	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04290	0.000	No	29(MPP), 30(Icp55)	-0.034	66-70	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04300	0.000	No	55(MPP), 56(Icp55)	0.036	15-19	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04310	0.000	No	6(MPP)	0.333	47-51	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04340	0.707	Yes	23(MPP), 24(Icp55)	0.174	20-24	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04350	0.000	No	35(MPP)	-0.114	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04355	0.011	No	54(MPP)	0.074	95-99	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04360	0.000	No	39(MPP)	-0.154	93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04370	0.000	No	35(MPP)	-0.029	32-36	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04380	0.000	No	42(MPP)	0.095		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04390	0.006	No	11(MPP), 12(Icp55)	0.182		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04400	0.000	No	83(MPP)	-0.072	80-84	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04410	0.011	No	44(MPP)	0.114	41-45	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04420	0.000	No	48(MPP)	-0.042	45-49,58-62	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04430	0.749	Yes	41(MPP)	0.146		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04440	0.000	No	37(MPP)	0.054		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04450	0.000	No	63(MPP), 64(Icp55)	0.000		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04460	0.011	No	22(MPP)	0.045	38-42	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04470	0.999	Yes	23(MPP)	0.217	64-68	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04480	0.011	No	61(MPP)	0.131	53-57,63-67	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04490	0.000	No	36(MPP), 37(Icp55)	0.028	54-58,92-96	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04500	0.000	No	54(MPP), 55(Icp55)	0.037	51-55	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04510	0.927	Yes	18(MPP), 26(Oct1)	0.278		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04520	0.000	No	13(MPP)	0.154		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04530	0.000	No	26(MPP)	0.077	20-24	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04540	0.000	No	65(MPP)	0.108	74-78	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04550	0.000	No	38(MPP)	-0.079	80-84	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04560	0.000	No	27(MPP)	0.111		14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04570	0.000	No	19(MPP)	0.000	47-51	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04580	0.049	No	49(MPP)	0.082		5-18-high	5-10	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04590	0.020	No	14(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04600	0.000	No	17(MPP)	0.000	32-36,66-70	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04610	0.000	No	10(MPP)	0.000	70-74	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04620	0.375	No	18(MPP), 26(Oct1)	0.167	15-19	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04630	0.006	No	35(MPP)	0.086	3-7	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04640	0.014	No	40(MPP)	0.000	6-10,37-41,44-48	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04643	0.000	No	7(MPP), 8(Icp55)	0.143	4-8	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	4-9	-
CNL04645	0.028	No	53(MPP)	0.000	38-42	1-10-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNL04647	0.007	No	46(MPP)	-0.022	1-5	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04650	0.021	No	25(MPP)	0.120	58-62	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04660	0.008	No	39(MPP)	-0.026	10-14,48-52	6-15-low	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-
CNL04670	0.000	No	25(MPP)	0.080		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04680	0.000	No	53(MPP)	0.057		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04690	0.000	No	41(MPP)	0.073		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04700	0.011	No	17(MPP)	0.118		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04710	0.000	No	41(MPP)	0.122		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04720	0.578	Yes	13(MPP)	0.308	92-96	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04730	0.841	Yes	50(MPP), 58(Oct1)	0.160		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04740	0.872	Yes	82(MPP)	0.110		9-18-high	-	-	-	-	-	24-29	-	-	-	23-28	-	-	-	-
CNL04750	0.047	No	19(MPP)	0.158		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04760	0.010	No	50(MPP)	0.000	12-16	9-18-low	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-
CNL04765	0.005	No	31(MPP)	0.065		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04770	0.000	No	54(MPP)	-0.130		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04780	0.000	No	43(MPP)	-0.023		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04800	0.025	No	34(MPP)	0.118	24-28,95-99	17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04810	0.052	No	29(MPP)	0.103	92-96	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04820	0.000	No	27(MPP)	0.074	79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04830	0.010	No	92(MPP), 93(Icp55)	0.065		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04840	0.000	No	42(MPP)	-0.048		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04850	0.370	No	31(MPP)	0.097	3-7,10-14,45-49,63-67	3-12-high	-	-	-	-	-	-	-	-	18-23	-	17-22	-	10-15	-
CNL04860	0.078	No	87(MPP)	0.057		19-28-high	-	-	-	19-24	-	-	-	-	-	-	-	-	-	-
CNL04870	0.000	No	25(MPP)	0.040	85-89	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04880	0.000	No	94(MPP), 102(Oct1)	-0.053		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04885	0.004	No	35(MPP), 36(Icp55)	0.171	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04890	0.967	Yes	28(MPP), 36(Oct1)	0.179		3-12-high	-	-	-	-	-	4-9	-	-	-	-	-	-	-	3-8
CNL04900	0.995	Yes	21(MPP), 29(Oct1)	0.143		5-14-low	20-25	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04910	0.000	No	30(MPP)	0.033		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04915	0.025	No	33(MPP)	0.091		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04920	0.000	No	13(MPP)	-0.077	52-56	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04930	0.000	No	49(MPP)	0.082		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04940	0.000	No	15(MPP)	-0.067		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04950	0.010	No	45(MPP)	0.022	15-19	17-27-high	-	-	-	16-21	-	-	-	-	-	-	-	-	-	-
CNL04960	0.003	No	34(MPP)	0.000	32-36	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04970	0.000	No	28(MPP)	-0.036	25-29,44-48	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04980	0.000	No	91(MPP)	-0.022	62-66,82-86	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL04990	0.532	Yes	40(MPP)	0.100	37-41	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05000	0.000	No	66(MPP)	-0.030	82-86	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05010	0.000	No	50(MPP)	-0.060		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05020	0.000	No	15(MPP)	0.267	73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05030	0.000	No	54(MPP)	-0.074	52-56	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05040	0.000	No	83(MPP)	0.000	30-34,50-54	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05050	0.000	No	58(MPP)	-0.034	52-56,55-59	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05060	0.000	No	71(MPP)	-0.056	75-79	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05070	0.812	Yes	17(MPP)	0.235	7-11,78-82,85-89	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05080	0.000	No	66(MPP)	0.091		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05090	0.000	No	45(MPP)	0.178		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05100	0.029	No	83(MPP)	0.012	58-62,80-84	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05110	0.042	No	62(MPP)	0.000	15-19	17-26-high	-	-	-	-	15-20	-	18-23	-	-	-	-	-	-	-
CNL05120	0.014	No	32(MPP)	0.062	24-28	1-10-high	-	-	-	1-6	-	-	-	-	-	-	-	-	24-29	-
CNL05130	0.004	No	58(MPP)	-0.017	40-44,45-49,63-67	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05140	0.030	No	24(MPP)	0.083		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05150	0.000	No	23(MPP)	-0.261		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05155	0.981	Yes	44(MPP), 45(Icp55)	0.136	36-40	3-12-high	-	9-14	-	11-16	-	7-12	-	-	-	6-11	-	-	-	-
CNL05160	0.000	No	74(MPP)	-0.162	71-75	13-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05170	0.000	No	38(MPP)	-0.079		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05180	0.000	No	29(MPP)	-0.138	57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05190	0.000	No	18(MPP)	0.056	96-100	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05200	0.020	No	30(MPP)	0.100		1-10-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNL05210	0.027	No	42(MPP)	-0.024	77-81,91-95	2-11-low	-	-	-	-	-	-	-	7-12	-	-	-	-	-	6-11
CNL05220	0.000	No	15(MPP)	-0.067		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05240	0.000	No	18(MPP)	0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05250	0.103	No	55(MPP)	0.091	59-63	11-20-high	-	-	-	-	-	-	12-17	-	-	-	-	-	-	11-16
CNL05260	0.000	No	15(MPP)	0.067		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05270	0.083	No	13(MPP)	0.077		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05275	0.146	No	24(MPP)	0.208		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05280	0.668	Yes	19(MPP), 20(Icp55)	0.211	16-20,86-90	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05290	0.981	Yes	19(MPP), 20(Icp55)	0.211	16-20	14-23-high	-	-	-	-	-	-	-	7-12	-	-	-	-	-	-
CNL05300	0.000	No	39(MPP)	0.051		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05310	0.821	Yes	24(MPP), 25(Icp55)	0.250	80-84	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05320	0.000	No	60(MPP)	-0.017		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05330	0.000	No	67(MPP)	-0.045	64-68,82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05340	0.025	No	32(MPP)	0.031	35-39,79-83	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05350	0.006	No	20(MPP)	0.100		11-20-low	-	3-8	-	-	-	-	-	-	-	-	-	-	-	-
CNL05360	0.000	No	30(MPP)	0.000	22-26	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05370	0.726	Yes	22(MPP)	0.227	48-52	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05390	0.031	No	9(MPP)	0.111	65-69	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05400	0.000	No	82(MPP)	0.024		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05410	0.021	No	26(MPP)	0.038		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05440	0.008	No	33(MPP)	0.000	57-61,91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05445	0.000	No	37(MPP)	0.162		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05450	0.000	No	47(MPP)	-0.021		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05460	0.000	No	28(MPP)	-0.071	95-99	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05470	0.000	No	53(MPP)	-0.057		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05490	0.000	No	18(MPP)	-0.056		7-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05495	0.003	No	81(MPP), 82(Icp55)	0.012		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05500	0.004	No	62(MPP)	0.032	63-67,92-96	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05510	0.133	No	22(MPP)	0.136		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05520	0.000	No	29(MPP)	0.000	9-13,26-30	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05530	0.000	No	77(MPP)	-0.104	27-31,49-53	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05545	0.000	No	49(MPP)	0.061	70-74	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05550	0.030	No	18(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05560	0.000	No	33(MPP), 34(Icp55)	0.061		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05570	0.000	No	9(MPP)	0.000	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05580	0.007	No	62(MPP)	0.097	45-49	1-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05590	0.741	Yes	10(MPP)	0.300	7-11,76-80,79-83,83-87	3-12-high	9-14	-	-	-	-	-	3-8	-	-	-	-	-	-	-
CNL05600	1.000	Yes	56(MPP)	0.161	9-13,23-27	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05610	0.110	No	16(MPP), 17(Icp55)	0.250	1-5,13-17,58-62	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05620	0.000	No	21(MPP)	0.048	84-88	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05630	0.000	No	35(MPP)	0.057	28-32	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05640	0.276	No	26(MPP), 27(Icp55)	0.192	51-55,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05650	0.000	No	40(MPP)	0.050	87-91	16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05670	0.032	No	19(MPP)	0.316	35-39,58-62	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05680	0.013	No	12(MPP)	0.250	38-42	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05690	0.003	No	61(MPP)	0.016		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05700	0.046	No	29(MPP)	0.172	36-40	12-21-high	-	-	-	-	-	-	-	-	-	-	19-24	-	-	-
CNL05710	0.830	Yes	72(MPP), 73(Icp55)	0.167	22-26	19-28-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNL05720	0.000	No	49(MPP)	0.061		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05735	0.884	Yes	27(MPP)	0.148	52-56,84-88	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05740	0.000	No	57(MPP)	-0.053		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05750	0.000	No	61(MPP)	-0.197		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05755	0.000	No	58(MPP)	-0.103	6-10,55-59,94-98	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05760	0.514	Yes	46(MPP), 54(Oct1)	0.130		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05770	0.965	Yes	22(MPP)	0.182		5-14-high	-	-	-	-	-	-	19-24	-	-	-	-	-	-	18-23
CNL05780	0.000	No	62(MPP)	0.016		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05790	0.000	No	57(MPP)	0.018		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05800	0.000	No	30(MPP)	0.000		2-11-high	-	-	1-6	-	-	-	-	-	-	-	-	-	-	-
CNL05810	0.000	No	64(MPP)	0.000	1-5	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05820	0.997	Yes	22(MPP)	0.273	46-50	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05830	0.000	No	21(MPP)	0.000	34-38	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05840	0.009	No	81(MPP)	0.099		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05845	0.000	No	79(MPP)	0.013		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05850	0.000	No	52(MPP)	-0.096		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05860	0.999	Yes	35(MPP)	0.200	18-22,32-36	16-25-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNL05865	0.000	No	31(MPP)	0.129		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05870	0.012	No	57(MPP)	0.035		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05880	0.968	Yes	22(MPP), 23(Icp55)	0.136		8-17-high	-	-	-	-	-	-	9-14	-	-	-	-	-	-	8-13
CNL05890	0.000	No	39(MPP)	-0.077		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05900	0.059	No	14(MPP)	0.214	1-5,42-46	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05910	0.004	No	59(MPP)	-0.034		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05930	0.000	No	58(MPP)	0.017		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05940	0.000	No	85(MPP)	-0.012	38-42	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05950	0.000	No	54(MPP)	-0.037	81-85	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05960	0.000	No	22(MPP)	0.045	79-83	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05970	0.000	No	38(MPP)	0.000	68-72,93-97	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05980	0.006	No	85(MPP)	0.129		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL05990	0.010	No	14(MPP)	0.000	68-72	9-18-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-
CNL06000	0.000	No	9(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06010	0.003	No	19(MPP)	0.000	10-14,16-20,24-28	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06020	0.009	No	14(MPP)	0.214	62-66	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06030	0.000	No	6(MPP)	-0.500		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06040	0.003	No	19(MPP), 20(Icp55)	-0.053	7-11,41-45	15-24-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	-
CNL06050	0.984	Yes	17(MPP), 18(Icp55)	0.235		6-15-high	-	10-15	12-17	-	-	-	3-8	-	-	2-7	-	-	-	-
CNL06060	0.000	No	52(MPP)	-0.019		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06070	0.000	No	33(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06075	0.007	No	80(MPP)	-0.050	1-5	8-17-low	3-8	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06080	0.009	No	52(MPP)	0.058	64-68,86-90,89-93	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06090	0.076	No	57(MPP), 65(Oct1)	0.140	11-15	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06100	0.000	No	47(MPP)	0.064	54-58,77-81	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06110	0.171	No	60(MPP), 68(Oct1)	0.167	7-11,65-69	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06120	0.000	No	53(MPP)	0.019		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06125	0.000	No	29(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06130	0.000	No	50(MPP)	0.060		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNL06140	0.007	No	44(MPP)	-0.023	8-12	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
